"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,2,0,6.68849203793655e-10,0,0,4321.11676195936,0,0,0.000838129427467234,0,0,29171.8475429894,0,0,0,0,0,0,0,NA,31990
1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,2,0,7.02980711127012e-10,0,0,4321.18272917799,0,0,0,0,0,29171.2064558246,0,0,0,0,0,0,0,NA,32371
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,32821
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19828.9688276992,0,0,0,0,0,0,0,0,0,0,NA,32896
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0,4146.16921987219,0,0,0,0,0,0.0539133041985723,0,0,0,0,0,0,0,0,0,0,NA,33706
1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,2,0,5.29614180410387e-10,0,0,4320.81951648361,0,0,0.000721788449478195,0,0,29174.7807086868,0,0,0,0,0,0,0,NA,34783
1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,3,0,4056.57271586983,0,0,1218.64339486182,0,0,0.0156534304269808,0,0,0,0,0,0,0,0,0,0,NA,35227
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,4309.40315607945,0,0,0,0,0,29287.3811918255,0,0,0,0,0,0,0,NA,35857
1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,4309.44383141421,0,0,0.000157735185557359,0,0,29286.9782749563,0,0,0,0,0,0,0,NA,36765
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36947
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,3,0,4056.57227537789,0,0,1218.63957360391,0,0,0.0194447455463302,0,0,0,0,0,0,0,0,0,0,NA,37046
1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37683
0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37726
1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,6.04798189458723e-10,0,0,4320.98884295219,0,0,0,0,0,29173.1188278623,0,0,0,0,0,0,0,NA,37911
0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,4311.19180557049,0,0,0.000487171075561267,0,0,29269.736788876,0,0,0,0,0,0,0,NA,38320
0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,2,0,4146.17012700797,0,0,0,0,0,0.0491574001997784,0,0,0,0,0,0,0,0,0,0,NA,39878
1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,3293.49137144411,0,0,0,0,0,0,0.000258062715594976,0,0,0,0,0,0,0,0,0,0,NA,39889
0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,6.2789453149544,0,0,0,0,0,3183.28727428711,0,0,0,0,NA,41644
1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,7.58521240297658e-10,0,0,4321.28212382361,0,0,0,0,0,29170.226086957,0,0,0,0,0,0,0,NA,42015
0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,4311.07055697485,0,0,0,0,0,29270.938067961,0,0,0,0,0,0,0,NA,42872
0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43810
1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,4309.41829651446,0,0,0.000157183162661732,0,0,29287.2300909358,0,0,0,0,0,0,0,NA,44529
0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,2,0,6.5229100906716e-10,0,0,4321.08432847925,0,0,0.000881352205449747,0,0,29172.1669528893,0,0,0,0,0,0,0,NA,44950
1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,45925
0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,3,0,4056.57230043564,0,0,1218.63979097946,0,0,0.0192290733484327,0,0,0,0,0,0,0,0,0,0,NA,47354
0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,47462
0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,2,0,4146.17032021538,0,0,0,0,0,0.0481444582274316,0,0,0,0,0,0,0,0,0,0,NA,47746
0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,47882
0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,2,0,0,0,0,6323.16344456778,0,0,0,0,0,0,0,0,408.785132126364,0,0,0,0,NA,47896
0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,2,0,0,0,0,4311.06630125859,0,0,0.000426940783398254,0,0,29270.9751603616,0,0,0,0,0,0,0,NA,48308
1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,49495
0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,49498
1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,49699
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,51285
0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3,0,4056.57226819449,0,0,1218.63951128809,0,0,0.0195065730551176,0,0,0,0,0,0,0,0,0,0,NA,51602
0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,7205.93870887504,0,0,0.0559558873096533,0,0,0,0,0,0,0,0,0,0,NA,51924
0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,4311.19492917578,0,0,0.000465767716749831,0,0,29269.7062292872,0,0,0,0,0,0,0,NA,52444
1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,4309.43289256576,0,0,0.000155788182274539,0,0,29287.086169487,0,0,0,0,0,0,0,NA,54521
1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,0,5.75477402167311e-10,0,0,4320.92558720891,0,0,0,0,0,29173.7427414336,0,0,0,0,0,0,0,NA,54623
0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,2,0,0,0,0,4311.18952019472,0,0,0.000461500566923373,0,0,29269.7596197308,0,0,0,0,0,0,0,NA,54712
1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,2,0,5.45985618800924e-10,0,0,4320.85787505644,0,0,0.000691911286443587,0,0,29174.4027066489,0,0,0,0,0,0,0,NA,55191
0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,2,0,4146.17044623562,0,0,0,0,0,0.0474837631603857,0,0,0,0,0,0,0,0,0,0,NA,55974
0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,3,0,4056.57242723148,0,0,1218.64089093065,0,0,0.0181377412928406,0,0,0,0,0,0,0,0,0,0,NA,56278
1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57631
0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57678
0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,6323.21835131848,0,0,0,0,0,0,0,0,408.759884857949,0,0,0,0,NA,57880
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57950
0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,2,0,6.29548579342377e-10,0,0,4321.04018182298,0,0,0,0,0,29172.6124540836,0,0,0,0,0,0,0,NA,58962
0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,4311.06724750949,0,0,0,0,0,29270.9707048215,0,0,0,0,0,0,0,NA,58992
0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,2,0,4146.17070616681,0,0,0,0,0,0.0461210037634088,0,0,0,0,0,0,0,0,0,0,NA,59778
0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,2,0,4146.17059062488,0,0,0,0,0,0.0467267634717506,0,0,0,0,0,0,0,0,0,0,NA,60130
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,3,0,4056.57287178372,0,0,1218.64474741094,0,0,0.0143114794167305,0,0,0,0,0,0,0,0,0,0,NA,60383
1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,2,0,6.880165270052e-10,0,0,4321.1547748498,0,0,0,0,0,29171.482180165,0,0,0,0,0,0,0,NA,60795
0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,4311.06808775643,0,0,0.000408834732651737,0,0,29270.9577492956,0,0,0,0,0,0,0,NA,60924
1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,2,0,0,0,0,4309.40460640411,0,0,0.000151773414230932,0,0,29287.3651562288,0,0,0,0,0,0,0,NA,62705
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,2,0,7.45331106924408e-10,0,0,4321.25794053944,0,0,0.000692174171144115,0,0,29170.4567106962,0,0,0,0,0,0,0,NA,63167
0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,2,0,6.76479083503383e-10,0,0,4321.1328561372,0,0,0,0,0,29171.6983728041,0,0,0,0,0,0,0,NA,63326
0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,63750
1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,63809
0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,2,0,4146.17118802991,0,0,0,0,0,0.0435947064715237,0,0,0,0,0,0,0,0,0,0,NA,64206
1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,3293.49139216816,0,0,0,0,0,0,0.000245609799679069,0,0,0,0,0,0,0,0,0,0,NA,64229
0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,3,0,4056.57244587893,0,0,1218.64105269694,0,0,0.0179772425932977,0,0,0,0,0,0,0,0,0,0,NA,64434
1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,3293.49139635712,0,0,0,0,0,0,0.000243092684439766,0,0,0,0,0,0,0,0,0,0,NA,64461
0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,3,0,4056.57252032113,0,0,1218.64169848134,0,0,0.0173365184595685,0,0,0,0,0,0,0,0,0,0,NA,64470
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65584
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65651
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.65344087649433e-05,0,0,0,0,0,0,0,0,21699.9742836097,0,NA,65697
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.02174808798751e-05,0,0,0,0,0,0,0,0,21699.9742844427,0,NA,66013
0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000116556621678704,0,0,0,0,0,0,0,0,21699.9742809694,0,NA,66260
1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,98.9439180807427,0,0,0,0,0,21699.6896685823,0,NA,66655
1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.62427082181389e-05,0,0,98.3358994928314,0,0,0,0,0,21699.6914064633,0,NA,67071
1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,99.0469050859373,0,0,0,0,0,21699.6893722911,0,NA,67191
0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,67964
1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.4924936569589e-05,0,0,0,0,0,0,0,0,21699.9742838219,0,NA,68521
1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,115.623994272021,0,0,0,0,0,21699.6416795077,0,NA,68643
1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.93136227040467e-05,0,0,114.262300112745,0,0,0,0,0,21699.6455854315,0,NA,68847
1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,114.653450203835,0,0,0,0,0,21699.6444718408,0,NA,69191
0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000115183225569266,0,0,109.903411205574,0,0,0,0,0,21699.6581228073,0,NA,69368
0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,132.378462257011,0,0,0,0,0,21699.5934746088,0,NA,69418
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.21918080040807e-05,0,0,0,0,0,0,0,0,21699.9742841823,0,NA,69765
0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000109815012811681,0,0,128.790735010899,0,0,0,0,0,21699.6037826617,0,NA,70798
0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000104816908344758,0,0,100.925241310257,0,0,0,0,0,21699.6839545279,0,NA,70870
1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.47139233055344e-05,0,0,0,0,0,0,0,0,21699.9742838497,0,NA,71817
1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.27337990594489e-05,0,0,0,0,0,0,0,0,21699.9742841109,0,NA,71843
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,72234
1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,113.270001922531,0,0,0,0,0,21699.6484521219,0,NA,73483
0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,74094
0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,74584
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,9.05760040656988e-05,0,0,116.942065614219,0,0,0,0,0,21699.6378753571,0,NA,74985
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,95.4645282737795,0,0,0,0,0,21699.6996786648,0,NA,75025
1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.44869073821312e-05,0,0,93.5162507887032,0,0,0,0,0,21699.7052726157,0,NA,75167
