"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,4.63145385204952e-05,0,0,4773.73408181944,0,0,0.0177287496545371,0,0,28296.5610288283,0,0,0,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.63145385204952e-05,0,0,4773.73408181944,0,0,0,0,0,28296.5610288283,0,0,0,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.63145385204952e-05,0,0,4773.73408181944,0,0,0.0177287496545371,0,0,28296.5610288283,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13595.2748380466,0,0,0,0,0,0
0,0,0,0,4773.73408181944,0,0,0.0177287496545371,0,0,28296.5610288283,0,0,0,0,0,0,0
0,0,0,0,4773.73408181944,0,0,0.0177287496545371,0,0,28296.5610288283,0,0,0,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13595.2748380466,0,0,0,0,0,0,0,0,2091.33341614436,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0.0177287496545371,0,0,0,0,0,0,0,0,0,0
0,4773.73408181944,0,0,0,0,0,63.0646087364935,0,0,0,0,0,0,0,0,0,0
0,4773.73408181944,0,0,0,0,0,0.0177287496545371,0,0,0,0,0,0,0,0,0,0
0,2091.33341614436,0,0,2091.33341614436,0,0,0.0177287496545371,0,0,0,0,0,0,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0.0177287496545371,0,0,0,0,0,0,0,0,0,0
0,2091.33341614436,0,0,2091.33341614436,0,0,0.0177287496545371,0,0,0,0,0,0,0,0,0,0
0,2091.33341614436,0,0,2091.33341614436,0,0,0.0177287496545371,0,0,0,0,0,0,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.73408181944,0,0,0,0,0,63.0646087364935,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73408181944,0,0,0.0177287496545371,0,0,28296.5610288283,0,0,0,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73408181944,0,0,0.0177287496545371,0,0,28296.5610288283,0,0,0,0,0,0,0
0,0,0,0,13595.2748380466,0,0,63.0646087364935,0,0,0,0,0,0,0,0,0,0
0,4773.73408181944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,63.0646087364935,0,0,0,0,0,2091.33341614436,0,0,0,0
0,0,0,0,0,0,0,63.0646087364935,0,0,0,0,0,2091.33341614436,0,0,0,0
2091.33341614436,0,0,0,0,0,0,0.0177287496545371,0,0,0,0,0,0,0,0,0,0
0,4.63145385204952e-05,0,0,4773.73408181944,0,0,0,0,0,28296.5610288283,0,0,0,0,0,0,0
0,4773.73408181944,0,0,0,0,0,63.0646087364935,0,0,0,0,0,0,0,0,0,0
