"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,4056.57271947167,0,0,1218.64342610768,0,0,0.0156224293986412,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57274816441,0,0,1218.64367501653,0,0,0.0153754709233319,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.44884696257,0,0,0.00016456786726253,0,0,29286.928736616,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.16891989171,0,0,0,0,0,0.0554860327532638,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49136139067,0,0,0,0,0,0,0.000264103751778238,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.19498077352,0,0,0.000475769087224335,0,0,29269.7056062207,0,0,0,0,0,0,0
0,0,0,0,4311.18988238095,0,0,0.000499032504979995,0,0,29269.7556193105,0,0,0,0,0,0,0
0,4.58185058601165e-10,0,0,4320.63885611501,0,0,0.000918600529420246,0,0,29176.5603703607,0,0,0,0,0,0,0
0,0,0,0,6323.53411154361,0,0,0,0,0,0,0,0,408.614691304365,0,0,0,0
0,0,0,0,6323.4042237865,0,0,0,0,0,0,0,0,408.67441666213,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0
0,0,0,0,6323.32068294992,0,0,0,0,0,0,0,0,408.712830583057,0,0,0,0
0,6.50236671327477e-10,0,0,4321.08054545497,0,0,0.000714863897862866,0,0,29172.206167829,0,0,0,0,0,0,0
3293.49137493045,0,0,0,0,0,0,0.000255967806873813,0,0,0,0,0,0,0,0,0,0
0,5.17868112177691e-10,0,0,4320.79261254419,0,0,0,0,0,29175.0543149584,0,0,0,0,0,0,0
0,4.80770053843459e-10,0,0,4320.69994673103,0,0,0,0,0,29175.9683070481,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17275647891,0,0,0,0,0,0.0353716895252544,0,0,0,0,0,0,0,0,0,0
3293.491386178,0,0,0,0,0,0,0.000249209237924871,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.20381901930013e-10,0,0,4320.79867906431,0,0,0,0,0,29174.9944789098,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.24877804135737e-10,0,0,4320.80946530253,0,0,0,0,0,29174.8880907407,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49138401561,0,0,0,0,0,0,0.000250508600071461,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.0596992377747,0,0,0,0,0,3183.35154790348,0,0,0,0
0,6.33975851302457e-10,0,0,4321.04917824101,0,0,0,0,0,29172.5237191255,0,0,0,0,0,0,0
3293.49138517257,0,0,0,0,0,0,0.00024981339583154,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6323.52652749304,0,0,0,0,0,0,0,0,408.618178627392,0,0,0,0
0,0,0,0,4311.07399321509,0,0,0,0,0,29270.9041808862,0,0,0,0,0,0,0
0,6.5717886109211e-10,0,0,4321.09544708164,0,0,0,0,0,29172.0673524279,0,0,0,0,0,0,0
0,0,0,0,6320.92304173791,0,0,0.080354755225896,0,0,0,0,0,409.775320655695,0,0,0,0
0,4056.57289524866,0,0,1218.64495096876,0,0,0.0141095165969746,0,0,0,0,0,0,0,0,0,0
3293.49139714562,0,0,0,0,0,0,0.000242618879876098,0,0,0,0,0,0,0,0,0,0
0,6.13795018497605e-10,0,0,4321.00771404518,0,0,0,0,0,29172.9326955252,0,0,0,0,0,0,0
0,0,0,0,7205.93445057409,0,0,0.0596814250010706,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57269483399,0,0,1218.64321237645,0,0,0.0158344858905032,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93660716689,0,0,0.0577946471830909,0,0,0,0,0,0,0,0,0,0
3293.49136941172,0,0,0,0,0,0,0.000259283964466728,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93685822451,0,0,0.0575749998082838,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.6767521778259e-10,0,0,4320.90828003717,0,0,0,0,0,29173.9134480178,0,0,0,0,0,0,0
0,0,0,0,4309.4476650793,0,0,0.000159348811642938,0,0,29286.9404512407,0,0,0,0,0,0,0
0,0,0,0,4309.44886211934,0,0,0.000158689606273933,0,0,29286.9286542839,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
