"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,5.36124347069812e-10,0,0,4320.83609696413,0,0,0,0,0,29174.6254139326,0,0,0,0,0,0,0,NA,17751
1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3293.49139234288,0,0,0,0,0,0,0.000245504812869583,0,0,0,0,0,0,0,0,0,0,NA,20693
0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,4311.19732126979,0,0,0,0,0,29269.68795871,0,0,0,0,0,0,0,NA,22140
1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23085
0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24914
1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,3,0,4056.5728235966,0,0,1218.64432938894,0,0,0.0147262259589632,0,0,0,0,0,0,0,0,0,0,NA,25051
0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,5.68304678072875,0,0,0,0,0,3183.46196641157,0,0,0,0,NA,25572
0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31518
0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,2,0,6.08033719754665e-10,0,0,4320.99419376714,0,0,0.000864037785811584,0,0,29173.0561821693,0,0,0,0,0,0,0,NA,32498
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,33054
0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,33598
1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,3293.49137626721,0,0,0,0,0,0,0.000255164554685647,0,0,0,0,0,0,0,0,0,0,NA,33725
1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,4309.41908584466,0,0,0.000159799250839277,0,0,29287.2222771644,0,0,0,0,0,0,0,NA,34005
1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,5.73667939886688e-10,0,0,4320.92159175821,0,0,0,0,0,29173.7821499418,0,0,0,0,0,0,0,NA,34423
1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35387
1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,4309.40737914269,0,0,0,0,0,29287.339546559,0,0,0,0,0,0,0,NA,36477
0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,2,0,5.41450674169798e-10,0,0,4320.84853930457,0,0,0,0,0,29174.5026910091,0,0,0,0,0,0,0,NA,36638
1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,2,0,5.65323486040876e-10,0,0,4320.9030224597,0,0,0,0,0,29173.9653053015,0,0,0,0,0,0,0,NA,36735
0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2,0,4146.16956147244,0,0,0,0,0,0.0521223727322027,0,0,0,0,0,0,0,0,0,0,NA,39298
1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3293.49135522807,0,0,0,0,0,0,0.000267806812113089,0,0,0,0,0,0,0,0,0,0,NA,39361
0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,6.28907426826218,0,0,0,0,0,3183.28430490964,0,0,0,0,NA,41124
1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,2,0,6.90376197653734e-10,0,0,4321.15801414441,0,0,0.000711583116180483,0,0,29171.4421023287,0,0,0,0,0,0,0,NA,42943
0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,2,0,6.82242348793038e-10,0,0,4321.14232699787,0,0,0.00089752902568432,0,0,29171.5947068653,0,0,0,0,0,0,0,NA,44214
0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,2,0,0,0,0,4311.07204472043,0,0,0,0,0,29270.923396302,0,0,0,0,0,0,0,NA,46620
0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,2,0,0,0,0,4311.06767546414,0,0,0,0,0,29270.9664844734,0,0,0,0,0,0,0,NA,46872
0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,2,0,0,0,0,6323.14774632758,0,0,0,0,0,0,0,0,408.792350500433,0,0,0,0,NA,47960
0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2,0,4146.17014474404,0,0,0,0,0,0.0490644140707166,0,0,0,0,0,0,0,0,0,0,NA,49902
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,3293.49137343575,0,0,0,0,0,0,0.000256865958189187,0,0,0,0,0,0,0,0,0,0,NA,50053
1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,4309.42315805493,0,0,0,0,0,29287.1839445511,0,0,0,0,0,0,0,NA,51061
1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,51287
1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,2,0,4146.17276767009,0,0,0,0,0,0.0353130167102179,0,0,0,0,0,0,0,0,0,0,NA,53667
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,54050
1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,2,0,4146.17289025133,0,0,0,0,0,0.0346703514809002,0,0,0,0,0,0,0,0,0,0,NA,55463
1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,56183
1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,2,0,0,0,0,4309.39966953995,0,0,0,0,0,29287.4155739432,0,0,0,0,0,0,0,NA,63281
0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,3,0,0,0,0,6320.58344462332,0,0,0.0843351658974211,0,0,0,0,0,409.929489363816,0,0,0,0,NA,63664
0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,2,0,4146.17083376701,0,0,0,0,0,0.0454520252983857,0,0,0,0,0,0,0,0,0,0,NA,63714
1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,2,0,0,0,0,4309.36445873246,0,0,0,0,0,29287.7628012501,0,0,0,0,0,0,0,NA,64861
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65884
1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,101.061530581719,0,0,0,0,0,21699.6835762472,0,NA,66909
1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,116.444864355307,0,0,0,0,0,21699.639317794,0,NA,67427
1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,128.635673671669,0,0,0,0,0,21699.6042432803,0,NA,68869
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8.85313636128961e-05,0,0,102.142639931378,0,0,0,0,0,21699.6804542284,0,NA,71057
0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000112951839226902,0,0,109.871095340256,0,0,0,0,0,21699.6582160758,0,NA,71384
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,72053
0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,107.42546818886,0,0,0,0,0,21699.665267134,0,NA,72824
1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,101.237096447566,0,0,0,0,0,21699.6830711459,0,NA,73265
0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,118.670819010271,0,0,0,0,0,21699.6329135096,0,NA,77602
1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,78203
1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,112.991001079736,0,0,0,0,0,21699.649254826,0,NA,79661
1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,8.82016712035665e-05,0,0,115.444727823899,0,0,0,0,0,21699.6421836411,0,NA,79745
0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000102664380650095,0,0,96.6606189120779,0,0,0,0,0,21699.6962240245,0,NA,79762
1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8.62261979085316e-05,0,0,0,0,0,0,0,0,21699.974284969,0,NA,80341
0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000113301452768303,0,0,0,0,0,0,0,0,21699.9742813986,0,NA,80516
0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,9.91115694349168e-05,0,0,94.8881347652911,0,0,0,0,0,21699.7013238515,0,NA,81814
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,82209
1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.94699917608263e-05,0,0,0,0,0,0,0,0,21699.9742845412,0,NA,82643
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,106.945510568344,0,0,0,0,0,21699.666647986,0,NA,82964
1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,100.966272747933,0,0,0,0,0,21699.683850303,0,NA,83485
1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.0510576277354e-05,0,0,0,0,0,0,0,0,21699.974284404,0,NA,84729
1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8.48221370070615e-05,0,0,97.1188471370504,0,0,0,0,0,21699.6949080717,0,NA,85175
1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,8.7957410526427e-05,0,0,0,0,0,0,0,0,21699.9742847407,0,NA,86747
1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,95.0661347659518,0,0,0,0,0,21699.700824824,0,NA,89367
1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,96.9997571547212,0,0,0,0,0,21699.6952618747,0,NA,89659
1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,8.58061882647935e-05,0,0,113.790217458351,0,0,0,0,0,21699.6469441103,0,NA,91309
0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0.000102321573643769,0,0,97.9449086152129,0,0,0,0,0,21699.6925292124,0,NA,91378
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0.000104926467147158,0,0,118.146984715036,0,0,0,0,0,21699.6344067973,0,NA,91594
0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0.000102141494664373,0,0,97.1060892189934,0,0,0,0,0,21699.6949424919,0,NA,93370
0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0.00010128227971113,0,0,115.235026988556,0,0,0,0,0,21699.6427852425,0,NA,93574
0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,94292
1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,94321
1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,8.7050219902712e-05,0,0,0,0,0,0,0,0,21699.9742848603,0,NA,94425
1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,8.27400457578711e-05,0,0,92.9785217005336,0,0,0,0,0,21699.7068198602,0,NA,95413
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,98321
0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.000122368236176099,0,0,0,0,0,0,0,0,21699.974280203,0,NA,99042
1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,113.964770470382,0,0,0,0,0,21699.6464532239,0,NA,99431
0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0.000112134040298172,0,0,130.54273616051,0,0,0,0,0,21699.598741545,0,NA,99558
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.65686173392126e-05,0,0,0,0,0,0,0,0,21699.9742836052,0,NA,100993
1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,8.73616711122413e-05,0,0,97.6898581383425,0,0,0,0,0,21699.6932649575,0,NA,101599
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.00011927655676298,0,0,0,0,0,0,0,0,21699.9742806107,0,NA,103106
1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,9.01808464093367e-05,0,0,113.149269931167,0,0,0,0,0,21699.6487875839,0,NA,103595
1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,9.18383437282165e-05,0,0,129.535732189064,0,0,0,0,0,21699.6016415487,0,NA,103617
1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,105247
1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,97.1156683145764,0,0,0,0,0,21699.6949284025,0,NA,105499
0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,99.5426431451792,0,0,0,0,0,21699.6879460634,0,NA,105746
0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0.000118825849213195,0,0,178.17819566009,0,0,0,0,0,21699.461677664,0,NA,106152
1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,95.6401112393836,0,0,0,0,0,21699.6991735207,0,NA,106359
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.000111359136427361,0,0,0,0,0,0,0,0,21699.9742816548,0,NA,106708
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,106813
1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,106.426650848696,0,0,0,0,0,21699.6681407588,0,NA,107591
0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0.000110095901049537,0,0,99.7278782633579,0,0,0,0,0,21699.6873986273,0,NA,110264
1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,8.6950901632663e-05,0,0,112.434773845919,0,0,0,0,0,21699.6508436616,0,NA,112333
1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,112939
0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,113410
0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.000106072931919788,0,0,0,0,0,0,0,0,21699.9742823518,0,NA,113620
0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0.000113024438391852,0,0,134.738490455338,0,0,0,0,0,21699.5866694355,0,NA,113792
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,115041
1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,8.60304568297985e-05,0,0,100.284378027434,0,0,0,0,0,21699.6858007605,0,NA,115901
0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0.000106114558414643,0,0,107.5362373697,0,0,0,0,0,21699.6649344544,0,NA,115956
1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,8.82386907425143e-05,0,0,129.721482691569,0,0,0,0,0,21699.601107587,0,NA,116429
0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,108.336187173953,0,0,0,0,0,21699.6626469649,0,NA,116600
0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,117112
0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0.000109166151439239,0,0,170.808633711805,0,0,0,0,0,21699.4828845574,0,NA,122060
0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0.000102919064609799,0,0,124.653440400799,0,0,0,0,0,21699.6156872064,0,NA,122758
1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,8.43831720952826e-05,0,0,109.406686206721,0,0,0,0,0,21699.659555969,0,NA,122791
1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,123657
0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,123708
0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0.000106887335096567,0,0,117.259446536136,0,0,0,0,0,21699.6369600718,0,NA,124034
0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0.000104496259633509,0,0,117.014575343822,0,0,0,0,0,21699.6376649043,0,NA,124394
1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,125263
1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,91.9887597263085,0,0,0,0,0,21699.7096782515,0,NA,130651
1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,4311.57072510547,0,0,0,0,0,29266.0055526005,0,0,0,0,0,0,1.94509467719066e-08,NA,132405
1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368,NA,133197
0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.000139910724119225,0,0,34893.1868989778,0,0,0,0,0,0,1211.73689496663,NA,134860
0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,3,0,4056.57267610316,0,0,1218.64304988695,0,0,0.0159957021695799,0,0,0,0,0,0,0,0,0,0,NA,135934
1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,4311.57367688157,0,0,0,0,0,29265.9764429001,0,0,0,0,0,0,1.97045962785473e-08,NA,136285
1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,7.64905116471311e-10,0,0,4321.29313639215,0,0,0,0,0,29170.1174655165,0,0,0,0,0,0,0,NA,136475
0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,2,0,7.18948077890724e-10,0,0,4321.2119887167,0,0,0,0,0,29170.9178575466,0,0,0,0,0,0,0,NA,136786
1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,2,0,7.57881453840787e-10,0,0,4321.27989296833,0,0,0.000664298141520786,0,0,29170.2405034239,0,0,0,0,0,0,0,NA,136859
0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,137584
1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,137771
0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,4311.62834072512,0,0,0,0,0,29265.4373610548,0,0,0,0,0,0,2.48814297363953e-08,NA,142456
1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,2,0,0,0,0,5490.89477844974,0,0,0.000290182622003238,0,0,0,0,0,0,0,0,0,4574.09664994664,NA,144341
1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0.000108908014293343,0,0,34893.1251121524,0,0,0,0,0,0,1211.75125747868,NA,144557
1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,2,0,9.56130463634827e-10,0,0,4321.58949944534,0,0,0.000658993733114348,0,0,29167.1867817369,0,0,0,0,0,0,0,NA,145043
1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,145437
0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,5490.89466798719,0,0,0.000369230949591703,0,0,0,0,0,0,0,0,0,4574.09670014013,NA,145656
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368,NA,145697
1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,145707
1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,2,0,4146.173790397,0,0,0,0,0,0.0299510949960901,0,0,0,0,0,0,0,0,0,0,NA,146159
1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,146229
1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,4311.58555137013,0,0,0.000153398442148717,0,0,29265.8575875937,0,0,0,0,0,0,2.07827574321205e-08,NA,146681
