"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13059
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,4309.44569414028,0,0,0,0,0,29286.96170735,0,0,0,0,0,0,0,NA,18041
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18945
0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19280
0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19298
0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20506
0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,2,0,4146.17011860428,0,0,0,0,0,0.0492014587876149,0,0,0,0,0,0,0,0,0,0,NA,20906
0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21110
0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,2,0,0,2590.46533664612,0,0,0,0,72.2068055954643,0,0,0,0,0,0,0,0,0,0,NA,21452
0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,2,0,4.77914537389086e-10,0,0,4320.69111721916,0,0,0.000847584254971772,0,0,29176.0457144718,0,0,0,0,0,0,0,NA,21950
0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0217585938880853,0,0,0,0,0,0,6230.50062707866,0,0,0,NA,22664
0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,7205.93715980526,0,0,0.0573111503389357,0,0,0,0,0,0,0,0,0,0,NA,22744
0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23300
1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,2,0,5.09647789057752e-10,0,0,4320.77259278198,0,0,0,0,0,29175.2517762992,0,0,0,0,0,0,0,NA,24379
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25206
1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,2,0,6.14698242585225e-10,0,0,4321.00839893769,0,0,0.000706129840087206,0,0,29172.9178750478,0,0,0,0,0,0,0,NA,26579
0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,5.84971220763905,0,0,0,0,0,3183.41310717831,0,0,0,0,NA,27364
1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,6.914813722792e-10,0,0,4321.16129448808,0,0,0,0,0,29171.4178744653,0,0,0,0,0,0,0,NA,27675
0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,2,0,0,0,0,4311.0577197766,0,0,0.000413383617698994,0,0,29271.0599429449,0,0,0,0,0,0,0,NA,30640
1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,3293.49140860486,0,0,0,0,0,0,0.00023573311481803,0,0,0,0,0,0,0,0,0,0,NA,31189
0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,5.45781600538819,0,0,0,0,0,3183.52799453719,0,0,0,0,NA,31212
0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,4311.06696687218,0,0,0,0,0,29270.9734723744,0,0,0,0,0,0,0,NA,32016
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,33150
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35345
1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,35407
0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,7205.93120764615,0,0,0.0625186247196759,0,0,0,0,0,0,0,0,0,0,NA,35576
1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,4309.40673702254,0,0,0,0,0,29287.3458787554,0,0,0,0,0,0,0,NA,36469
1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37215
1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37453
0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,2658.52458326365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,39244
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,3,0,4056.57275564117,0,0,1218.64373987723,0,0,0.0153111184477643,0,0,0,0,0,0,0,0,0,0,NA,39347
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,4311.20453249085,0,0,0,0,0,29269.616843854,0,0,0,0,0,0,0,NA,39956
1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,4146.17253769568,0,0,0,0,0,0.0365187196119495,0,0,0,0,0,0,0,0,0,0,NA,41611
1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,41787
0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,3,0,4056.57227571356,0,0,1218.63957651587,0,0,0.019441856404713,0,0,0,0,0,0,0,0,0,0,NA,41914
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,43272
1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,3293.49136103704,0,0,0,0,0,0,0.000264316244734664,0,0,0,0,0,0,0,0,0,0,NA,43401
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,2,0,0,0,0,6323.55584371014,0,0,0,0,0,0,0,0,408.604698345923,0,0,0,0,NA,43796
0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,2,0,6.77025297769664e-10,0,0,4321.13237901222,0,0,0.000899503153593453,0,0,29171.6928050916,0,0,0,0,0,0,0,NA,44694
0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,6.43484100774599,0,0,0,0,0,3183.24157231753,0,0,0,0,NA,45760
0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,2,0,7.12265568615396e-10,0,0,4321.19981322646,0,0,0,0,0,29171.0379491881,0,0,0,0,0,0,0,NA,46206
1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,2,0,0,0,0,4309.38696483567,0,0,0,0,0,29287.5408599399,0,0,0,0,0,0,0,NA,46649
0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,6.13738191722825,0,0,0,0,0,3183.32877464681,0,0,0,0,NA,47528
0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,47622
1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,3,0,4056.57280974374,0,0,1218.64420921573,0,0,0.0148454575307333,0,0,0,0,0,0,0,0,0,0,NA,48115
0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,2,0,6.1693847721439e-10,0,0,4321.01273891915,0,0,0.00089228668477119,0,0,29172.8729420395,0,0,0,0,0,0,0,NA,49050
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,3,0,4056.5722207255,0,0,1218.63909949555,0,0,0.0199151387928792,0,0,0,0,0,0,0,0,0,0,NA,49330
0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,4311.1995406837,0,0,0,0,0,29269.6660715299,0,0,0,0,0,0,0,NA,50972
0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,2,0,4.71742397496126e-10,0,0,4320.67645174247,0,0,0,0,0,29176.2000452863,0,0,0,0,0,0,0,NA,51034
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,51280
1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,2,0,4146.17263932614,0,0,0,0,0,0.0359858945303741,0,0,0,0,0,0,0,0,0,0,NA,51659
1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,2,0,5.78180403263127e-10,0,0,4320.93033134459,0,0,0.000710150939022143,0,0,29173.6878373233,0,0,0,0,0,0,0,NA,52407
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,356.704160737232,0,0,0,0,0,4524.49455715596,0,0,0,NA,53512
1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,53515
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,356.704160737232,0,0,0,0,0,4524.49455715596,0,0,0,NA,53544
1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,55885
0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,2,0,5.81002681474198e-10,0,0,4320.93624364135,0,0,0.000870804284179049,0,0,29173.627687373,0,0,0,0,0,0,0,NA,58874
0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,6323.24543028786,0,0,0,0,0,0,0,0,408.747433375435,0,0,0,0,NA,59416
0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,59424
0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60282
0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,2,0,4146.17131986338,0,0,0,0,0,0.0429035339728398,0,0,0,0,0,0,0,0,0,0,NA,61862
1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,2,0,4146.17315643918,0,0,0,0,0,0.0332747898981399,0,0,0,0,0,0,0,0,0,0,NA,63879
1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,64325
1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,2,0,0,0,0,4309.40441082723,0,0,0.000151752307227949,0,0,29287.3670851294,0,0,0,0,0,0,0,NA,64697
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65904
0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000119034943737233,0,0,0,0,0,0,0,0,21699.9742806426,0,NA,66032
0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,66330
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,66352
1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9.10717205463309e-05,0,0,130.459587826098,0,0,0,0,0,21699.5989835551,0,NA,66693
1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,116.090779461878,0,0,0,0,0,21699.6403365272,0,NA,66915
0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000121291412177122,0,0,0,0,0,0,0,0,21699.974280345,0,NA,67824
1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,67871
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,67874
0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000118939781026162,0,0,0,0,0,0,0,0,21699.9742806551,0,NA,68568
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,180.98060065396,0,0,0,0,0,21699.4536294342,0,NA,68876
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000109167229268252,0,0,102.094517660936,0,0,0,0,0,21699.6805899548,0,NA,69018
1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.84042679272945e-05,0,0,113.63378147966,0,0,0,0,0,21699.6473938451,0,NA,69071
1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,129.957714518295,0,0,0,0,0,21699.6004395428,0,NA,69157
1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.75500068458403e-05,0,0,101.676413385313,0,0,0,0,0,21699.6817956894,0,NA,69525
1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.73211825977711e-05,0,0,101.719403129266,0,0,0,0,0,21699.6816720383,0,NA,69565
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,70220
1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,114.65875280144,0,0,0,0,0,21699.6444565848,0,NA,70731
1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,72229
1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.9628331555437e-05,0,0,0,0,0,0,0,0,21699.9742845204,0,NA,72341
1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,99.3219302356101,0,0,0,0,0,21699.6885810499,0,NA,73085
0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,74028
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,74322
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,139.038397253181,0,0,0,0,0,21699.5743125641,0,NA,75116
0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000103177130002531,0,0,97.6663663326331,0,0,0,0,0,21699.6933304571,0,NA,75478
0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000106468661675031,0,0,98.9221042418606,0,0,0,0,0,21699.6897173003,0,NA,75506
0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,75870
0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.00010957177974464,0,0,0,0,0,0,0,0,21699.9742818905,0,NA,76678
1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,93.8696688534144,0,0,0,0,0,21699.7042669935,0,NA,76927
1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,107.488855874802,0,0,0,0,0,21699.6650847656,0,NA,77131
0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,116.968268951023,0,0,0,0,0,21699.6378119118,0,NA,77574
0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000104855852892889,0,0,116.659510606661,0,0,0,0,0,21699.6386864104,0,NA,77734
1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.5281700655353e-05,0,0,94.6345509752297,0,0,0,0,0,21699.702055223,0,NA,77781
0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000105006800627454,0,0,0,0,0,0,0,0,21699.9742824924,0,NA,77974
1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,78137
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,78671
0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000110623835885012,0,0,138.632330023165,0,0,0,0,0,21699.5754663259,0,NA,79336
0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000115399205027232,0,0,0,0,0,0,0,0,21699.974281122,0,NA,80360
1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9.03192274902853e-05,0,0,0,0,0,0,0,0,21699.9742844293,0,NA,80523
0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000107834684273891,0,0,0,0,0,0,0,0,21699.9742821195,0,NA,80634
1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,92.5622583241356,0,0,0,0,0,21699.7080283343,0,NA,81269
0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000102152174915858,0,0,98.3292661665077,0,0,0,0,0,21699.6914234493,0,NA,81820
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.000115626030303658,0,0,0,0,0,0,0,0,21699.9742810921,0,NA,82096
1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8.61126101763239e-05,0,0,112.540384796058,0,0,0,0,0,21699.6505399228,0,NA,83343
1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8.58904850280621e-05,0,0,98.3757873096035,0,0,0,0,0,21699.6912917536,0,NA,83387
1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8.80430482713057e-05,0,0,0,0,0,0,0,0,21699.9742847294,0,NA,84399
1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,84527
0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,84574
1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,84789
1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,84861
0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0.000102681625960282,0,0,100.783067291169,0,0,0,0,0,21699.6843638425,0,NA,85214
0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,128.888083454285,0,0,0,0,0,21699.603517055,0,NA,85510
1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8.93051715189709e-05,0,0,133.220040025843,0,0,0,0,0,21699.5910414503,0,NA,85953
0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,86378
0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0.0001051214841714,0,0,127.65264500146,0,0,0,0,0,21699.6070577522,0,NA,87246
0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,129.262554838788,0,0,0,0,0,21699.6024396374,0,NA,87306
1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,88923
1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,8.65250935483019e-05,0,0,126.155666354,0,0,0,0,0,21699.611367245,0,NA,89261
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,96.4813617542364,0,0,0,0,0,21699.6967532786,0,NA,89883
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,90133
1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,113.15948849998,0,0,0,0,0,21699.6487700765,0,NA,91173
1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,8.79467368708153e-05,0,0,115.808854600171,0,0,0,0,0,21699.6411360516,0,NA,91305
1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,113.348529832048,0,0,0,0,0,21699.6482261917,0,NA,91437
1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,8.41309850582089e-05,0,0,94.5121512203956,0,0,0,0,0,21699.7024075124,0,NA,91805
0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,95.5950401103291,0,0,0,0,0,21699.6993031883,0,NA,91966
1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,92541
0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.000100704324293632,0,0,0,0,0,0,0,0,21699.9742830598,0,NA,92662
1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,92673
0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,92720
