"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,4056.57224874295,0,0,1218.63934254639,0,0,0.0196739924969508,0,0,0,0,0,0,0,0,0,0
0,4.9423477117832e-10,0,0,4320.73300663003,0,0,0.000750639588028298,0,0,29175.6336535267,0,0,0,0,0,0,0
0,0,0,0,4309.43029385142,0,0,0.000159811931342213,0,0,29287.1117504753,0,0,0,0,0,0,0
0,4.97223000671884e-10,0,0,4320.74020944063,0,0,0.000930812220271247,0,0,29175.5605520918,0,0,0,0,0,0,0
0,4.47444266273207e-10,0,0,4320.60955047014,0,0,0.000970349582756013,0,0,29176.8488295023,0,0,0,0,0,0,0
0,0,2558.83081203757,0,0,0,0,105.825913160985,0,0,0,0,0,0,0,0,0,0
0,5.3172811643558e-10,0,0,4320.8257455239,0,0,0,0,0,29174.727513595,0,0,0,0,0,0,0
0,5.30474840664202e-10,0,0,4320.82155983125,0,0,0.000719538102989304,0,0,29174.7605801824,0,0,0,0,0,0,0
0,0,0,0,4309.47225538822,0,0,0.000162570550976253,0,0,29286.6979196309,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.4913478623,0,0,0,0,0,0,0.000272232843787901,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17007395404,0,0,0,0,0,0.0494355497128112,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.18893479146,0,0,0.00049889409222073,0,0,29269.7649657272,0,0,0,0,0,0,0
0,0,2580.99482041872,0,0,0,0,82.2674906699426,0,0,0,0,0,0,0,0,0,0
0,4146.16962665347,0,0,0,0,0,0.0517806436031974,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17285942199,0,0,0,0,0,0.034831982615095,0,0,0,0,0,0,0,0,0,0
0,6.95624145583702e-10,0,0,4321.16783058721,0,0,0.000722179430699645,0,0,29171.3451579424,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.1726662851,0,0,0,0,0,0.0358445548976571,0,0,0,0,0,0,0,0,0,0
0,4146.17001058472,0,0,0,0,0,0.0497677804632639,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6321.08698077696,0,0,0.0840758847379944,0,0,0,0,0,409.698088816663,0,0,0,0
0,7.47861735158045e-10,0,0,4321.26355334902,0,0,0,0,0,29170.4092550508,0,0,0,0,0,0,0
0,7.37662903061192e-10,0,0,4321.24556721078,0,0,0,0,0,29170.5866595435,0,0,0,0,0,0,0
0,6.49840884994089e-10,0,0,4321.08097130635,0,0,0,0,0,29172.2101323956,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.5722814277,0,0,1218.63962608589,0,0,0.0193926748111751,0,0,0,0,0,0,0,0,0,0
3293.49137166605,0,0,0,0,0,0,0.000257929356499069,0,0,0,0,0,0,0,0,0,0
0,4056.57277684922,0,0,1218.64392385658,0,0,0.0151285807025772,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17049871367,0,0,0,0,0,0.0472086327876426,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.80114831806682,0,0,0,0,0,3183.42734404959,0,0,0,0
0,6.94207199767228e-10,0,0,4321.16640347854,0,0,0,0,0,29171.3674825225,0,0,0,0,0,0,0
0,6.31764104830009e-10,0,0,4321.04348109002,0,0,0.000714284363643617,0,0,29172.5717539329,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17282704696,0,0,0,0,0,0.0350017174438148,0,0,0,0,0,0,0,0,0,0
0,4056.57227464073,0,0,1218.6395672091,0,0,0.0194510902509082,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93474090265,0,0,0.0594274199324714,0,0,0,0,0,0,0,0,0,0
0,4.82153664432812e-10,0,0,4320.70228431165,0,0,0.000723569084112024,0,0,29175.9369864659,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2580.54722492706,0,0,0,0,82.7430613698215,0,0,0,0,0,0,0,0,0,0
0,4.7905398176436e-10,0,0,4320.69429564207,0,0,0.000715091856094236,0,0,29176.0158779879,0,0,0,0,0,0,0
0,4.35730863448834e-10,0,0,4320.57710626568,0,0,0.000895138403483854,0,0,29177.1696950971,0,0,0,0,0,0,0
0,0,0,0,7205.93714633832,0,0,0.0573229324054663,0,0,0,0,0,0,0,0,0,0
3293.49139123864,0,0,0,0,0,0,0.000246168340631029,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17016167344,0,0,0,0,0,0.0489756571125401,0,0,0,0,0,0,0,0,0,0
0,4056.572332677,0,0,1218.64007067259,0,0,0.0189515718813458,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6320.8174517625,0,0,0.0848553780591243,0,0,0,0,0,409.821632617878,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0
0,4146.17289087595,0,0,0,0,0,0.0346670767813764,0,0,0,0,0,0,0,0,0,0
0,6.34606805089612e-10,0,0,4321.04926014414,0,0,0.000706088935211559,0,0,29172.5148466136,0,0,0,0,0,0,0
0,4056.57283196709,0,0,1218.64440200268,0,0,0.0146541811876892,0,0,0,0,0,0,0,0,0,0
0,4056.57243378657,0,0,1218.64094779594,0,0,0.0180813215999196,0,0,0,0,0,0,0,0,0,0
0,6.77350974369986e-10,0,0,4321.13452393393,0,0,0,0,0,29171.6819226904,0,0,0,0,0,0,0
0,6.45644674233295e-10,0,0,4321.07262890577,0,0,0,0,0,29172.292416586,0,0,0,0,0,0,0
0,0,0,0,4309.40992832016,0,0,0,0,0,29287.3144081286,0,0,0,0,0,0,0
0,0,0,0,4309.42157571103,0,0,0.00014634938984094,0,0,29287.1978772278,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17227681978,0,0,0,0,0,0.0378864319097285,0,0,0,0,0,0,0,0,0,0
0,4146.16982394588,0,0,0,0,0,0.0507462849410813,0,0,0,0,0,0,0,0,0,0
0,5.92427149094645e-10,0,0,4320.96248889806,0,0,0,0,0,29173.3787672194,0,0,0,0,0,0,0
3293.49137216159,0,0,0,0,0,0,0.000257631590284066,0,0,0,0,0,0,0,0,0,0
0,4146.17252587318,0,0,0,0,0,0.0365807022658909,0,0,0,0,0,0,0,0,0,0
0,0,2577.76446208035,0,0,0,0,85.6999186270917,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57280096731,0,0,1218.64413308042,0,0,0.0149209962704156,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93869912399,0,0,0.0559644183974836,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.39808899463,0,0,0,0,0,29287.4311603127,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6320.90952212819,0,0,0.0871102615663265,0,0,0,0,0,409.778176159159,0,0,0,0
0,4056.57226481828,0,0,1218.63948199951,0,0,0.0195356321340838,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6323.15709003953,0,0,0,0,0,0,0,0,408.788054069505,0,0,0,0
0,7.29067196712166e-10,0,0,4321.22904717499,0,0,0.000704513630710535,0,0,29170.7415565446,0,0,0,0,0,0,0
0,7.4117791731652e-10,0,0,4321.25179056237,0,0,0,0,0,29170.5252761378,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.16958961823,0,0,0,0,0,0.0519748108291277,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93741502596,0,0,0.0570878607335681,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.19899122987,0,0,0,0,0,29269.6714900753,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.18876833802,0,0,0.000475105911027509,0,0,29269.7668789239,0,0,0,0,0,0,0
0,0,0,0,4309.43225127544,0,0,0.000151865210916652,0,0,29287.0925383067,0,0,0,0,0,0,0
0,4056.57242994333,0,0,1218.64091445592,0,0,0.0181144003728954,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230.63745330814,0,0,0
0,0,0,0,0,0,0,0.0246333221759829,0,0,0,0,0,0,6230.4825497035,0,0,0
0,4146.17296223741,0,0,0,0,0,0.0342929450409066,0,0,0,0,0,0,0,0,0,0
0,4146.172862579,0,0,0,0,0,0.034815431156123,0,0,0,0,0,0,0,0,0,0
0,4146.17111374189,0,0,0,0,0,0.043984181437897,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.44159102187,0,0,0.00015286208241742,0,0,29287.0004240046,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57281094903,0,0,1218.64421967153,0,0,0.0148350836554746,0,0,0,0,0,0,0,0,0,0
0,6.73273551574136e-10,0,0,4321.12525383591,0,0,0.000859385619767056,0,0,29171.7635416179,0,0,0,0,0,0,0
0,6.23111722897469e-10,0,0,4321.02700250928,0,0,0,0,0,29172.7424464455,0,0,0,0,0,0,0
0,4146.17289426587,0,0,0,0,0,0.0346493041890491,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17310088615,0,0,0,0,0,0.0335660416209102,0,0,0,0,0,0,0,0,0,0
0,4056.57286033919,0,0,1218.64464812997,0,0,0.0144099824651344,0,0,0,0,0,0,0,0,0,0
0,6.68335410142766e-10,0,0,4321.11718695229,0,0,0,0,0,29171.8529239134,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,9.2713821118646e-05,0,0,0,0,0,0,0,0,21699.9742841135,0
0,0,0,0,0,0,0,0.000109312106906576,0,0,108.747330321036,0,0,0,0,0,21699.6614496757,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
