"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49137604762,0,0,0,0,0,0,0.000255296505257932,0,0,0,0,0,0,0,0,0,0
0,4056.57216279196,0,0,1218.63859692315,0,0,0.0204137730121568,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.20292478257,0,0,0,0,0,29269.6326985819,0,0,0,0,0,0,0
0,4146.17264009272,0,0,0,0,0,0.0359818755002618,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57272216838,0,0,1218.64344950164,0,0,0.0155992187509626,0,0,0,0,0,0,0,0,0,0
0,4146.17264359153,0,0,0,0,0,0.0359635320466511,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.4343665177,0,0,0.000161201030180026,0,0,29287.0715724481,0,0,0,0,0,0,0
0,5.48144788704302e-10,0,0,4320.86402569147,0,0,0,0,0,29174.3499436109,0,0,0,0,0,0,0
0,0,0,0,4311.20208529795,0,0,0,0,0,29269.6409773227,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49136904909,0,0,0,0,0,0,0.000259501866204693,0,0,0,0,0,0,0,0,0,0
0,4146.17285048028,0,0,0,0,0,0.0348788619841688,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.41205176795,0,0,0.000153208214891493,0,0,29287.2917182141,0,0,0,0,0,0,0
0,4146.17006072341,0,0,0,0,0,0.0495049148529097,0,0,0,0,0,0,0,0,0,0
0,4146.17025802362,0,0,0,0,0,0.0484705153160473,0,0,0,0,0,0,0,0,0,0
0,4056.57228325541,0,0,1218.63964194128,0,0,0.0193769436658832,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6323.3154589279,0,0,0,0,0,0,0,0,408.715232702041,0,0,0,0
0,4056.57277341453,0,0,1218.64389406069,0,0,0.0151581431234649,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.42150620638,0,0,0.000160061371642664,0,0,29287.1984060377,0,0,0,0,0,0,0
0,4056.57284677404,0,0,1218.64453045267,0,0,0.0145267376846893,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17290925502,0,0,0,0,0,0.0345707195513565,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6320.95423463927,0,0,0.0824111907876788,0,0,0,0,0,409.759954821383,0,0,0,0
0,0,0,0,4309.41452620447,0,0,0.000154288467250451,0,0,29287.2673044938,0,0,0,0,0,0,0
3293.49137447786,0,0,0,0,0,0,0.000256239763996375,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7205.93871077026,0,0,0.0559542292092288,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.41541599078,0,0,0,0,0,29287.2602920706,0,0,0,0,0,0,0
0,4.67858488382334e-10,0,0,4320.66475009589,0,0,0.000866370992464612,0,0,29176.3055668318,0,0,0,0,0,0,0
0,4.69329840954371e-10,0,0,4320.67010627712,0,0,0,0,0,29176.2626325303,0,0,0,0,0,0,0
0,0,0,0,4309.45201689927,0,0,0,0,0,29286.8993561214,0,0,0,0,0,0,0
0,5.06497492464548e-10,0,0,4320.76365820363,0,0,0.000699347347987613,0,0,29175.3319132328,0,0,0,0,0,0,0
0,5.03279294939493e-10,0,0,4320.7553901708,0,0,0.000881943038482487,0,0,29175.4113779296,0,0,0,0,0,0,0
0,4.97036703315863e-10,0,0,4320.74132311887,0,0,0,0,0,29175.5601988878,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.44221718444,0,0,0.000156406708374514,0,0,29286.9942086858,0,0,0,0,0,0,0
0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57280793695,0,0,1218.64419354187,0,0,0.0148610085802023,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.41706159582,0,0,0,0,0,29287.2440641172,0,0,0,0,0,0,0
0,6.53957671885746e-10,0,0,4321.0891100938,0,0,0,0,0,29172.1298565055,0,0,0,0,0,0,0
0,6.9665306461868e-10,0,0,4321.16978537447,0,0,0.000701922027723625,0,0,29171.3261084925,0,0,0,0,0,0,0
0,0,0,0,6321.03914757559,0,0,0.082272413479727,0,0,0,0,0,409.720980194101,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49136904839,0,0,0,0,0,0,0.00025950228497584,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6320.68330050616,0,0,0.0868536955653274,0,0,0,0,0,409.882322089893,0,0,0,0
0,5.9940359590974e-10,0,0,4320.97589968514,0,0,0.000890934642273823,0,0,29173.2363159954,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.41424058699,0,0,0.000152199074452109,0,0,29287.2701449419,0,0,0,0,0,0,0
0,6.4767250753811e-10,0,0,4321.07524594306,0,0,0.000838922692984654,0,0,29172.2570219301,0,0,0,0,0,0,0
0,6.40829519191651e-10,0,0,4321.06182003481,0,0,0.000695252941211688,0,0,29172.3910875636,0,0,0,0,0,0,0
0,6.15715848907734e-10,0,0,4321.01171163793,0,0,0,0,0,29172.8932658309,0,0,0,0,0,0,0
0,0,0,0,6320.94631871986,0,0,0.0801016059412432,0,0,0,0,0,409.764743663025,0,0,0,0
0,4056.5724868501,0,0,1218.64140812092,0,0,0.0176246036587121,0,0,0,0,0,0,0,0,0,0
