"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,4659.13485486311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4659.13485486311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4659.13485486311,0,0,0,0,0,60.472738087645,0,0,0,0,0,0,0,0,0,0
0,2088.74884857095,0,0,2088.74884857095,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13480.6865994498,0,0,60.472738087645,0,0,0,0,0,2088.74884857095,0,0,0,0
0,4659.13485486311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4659.13485486311,0,0,0.0112064591365806,0,0,28296.5806952647,0,0,0,0,0,0,0
2088.74884857095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088.74884857095,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,0
0,4659.13485486311,0,0,0,0,0,60.472738087645,0,0,0,0,0,0,0,0,0,0
2088.74884857095,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,0
2088.74884857095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2088.74884857095,0,0,2088.74884857095,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13480.6865994498,0,0,60.472738087645,0,0,0,0,0,2088.74884857095,0,0,0,0
0,2088.74884857095,0,0,2088.74884857095,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4659.13485486311,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,0
0,0,0,0,4659.13485486311,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.96645600713093e-05,0,0,60.472738087645,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,60.472738087645,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,60.472738087645,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,2088.74884857095,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,4.96645600713093e-05,0,0,60.472738087645,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,60.472738087645,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,60.472738087645,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,60.472738087645,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,4.96645600713093e-05,0,0,60.472738087645,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,4.96645600713093e-05,0,0,60.472738087645,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,4.96645600713093e-05,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,60.472738087645,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,4.96645600713093e-05,0,0,2088.74884857095,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,60.472738087645,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,4.96645600713093e-05,0,0,60.472738087645,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,13480.6865994498
0,0,0,0,4659.13485486311,0,0,0.0112064591365806,0,0,28296.5806952647,0,0,0,0,0,0,4.96645600713093e-05
0,0,0,0,13480.6865994498,0,0,0,0,0,0,0,0,0,0,0,0,4659.13485486311
0,0,0,0,4659.13485486311,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,4.96645600713093e-05
0,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,13480.6865994498
0,4659.13485486311,0,0,2088.74884857095,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,13480.6865994498
0,0,0,0,13480.6865994498,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,4659.13485486311
0,0,0,0,13480.6865994498,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,4659.13485486311
0,4.96645600713093e-05,0,0,4659.13485486311,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,0
0,0,0,0,4659.13485486311,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,4.96645600713093e-05
0,4659.13485486311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4659.13485486311,0,0,0.0112064591365806,0,0,28296.5806952647,0,0,0,0,0,0,4.96645600713093e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13480.6865994498
0,0,0,0,0,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,2088.74884857095
0,0,0,0,13480.6865994498,0,0,0,0,0,0,0,0,0,0,0,0,4659.13485486311
0,0,0,0,4659.13485486311,0,0,0.0112064591365806,0,0,28296.5806952647,0,0,0,0,0,0,4.96645600713093e-05
0,0,0,0,0,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,2088.74884857095
0,4.96645600713093e-05,0,0,4659.13485486311,0,0,0.0112064591365806,0,0,28296.5806952647,0,0,0,0,0,0,0
0,4659.13485486311,0,0,2088.74884857095,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2088.74884857095,0,0,2088.74884857095,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.5806952647,0,0,0,0,0,0,2088.74884857095
0,4659.13485486311,0,0,0,0,0,60.472738087645,0,0,0,0,0,0,0,0,0,0
0,2088.74884857095,0,0,2088.74884857095,0,0,0.0112064591365806,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60.472738087645,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,0.0112064591365806,0,0,13480.6865994498,0,0,0,0,0,13480.6865994498,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8261600346,0
