"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,100.894002253139,0,0,0,0,0,21699.6840582244,0,NA,66869
1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,101.664840937459,0,0,0,0,0,21699.6818405284,0,NA,67413
1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.85706090882498e-05,0,0,101.209256115064,0,0,0,0,0,21699.6831395626,0,NA,68821
1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,115.377601309765,0,0,0,0,0,21699.6423884006,0,NA,68939
0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000114305797869394,0,0,132.599828811545,0,0,0,0,0,21699.5928226215,0,NA,69570
0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000125961226343613,0,0,0,0,0,0,0,0,21699.9742797292,0,NA,69856
1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.07325494724214e-05,0,0,0,0,0,0,0,0,21699.9742843748,0,NA,70573
1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8.95850308929984e-05,0,0,102.645562772045,0,0,0,0,0,21699.6790071813,0,NA,71313
1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8.61130482063148e-05,0,0,97.3996686304013,0,0,0,0,0,21699.6940999878,0,NA,71319
0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,99.0870566839397,0,0,0,0,0,21699.6892567759,0,NA,73534
1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.01346357887603e-05,0,0,0,0,0,0,0,0,21699.9742844536,0,NA,74201
1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,113.899044026036,0,0,0,0,0,21699.6466423236,0,NA,74789
1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.73940035713208e-05,0,0,96.5229981625,0,0,0,0,0,21699.6966219677,0,NA,75705
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.00011651005722564,0,0,0,0,0,0,0,0,21699.9742809755,0,NA,75970
0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,76380
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,77866
1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,77899
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,78344
0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000108354368860371,0,0,0,0,0,0,0,0,21699.974282051,0,NA,78548
0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,97.9147054383208,0,0,0,0,0,21699.6926295991,0,NA,78876
0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000108214329206041,0,0,118.048815112463,0,0,0,0,0,21699.6346888074,0,NA,79586
1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,82711
0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,107.382010484318,0,0,0,0,0,21699.6653921631,0,NA,83772
1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,102.244146983963,0,0,0,0,0,21699.6801738675,0,NA,85617
0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0.000111337653016521,0,0,130.840651438072,0,0,0,0,0,21699.5978844942,0,NA,85634
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,88096
0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.000111525242613173,0,0,0,0,0,0,0,0,21699.9742816329,0,NA,88492
0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,105.608373787938,0,0,0,0,0,21699.6704949596,0,NA,89396
1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,112.057930512402,0,0,0,0,0,21699.6519393292,0,NA,89411
0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0.000101751134935058,0,0,100.326512431523,0,0,0,0,0,21699.6856774674,0,NA,89586
1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.71819056177462e-05,0,0,0,0,0,0,0,0,21699.974284843,0,NA,91121
1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8.71428499689484e-05,0,0,0,0,0,0,0,0,21699.9742848481,0,NA,92601
0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.000110327961621192,0,0,0,0,0,0,0,0,21699.9742817907,0,NA,92906
1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,8.69190718754776e-05,0,0,0,0,0,0,0,0,21699.9742848776,0,NA,94853
0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,115.951308856554,0,0,0,0,0,21699.6407377961,0,NA,96034
0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.000107758994432508,0,0,0,0,0,0,0,0,21699.9742821295,0,NA,96932
1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,93.4839962511821,0,0,0,0,0,21699.7053765513,0,NA,97625
0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0.000101636395586108,0,0,99.4603333820133,0,0,0,0,0,21699.6881694642,0,NA,97752
1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8.83264389810809e-05,0,0,0,0,0,0,0,0,21699.974284692,0,NA,101367
0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0.000112246727698091,0,0,129.525149119654,0,0,0,0,0,21699.6016693068,0,NA,101582
0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,100.354278308592,0,0,0,0,0,21699.6856110032,0,NA,103794
0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.00012287766031438,0,0,0,0,0,0,0,0,21699.9742801358,0,NA,105352
0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0.000118825849213195,0,0,178.17819566009,0,0,0,0,0,21699.461677664,0,NA,106152
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.37485194346515e-05,0,0,0,0,0,0,0,0,21699.974283977,0,NA,106633
1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,107385
0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0.000112778476287612,0,0,136.628297760614,0,0,0,0,0,21699.5812320921,0,NA,111848
0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0.000104309098052735,0,0,96.675017349612,0,0,0,0,0,21699.6961823839,0,NA,112346
0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.000118374249809089,0,0,0,0,0,0,0,0,21699.9742807297,0,NA,112840
0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,113202
1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,93.406880563925,0,0,0,0,0,21699.7055984086,0,NA,114265
0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,132.688545628797,0,0,0,0,0,21699.5925824396,0,NA,114444
1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,8.5667328813378e-05,0,0,111.588792850197,0,0,0,0,0,21699.653277769,0,NA,114597
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0.000109835052927697,0,0,176.905547879508,0,0,0,0,0,21699.4653408674,0,NA,116132
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,116776
0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,116824
0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.000108733688836636,0,0,0,0,0,0,0,0,21699.974282001,0,NA,117212
1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,117305
0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,107.474887832961,0,0,0,0,0,21699.6651249521,0,NA,118392
0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0.000106122193155202,0,0,101.460762656719,0,0,0,0,0,21699.6824136659,0,NA,118482
0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.000110440898526365,0,0,0,0,0,0,0,0,21699.9742817758,0,NA,119760
1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,8.80114997821639e-05,0,0,129.514881601844,0,0,0,0,0,21699.6017020441,0,NA,120705
0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0.000106755532228061,0,0,128.298332724012,0,0,0,0,0,21699.6051997883,0,NA,120770
1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,125497
0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,129124
0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00022083203569928,0,0,0,0,0,0,0,0,0,8341.71765119256,NA,131820
1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,4146.17362407473,0,0,0,0,0,0.0308230843746034,0,0,0,0,0,0,0,0,0,0,NA,132015
0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,7.46976474279008e-10,0,0,4321.26200068789,0,0,0,0,0,29170.4245695722,0,0,0,0,0,0,0,NA,132446
1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,133913
1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,4311.57029277274,0,0,0.000153726872882444,0,0,29266.0080604468,0,0,0,0,0,0,1.94443639651902e-08,NA,135101
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,135690
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,135696
1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.000170776258444855,0,0,0,0,0,0,0,0,0,8341.71766840832,NA,136077
1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1499952115,0,0,0,0,0,0,1211.74551833715,NA,136993
0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.000224006540703608,0,0,0,0,0,0,0,0,0,8341.71765010075,NA,137448
0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,5490.89465437975,0,0,0.000378968595206694,0,0,0,0,0,0,0,0,0,4574.09670632327,NA,137616
0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0.000134207005806246,0,0,34893.1810481361,0,0,0,0,0,0,1211.73825603834,NA,138692
1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368,NA,139617
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,4311.58554794085,0,0,0.000152948058962863,0,0,29265.8576265562,0,0,0,0,0,0,2.0782355243984e-08,NA,140445
1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,9.27231226676052e-10,0,0,4321.54807715131,0,0,0.000667836290581747,0,0,29167.59524764,0,0,0,0,0,0,0,NA,140507
0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0.000137785713628847,0,0,34893.1505400658,0,0,0,0,0,0,1211.74534072567,NA,141224
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,141326
0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0.000137647067043196,0,0,34893.1485104619,0,0,0,0,0,0,1211.74581218629,NA,142760
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.000216737841091745,0,0,0,0,0,0,0,0,0,8341.71765260068,NA,143488
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,143711
1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,4056.57453455626,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,148243
0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368,NA,148320
0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,148342
0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.00020668468790827,0,0,0,0,0,0,0,0,0,8341.71765605828,NA,150476
1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0.000110031369591889,0,0,34893.146323313,0,0,0,0,0,0,1211.74633042163,NA,150661
0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,2,0,7.48303527099148e-10,0,0,4321.26304543656,0,0,0.000758536313859721,0,0,29170.4056010806,0,0,0,0,0,0,0,NA,151190
1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,5490.89476505712,0,0,0.000299766539914635,0,0,0,0,0,0,0,0,0,4574.09665603216,NA,151705
