"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,29535
0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,3,0,4056.57243902964,0,0,1218.64099327949,0,0,0.0180361944495693,0,0,0,0,0,0,0,0,0,0,NA,29626
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,2,0,0,0,0,4311.0574483741,0,0,0.000412705474073671,0,0,29271.0626271717,0,0,0,0,0,0,0,NA,30712
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,3,0,0,0,0,6320.71628480537,0,0,0.0819869419113897,0,0,0,0,0,409.869576911749,0,0,0,0,NA,31728
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,3293.49135843973,0,0,0,0,0,0,0.000265876951760809,0,0,0,0,0,0,0,0,0,0,NA,33733
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,4309.43667455697,0,0,0.000164885596552594,0,0,29287.0487698838,0,0,0,0,0,0,0,NA,34001
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34865
0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,4311.19363347969,0,0,0.000501025588518773,0,0,29269.7186043651,0,0,0,0,0,0,0,NA,36272
1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,2,0,4146.17254182731,0,0,0,0,0,0.0364970584244959,0,0,0,0,0,0,0,0,0,0,NA,37867
1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,2,0,4146.17276054232,0,0,0,0,0,0.0353503859678269,0,0,0,0,0,0,0,0,0,0,NA,39343
0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,4311.06810845078,0,0,0.000431576399653919,0,0,29270.9572854829,0,0,0,0,0,0,0,NA,42900
0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,2,0,4146.17053674797,0,0,0,0,0,0.0470092277226943,0,0,0,0,0,0,0,0,0,0,NA,43238
1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,45609
1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,2,0,7.19305367400767e-10,0,0,4321.21263690142,0,0,0,0,0,29170.9114642455,0,0,0,0,0,0,0,NA,46131
0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,2,0,4146.16988694713,0,0,0,0,0,0.0504159838989647,0,0,0,0,0,0,0,0,0,0,NA,52194
0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,3,0,4056.57237668362,0,0,1218.6404524291,0,0,0.0185728067935358,0,0,0,0,0,0,0,0,0,0,NA,53918
0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,0,0,0,0,4311.20009404394,0,0,0,0,0,29269.6606144606,0,0,0,0,0,0,0,NA,54612
1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,3,0,4056.57285391874,0,0,1218.64459243276,0,0,0.0144652432510892,0,0,0,0,0,0,0,0,0,0,NA,58111
1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,58217
1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,59415
1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,59493
0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,2,0,4146.17112931242,0,0,0,0,0,0.0439025487705203,0,0,0,0,0,0,0,0,0,0,NA,59822
1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,3293.49140341941,0,0,0,0,0,0,0.000238849008939432,0,0,0,0,0,0,0,0,0,0,NA,62141
0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,2,0,0,0,0,4311.07113829207,0,0,0,0,0,29270.9323352012,0,0,0,0,0,0,0,NA,63292
0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,3,0,0,0,0,6320.56635842106,0,0,0.0847604660826103,0,0,0,0,0,409.937134106032,0,0,0,0,NA,63640
0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,63776
1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,64111
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,64256
0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,2,0,0,0,0,6323.09451798315,0,0,0,0,0,0,0,0,408.816825975978,0,0,0,0,NA,64344
1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,2,0,8.03951099915191e-10,0,0,4321.35879307386,0,0,0,0,0,29169.469866547,0,0,0,0,0,0,0,NA,64575
0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,2,0,6.97741388366964e-10,0,0,4321.17158056559,0,0,0.000839956174224376,0,0,29171.3068252552,0,0,0,0,0,0,0,NA,64758
1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65821
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,66115
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,102.434328922916,0,0,0,0,0,21699.6796267144,0,NA,66577
1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,133.842568988227,0,0,0,0,0,21699.5892620878,0,NA,67113
1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.84629468487371e-05,0,0,98.9062377058505,0,0,0,0,0,21699.6897653223,0,NA,69011
1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9.18303412354661e-05,0,0,116.339124216764,0,0,0,0,0,21699.6396099082,0,NA,69323
1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.21944875787819e-05,0,0,0,0,0,0,0,0,21699.974284182,0,NA,69773
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000118887599846114,0,0,0,0,0,0,0,0,21699.974280662,0,NA,69776
0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000115798966949603,0,0,0,0,0,0,0,0,21699.9742810693,0,NA,70072
1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.07660942424792e-05,0,0,0,0,0,0,0,0,21699.9742843703,0,NA,70641
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000112812562484823,0,0,109.360411096443,0,0,0,0,0,21699.6596853555,0,NA,70840
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8.83932519625758e-05,0,0,128.155281162991,0,0,0,0,0,21699.6056137925,0,NA,71053
1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8.70515025367084e-05,0,0,112.688810400697,0,0,0,0,0,21699.650112769,0,NA,71623
0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000119680891868477,0,0,181.197993368639,0,0,0,0,0,21699.452988104,0,NA,72840
0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,176.036782677696,0,0,0,0,0,21699.4678551993,0,NA,72996
0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,101.096442487767,0,0,0,0,0,21699.683475806,0,NA,73266
1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,101.446583314044,0,0,0,0,0,21699.682468454,0,NA,73337
0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000104054807093493,0,0,100.126496944322,0,0,0,0,0,21699.686252605,0,NA,73398
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,73841
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000117019937839432,0,0,0,0,0,0,0,0,21699.9742809083,0,NA,73866
0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000111821998707713,0,0,0,0,0,0,0,0,21699.9742815937,0,NA,73902
0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000114046165758388,0,0,0,0,0,0,0,0,21699.9742813004,0,NA,74136
1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,114.207032436376,0,0,0,0,0,21699.6457562184,0,NA,74853
1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,76055
1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.72834990790068e-05,0,0,95.527139049306,0,0,0,0,0,21699.6994870265,0,NA,77233
0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000115800087270282,0,0,0,0,0,0,0,0,21699.9742810691,0,NA,78304
1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,78637
0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000111150001605093,0,0,0,0,0,0,0,0,21699.9742816823,0,NA,78794
1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,8.90734348770407e-05,0,0,114.531476581812,0,0,0,0,0,21699.6448110222,0,NA,79009
0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0.000104612728200362,0,0,116.308224921013,0,0,0,0,0,21699.6396971225,0,NA,79086
0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.000115296916272411,0,0,0,0,0,0,0,0,21699.9742811355,0,NA,80800
1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8.59653299182332e-05,0,0,0,0,0,0,0,0,21699.9742850034,0,NA,80893
1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,8.61037951866353e-05,0,0,94.3178402473991,0,0,0,0,0,21699.7029662747,0,NA,81297
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,8.56109183377305e-05,0,0,93.7181141952932,0,0,0,0,0,21699.7046917182,0,NA,81659
1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,8.65021334809624e-05,0,0,105.789151328405,0,0,0,0,0,21699.6699634521,0,NA,81891
1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,82477
0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.000108887648751455,0,0,0,0,0,0,0,0,21699.9742819807,0,NA,84372
1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8.50593539869636e-05,0,0,101.430812974145,0,0,0,0,0,21699.6825026085,0,NA,85981
1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,8.78029487583354e-05,0,0,0,0,0,0,0,0,21699.9742847611,0,NA,88787
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0.000103699127587524,0,0,100.987291488668,0,0,0,0,0,21699.6837761576,0,NA,89818
1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,92745
0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,94768
0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,96306
1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,96777
1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,96863
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,8.39370520954995e-05,0,0,0,0,0,0,0,0,21699.9742852709,0,NA,97181
1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.18820313378792e-05,0,0,0,0,0,0,0,0,21699.9742842232,0,NA,101051
0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,100.394479417936,0,0,0,0,0,21699.6854953452,0,NA,101462
1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,96.906884427616,0,0,0,0,0,21699.6955290662,0,NA,101727
0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.000112961183528517,0,0,0,0,0,0,0,0,21699.9742814435,0,NA,105180
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.000112377100433931,0,0,0,0,0,0,0,0,21699.9742815205,0,NA,105210
0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,105228
0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,104.960810719387,0,0,0,0,0,21699.6723580094,0,NA,106260
0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,99.3655259182768,0,0,0,0,0,21699.688455626,0,NA,107568
1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,8.94066567745698e-05,0,0,106.789562865168,0,0,0,0,0,21699.6670848618,0,NA,109699
0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.000106560806046243,0,0,0,0,0,0,0,0,21699.9742822875,0,NA,111068
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,111425
1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,8.51707237426565e-05,0,0,0,0,0,0,0,0,21699.9742851082,0,NA,111575
1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,8.89913991579087e-05,0,0,0,0,0,0,0,0,21699.9742846044,0,NA,111587
1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,8.9066017149049e-05,0,0,0,0,0,0,0,0,21699.9742845945,0,NA,113611
0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0.000104374639494181,0,0,114.065857257505,0,0,0,0,0,21699.6461486261,0,NA,113830
1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,8.617180111162e-05,0,0,0,0,0,0,0,0,21699.9742849762,0,NA,117151
0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.000113984442837818,0,0,0,0,0,0,0,0,21699.9742813086,0,NA,117634
0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,107.557145590796,0,0,0,0,0,21699.664888294,0,NA,118608
1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,8.77977995026858e-05,0,0,128.317457074115,0,0,0,0,0,21699.6051472643,0,NA,120225
0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,121402
0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.000116016358304621,0,0,0,0,0,0,0,0,21699.9742810406,0,NA,121760
1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,8.78922475455161e-05,0,0,115.316238916886,0,0,0,0,0,21699.6425533549,0,NA,124577
0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,125790
0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,94.2934901749055,0,0,0,0,0,21699.7030476829,0,NA,126782
0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.000102790456502504,0,0,0,0,0,0,0,0,21699.9742827847,0,NA,127878
0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,129376
1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,129859
0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,93.0985254818331,0,0,0,0,0,21699.7064855275,0,NA,130870
1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,8.35592705414642e-05,0,0,111.101305789666,0,0,0,0,0,21699.6546805744,0,NA,131021
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0.000101090120271428,0,0,98.7536662172221,0,0,0,0,0,21699.6902026016,0,NA,131064
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5490.89475618203,0,0,0.000306117666631564,0,0,0,0,0,0,0,0,0,4574.09666006495,NA,131221
1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,4311.56678082361,0,0,0.00015612788128944,0,0,29266.0426670138,0,0,0,0,0,0,1.91464231338607e-08,NA,132765
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368,NA,133960
0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.000139847328226975,0,0,34893.1868629157,0,0,0,0,0,0,1211.73690336617,NA,134316
1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,4311.5624520203,0,0,0.00015977549536967,0,0,29266.0853149578,0,0,0,0,0,0,1.87841801902403e-08,NA,134353
1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,4311.57029277274,0,0,0.000153726872882444,0,0,29266.0080604468,0,0,0,0,0,0,1.94443639651902e-08,NA,135101
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,2,0,4146.17238489359,0,0,0,0,0,0.0373198257648594,0,0,0,0,0,0,0,0,0,0,NA,137454
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,3,0,4056.57300961502,0,0,1218.64594309388,0,0,0.0131251653323085,0,0,0,0,0,0,0,0,0,0,NA,137727
1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,4056.57453455626,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,140055
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0.000109556670135664,0,0,34893.1291121222,0,0,0,0,0,0,1211.75032818004,NA,141189
0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.000211593401313562,0,0,0,0,0,0,0,0,0,8341.71765437002,NA,141996
0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1436907413,0,0,0,0,0,0,1211.74698265495,NA,143212
0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,143914
0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,143926
1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,145475
1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,5490.89476518431,0,0,0.000299675526418348,0,0,0,0,0,0,0,0,0,4574.09665597437,NA,145657
0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,2,0,4146.17272179975,0,0,0,0,0,0.0355535043362981,0,0,0,0,0,0,0,0,0,0,NA,145838
1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,2,0,9.84139090366988e-10,0,0,4321.62859826191,0,0,0.000658918191615843,0,0,29166.8011329471,0,0,0,0,0,0,0,NA,147099
0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,3,0,4056.57270216479,0,0,1218.64327597097,0,0,0.0157713896855588,0,0,0,0,0,0,0,0,0,0,NA,148190
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,3,0,4056.57267213025,0,0,1218.64301542201,0,0,0.0160298970577455,0,0,0,0,0,0,0,0,0,0,NA,148402
1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,4146.17371067562,0,0,0,0,0,0.0303690558192035,0,0,0,0,0,0,0,0,0,0,NA,149647
