"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1809284111,0,0,0,0,0,0,1211.73833358042,NA,138348
1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,4311.57687534988,0,0,0,0,0,29265.9449003792,0,0,0,0,0,0,1.99823194589717e-08,NA,138781
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1318242667,0,0,0,0,0,0,1211.74973883907,NA,141089
1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,2,0,0,0,0,4311.58217942626,0,0,0.000156090439474569,0,0,29265.8908101483,0,0,0,0,0,0,2.04815881919111e-08,NA,143065
1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,3,0,4056.57303229195,0,0,1218.64613981562,0,0,0.0129299850033428,0,0,0,0,0,0,0,0,0,0,NA,143775
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,145438
0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,4311.61281793404,0,0,0,0,0,29265.5904431867,0,0,0,0,0,0,2.33158068690128e-08,NA,152656
1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.000165419886614546,0,0,0,0,0,0,0,0,0,8341.71767025055,NA,154573
1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,160559
0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,2,0,0,0,0,4311.6369500169,0,0,0,0,0,29265.3524582169,0,0,0,0,0,0,2.57840487556867e-08,NA,163188
0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,5490.89466461909,0,0,0.000371641200212846,0,0,0,0,0,0,0,0,0,4574.09670167058,NA,164852
0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.000217384980752504,0,0,0,0,0,0,0,0,0,8341.71765237811,NA,166276
0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,4311.61086276231,0,0,0.000199103983713661,0,0,29265.6074506631,0,0,0,0,0,0,2.31690493322486e-08,NA,167088
0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.000673888183841378,0,0,34911.6618628474,0,0,0,0,0,0,1207.44320932362,NA,167562
0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,186972
1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,190819
1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,2,0,4146.17385160413,0,0,0,0,0,0.0296302001089338,0,0,0,0,0,0,0,0,0,0,NA,191151
0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2,0,9.7912286332578e-10,0,0,4321.62277847171,0,0,0,0,0,29166.8660621672,0,0,0,0,0,0,0,NA,194430
0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,199510
0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,9.7986592066132e-05,0,0,112.442637598736,0,0,0,0,0,21699.6508195818,0,NA,200624
0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.000102701606342066,0,0,0,0,0,0,0,0,21699.9742827964,0,NA,201184
0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,9.94943352620484e-05,0,0,0,0,0,0,0,0,21699.9742832194,0,NA,207564
0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,102.976029515085,0,0,0,0,0,21699.6780682417,0,NA,210040
1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,213049
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,8.25174989882278e-05,0,0,0,0,0,0,0,0,21699.9742854581,0,NA,213165
0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,9.59046266607727e-05,0,0,0,0,0,0,0,0,21699.9742836927,0,NA,215796
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,8.07754420126378e-05,0,0,0,0,0,0,0,0,21699.9742856878,0,NA,220113
1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,8.06906399711749e-05,0,0,0,0,0,0,0,0,21699.974285699,0,NA,228039
0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,234362
1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,8.03300505415325e-05,0,0,130.866700301831,0,0,0,0,0,21699.5978136358,0,NA,237311
0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0.000419575849609819,0,0,5540.40529448525,0,0,0,0,0,21683.952043049,0,NA,237546
1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,8.0931093701633e-05,0,0,153.959865946347,0,0,0,0,0,21699.5313686326,0,NA,239087
0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,252674
1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,101.023259933414,0,0,0,0,0,21699.6836863515,0,NA,253493
1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,258625
