"a","b","c","d","e","f","g","h","i","j","k","l","m","n","o","p","q","r","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star","feasible.and.stable","state_idx"
0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,5.68897674398915,0,0,0,0,0,3183.46022799771,0,0,0,0,NA,29316
1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,3293.49139730539,0,0,0,0,0,0,0.000242522874360919,0,0,0,0,0,0,0,0,0,0,NA,31129
1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,2,0,7.6584596649464e-10,0,0,4321.29475260553,0,0,0,0,0,29170.1015241452,0,0,0,0,0,0,0,NA,32351
1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,4146.17237155016,0,0,0,0,0,0.0373897822855916,0,0,0,0,0,0,0,0,0,0,NA,33163
0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19826.5275810734,0,0,0,0,0,0,0,0,0,0,NA,35808
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36888
0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,7205.93488718575,0,0,0.0592994385685308,0,0,0,0,0,0,0,0,0,0,NA,37784
1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,2,0,5.44767514382109e-10,0,0,4320.85623342093,0,0,0,0,0,29174.4268013788,0,0,0,0,0,0,0,NA,38483
1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,2,0,4.99452134875337e-10,0,0,4320.74612995258,0,0,0.00072771843984513,0,0,29175.5044758748,0,0,0,0,0,0,0,NA,38811
0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,2,0,0,0,0,4311.20069971147,0,0,0,0,0,29269.6546415527,0,0,0,0,0,0,0,NA,40312
1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,4146.17253839629,0,0,0,0,0,0.0365150464621058,0,0,0,0,0,0,0,0,0,0,NA,41099
0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,41292
0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,NA,41804
1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,41849
1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,7.54329246976518e-10,0,0,4321.27484816241,0,0,0,0,0,29170.2978497499,0,0,0,0,0,0,0,NA,42047
0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,2,0,6.49487085397713e-10,0,0,4321.07881101058,0,0,0.000861614047967348,0,0,29172.2215991751,0,0,0,0,0,0,0,NA,47070
0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,7206.00266662613,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,52020
0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,2,0,4.58868120499651e-10,0,0,4320.64072303164,0,0,0.0009014363633164,0,0,29176.5421524497,0,0,0,0,0,0,0,NA,53138
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,53283
0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2,0,4146.16989888588,0,0,0,0,0,0.050353391772656,0,0,0,0,0,0,0,0,0,0,NA,55426
1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,2,0,4146.17268962903,0,0,0,0,0,0.0357221680032794,0,0,0,0,0,0,0,0,0,0,NA,55971
1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,2,0,4146.17296297399,0,0,0,0,0,0.0342890833340085,0,0,0,0,0,0,0,0,0,0,NA,56231
1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,2,0,0,0,0,4309.40112406298,0,0,0,0,0,29287.4012303279,0,0,0,0,0,0,0,NA,56441
0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,2,0,4146.17096461726,0,0,0,0,0,0.044766007576564,0,0,0,0,0,0,0,0,0,0,NA,58094
0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,2,0,0,0,0,6323.49293671323,0,0,0,0,0,0,0,0,408.633624445062,0,0,0,0,NA,60180
0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,6323.06800313692,0,0,0,0,0,0,0,0,408.829018034041,0,0,0,0,NA,61488
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,2,0,7.47057067264475e-10,0,0,4321.26097309175,0,0,0.000691580045631411,0,0,29170.4268062002,0,0,0,0,0,0,0,NA,63223
0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,2,0,0,0,0,6323.25093800988,0,0,0,0,0,0,0,0,408.74490080778,0,0,0,0,NA,64060
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65545
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000116948614179044,0,0,0,0,0,0,0,0,21699.9742809177,0,NA,65692
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,65803
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,102.684436189235,0,0,0,0,0,21699.678907156,0,NA,66681
1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.94809517078693e-05,0,0,114.973574562245,0,0,0,0,0,21699.6435390183,0,NA,66791
1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,99.4336145101678,0,0,0,0,0,21699.6882597366,0,NA,67379
1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,67865
1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.72027054327965e-05,0,0,98.1631716560924,0,0,0,0,0,21699.6919032698,0,NA,68799
0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.000112292150741127,0,0,130.828188093272,0,0,0,0,0,21699.5979202276,0,NA,68814
1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8.84121210294168e-05,0,0,99.1974539524787,0,0,0,0,0,21699.6889275066,0,NA,69075
0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.00010653058007497,0,0,101.413927695108,0,0,0,0,0,21699.6825483559,0,NA,69310
1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,130.553705364026,0,0,0,0,0,21699.5987247716,0,NA,69445
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8.85076073725109e-05,0,0,0,0,0,0,0,0,21699.9742846682,0,NA,69783
0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,101.966375690501,0,0,0,0,0,21699.6809730145,0,NA,71258
0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,72498
1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.6470818322274e-05,0,0,94.9598715585519,0,0,0,0,0,21699.7011191353,0,NA,75413
1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,94.5183524171438,0,0,0,0,0,21699.7024007662,0,NA,75581
1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8.80619464552667e-05,0,0,114.114464502302,0,0,0,0,0,21699.6460109306,0,NA,77037
1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8.62835550157593e-05,0,0,0,0,0,0,0,0,21699.9742849614,0,NA,78039
1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,8.9075031520621e-05,0,0,114.555849005815,0,0,0,0,0,21699.6447409007,0,NA,79017
1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8.59591840828756e-05,0,0,0,0,0,0,0,0,21699.9742850042,0,NA,80055
0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,137.254133181654,0,0,0,0,0,21699.5794462979,0,NA,81216
1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,105.620409562635,0,0,0,0,0,21699.6704603324,0,NA,81251
0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0.000111600489354746,0,0,132.451299585908,0,0,0,0,0,21699.5932503253,0,NA,83650
1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8.67253287188808e-05,0,0,98.5853647602913,0,0,0,0,0,21699.6906886948,0,NA,85683
1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,86881
1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,8.5958229734938e-05,0,0,0,0,0,0,0,0,21699.9742850043,0,NA,86965
0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.000107762907689823,0,0,0,0,0,0,0,0,21699.974282129,0,NA,88244
1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,8.59253199637533e-05,0,0,95.9763688746036,0,0,0,0,0,21699.6981947914,0,NA,91833
1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,92.5855998723081,0,0,0,0,0,21699.7079611822,0,NA,91959
1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,94.0576606050743,0,0,0,0,0,21699.7037261517,0,NA,91987
0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,93002
0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,94522
0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,9.87596167254507e-05,0,0,0,0,0,0,0,0,21699.9742833162,0,NA,95158
1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,8.44872082359127e-05,0,0,111.844698008275,0,0,0,0,0,21699.6525416706,0,NA,95405
1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,8.37082680521582e-05,0,0,113.031901994657,0,0,0,0,0,21699.6491261129,0,NA,96205
0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,96546
0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.000101897656319559,0,0,0,0,0,0,0,0,21699.9742829024,0,NA,96690
0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,96788
0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,98.594519144667,0,0,0,0,0,21699.6906737943,0,NA,97592
1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,132.151451378802,0,0,0,0,0,21699.5941277623,0,NA,99881
0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0.000114134558599999,0,0,132.321406269985,0,0,0,0,0,21699.593623719,0,NA,100322
1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8.97683109673792e-05,0,0,0,0,0,0,0,0,21699.9742845019,0,NA,100853
1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.48141290836795e-05,0,0,0,0,0,0,0,0,21699.9742838365,0,NA,101353
0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0.000122389727846557,0,0,184.657570820897,0,0,0,0,0,21699.4430327648,0,NA,102120
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.000108735545710506,0,0,0,0,0,0,0,0,21699.9742820007,0,NA,102582
0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0.00010607004769167,0,0,105.95497985693,0,0,0,0,0,21699.6694837796,0,NA,105908
1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,8.60980813218582e-05,0,0,99.1854366201952,0,0,0,0,0,21699.6889623854,0,NA,105949
0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,106.836417814463,0,0,0,0,0,21699.6669618488,0,NA,106360
0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0.000110380029431191,0,0,108.149873439203,0,0,0,0,0,21699.6631684405,0,NA,106448
1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,8.64520445621064e-05,0,0,94.1140780043025,0,0,0,0,0,21699.7035524417,0,NA,108181
0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,108668
1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,108867
1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.34161373532854e-05,0,0,0,0,0,0,0,0,21699.9742840209,0,NA,109257
1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,109377
1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,105.13713587469,0,0,0,0,0,21699.6718507193,0,NA,109895
1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,111131
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,111169
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,95.1711842466475,0,0,0,0,0,21699.7005226018,0,NA,111734
1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,8.47530254710378e-05,0,0,103.486221815203,0,0,0,0,0,21699.6765892403,0,NA,114639
1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,9.19808042542303e-05,0,0,0,0,0,0,0,0,21699.9742842102,0,NA,115625
0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0.000105531629340899,0,0,128.338462068363,0,0,0,0,0,21699.605084491,0,NA,116686
1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,9.16680280182749e-05,0,0,0,0,0,0,0,0,21699.9742842514,0,NA,116939
0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,119572
0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,98.9440846335242,0,0,0,0,0,21699.6896681031,0,NA,120438
1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,94.977837570086,0,0,0,0,0,21699.7010788507,0,NA,120599
1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,96.3366596704205,0,0,0,0,0,21699.6971695807,0,NA,121979
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,123392
1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,123511
1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,8.81605280846423e-05,0,0,114.470504941606,0,0,0,0,0,21699.6449865626,0,NA,124041
1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,8.6171256128728e-05,0,0,94.6578252012928,0,0,0,0,0,21699.7019881469,0,NA,124049
1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8.59902331258261e-05,0,0,0,0,0,0,0,0,21699.9742850001,0,NA,125109
0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.000106081682713948,0,0,0,0,0,0,0,0,21699.9742823507,0,NA,125114
1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,125551
1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,8.72304981095897e-05,0,0,0,0,0,0,0,0,21699.9742848366,0,NA,125905
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,92.1713084606317,0,0,0,0,0,21699.7091530712,0,NA,126591
0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,133.071689539949,0,0,0,0,0,21699.5914800602,0,NA,128324
0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,133.117668478852,0,0,0,0,0,21699.5913477699,0,NA,128364
0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.000100210771904074,0,0,0,0,0,0,0,0,21699.9742831249,0,NA,129214
1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0,NA,129399
0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.000112021950354435,0,0,0,0,0,0,0,0,21699.9742815674,0,NA,129704
0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.000101691819933,0,0,0,0,0,0,0,0,21699.9742829296,0,NA,129978
1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,91.2753403518066,0,0,0,0,0,21699.7117307085,0,NA,130165
1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,102.181153554858,0,0,0,0,0,21699.6803550994,0,NA,130407
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,4146.17181789187,0,0,0,0,0,0.0402924852398864,0,0,0,0,0,0,0,0,0,0,NA,131202
1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,4146.17354178199,0,0,0,0,0,0.0312545262600369,0,0,0,0,0,0,0,0,0,0,NA,131783
1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,5490.89476489332,0,0,0.000299883760800609,0,0,0,0,0,0,0,0,0,4574.0966561066,NA,135861
1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,5490.89476501201,0,0,0.000299798822948329,0,0,0,0,0,0,0,0,0,4574.09665605266,NA,137949
1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,2,0,4146.17357641396,0,0,0,0,0,0.0310729587887741,0,0,0,0,0,0,0,0,0,0,NA,138179
1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,4311.56626469145,0,0,0.000157017296269083,0,0,29266.0477468255,0,0,0,0,0,0,1.91030398433591e-08,NA,138961
1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1294227352,0,0,0,0,0,0,1211.75029663405,NA,142433
0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,34893.1477613172,0,0,0,0,0,0,1211.74603719623,NA,142912
1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,2,0,4146.17370484785,0,0,0,0,0,0.0303996094822528,0,0,0,0,0,0,0,0,0,0,NA,143851
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,0,0,0,0,5490.89518395247,0,0,0,0,0,0,0,0,0,0,0,0,4574.09646568874,NA,144189
