"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0.373626661574798,0,0.181508883397958,0.373626661574798,0,0.181508883397958,0,0,0,0,0,0
0,0,0,0.462628667643651,0.269798209525004,0.0686938835324968,0,0,0,0,0,0
0.329452327521527,0,0,0.269798209525004,0.462628667643651,0,0.269798209525004,0,0,0,0,0
0,0,0,0.373626661574798,0.373626661574798,0,0,0.181508883397958,0,0,0,0
0.373626661574798,0,0.181508883397958,0.373626661574798,0,0.181508883397958,0,0,0,0,0,0
0,0,0,0,0,0,0.373626661574798,0,0,0,0,0
0,0,0,0.596715258164641,0,0,0.373626661574798,0,0,0,0,0
0,0,0,0,0.753199430454597,0,0.329452327521527,0,0,0,0,0
0,0,0,0,0.753199430454597,0,0.329452327521527,0,0,0,0,0
0.753199430454597,0.0686938835324968,0,0,0.462628667643651,0,0,0,0.462628667643651,0,0,0
0,0,0,0,0.753199430454597,0,0.329452327521527,0,0.596715258164641,0,0,0
0.373626661574798,0,0.462628667643651,0,0,0.181508883397958,0,0,0,0,0,0
0,0.462628667643651,0,0,0,0,0.181508883397958,0,0,0.0686938835324968,0,0
0.269798209525004,0,0.0686938835324968,0.373626661574798,0.269798209525004,0,0,0,0,0,0,0
0.269798209525004,0,0,0.462628667643651,0,0.0686938835324968,0.269798209525004,0,0,0,0,0
0,0,0,0.462628667643651,0,0,0.373626661574798,0,0.753199430454597,0.0686938835324968,0,0
0.753199430454597,0,0,0.0686938835324968,0.462628667643651,0,0.181508883397958,0,0.596715258164641,0,0,0
0,0,0.596715258164641,0,0,0,0,0,0.596715258164641,0,0,0
0.753199430454597,0,0,0,0.462628667643651,0,0,0,0.462628667643651,0,0,0
0,0,0,0.181508883397958,0.596715258164641,0,0.329452327521527,0,0.596715258164641,0.0686938835324968,0,0
0,0,0,0,0,0,0.373626661574798,0,0.181508883397958,0.0686938835324968,0,0
0,0,0.596715258164641,0,0,0.269798209525004,0,0,0,0,0,0
