"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0,0,0.593130119618267,0,0,0.320767231461511,0,0,0,0,0,0
0.376977508363575,0,0.465685103516762,0,0,0.147302835084369,0,0,0,0,0,0
0.376977508363575,0,0,0.465685103516762,0,0.147302835084369,0,0,0,0,0,0
0,0,0.239422190360459,0.376977508363575,0,0.320767231461511,0,0,0,0,0,0
0,0,0.239422190360459,0.376977508363575,0,0.320767231461511,0,0,0,0,0,0
0,0,0,0,0,0,0.376977508363575,0,0,0,0,0
0,0,0,0.593130119618267,0,0,0.376977508363575,0,0,0,0,0
0.320767231461511,0,0,0.239422190360459,0.465685103516762,0,0.239422190360459,0,0,0,0,0
0,0.376977508363575,0,0,0,0.239422190360459,0.239422190360459,0,0,0,0,0
0.320767231461511,0.376977508363575,0,0,0,0.147302835084369,0.147302835084369,0,0,0,0,0
0,0,0,0.593130119618267,0,0.147302835084369,0.376977508363575,0,0,0,0,0
0,0.593130119618267,0,0,0,0,0,0.239422190360459,0,0,0,0
0.239422190360459,0,0.593130119618267,0,0,0,0,0.0558843473933373,0,0,0,0
0,0,0,0.593130119618267,0,0,0,0.239422190360459,0,0,0,0
0.239422190360459,0,0,0.593130119618267,0,0,0,0.0558843473933373,0,0,0,0
0.239422190360459,0,0.593130119618267,0,0.0558843473933373,0,0,0.0558843473933373,0,0,0,0
0.320767231461511,0,0.0558843473933373,0.376977508363575,0.239422190360459,0,0,0,0,0,0,0
0.376977508363575,0,0.465685103516762,0,0,0.147302835084369,0,0,0,0,0,0
0.376977508363575,0,0.147302835084369,0.376977508363575,0,0.147302835084369,0,0,0,0,0,0
0.320767231461511,0,0,0.376977508363575,0.320767231461511,0,0,0,0,0,0,0
0,0,0.0558843473933373,0.320767231461511,0.239422190360459,0.0558843473933373,0,0.147302835084369,0,0,0,0
0,0,0.0558843473933373,0.320767231461511,0.239422190360459,0.0558843473933373,0,0.147302835084369,0,0,0,0
0,0,0,0,0,0,0.320767231461511,0,0,0,0,0
0.239422190360459,0,0,0,0,0,0.239422190360459,0,0,0,0,0
0.239422190360459,0.465685103516762,0,0,0,0,0.0558843473933373,0,0,0,0,0
0.239422190360459,0,0,0.593130119618267,0,0,0.320767231461511,0,0,0,0,0
0.376977508363575,0,0,0,0.593130119618267,0,0.239422190360459,0,0,0,0,0
0,0,0,0,0,0.239422190360459,0.376977508363575,0,0,0,0,0
0.320767231461511,0,0.320767231461511,0,0,0.0558843473933373,0.239422190360459,0,0,0,0,0
0.320767231461511,0,0.320767231461511,0,0,0.0558843473933373,0.239422190360459,0,0,0,0,0
0.320767231461511,0,0,0.239422190360459,0.465685103516762,0,0.239422190360459,0,0,0,0,0
0.465685103516762,0,0,0,0,0,0,0,0.239422190360459,0,0,0
0,0,0.593130119618267,0,0,0,0,0,0.593130119618267,0,0,0
0.749614297121429,0.0558843473933373,0.376977508363575,0,0,0,0,0,0.593130119618267,0,0,0
0,0,0.465685103516762,0,0.147302835084369,0,0,0,0.593130119618267,0,0,0
0,0,0,0.320767231461511,0.376977508363575,0,0,0,0.749614297121429,0,0,0
0,0,0.593130119618267,0,0,0,0,0,0.593130119618267,0,0,0
0.749614297121429,0.0558843473933373,0.376977508363575,0,0,0,0,0,0.593130119618267,0,0,0
0.749614297121429,0,0,0.376977508363575,0,0,0,0,0.749614297121429,0,0,0
0,0,0,0.320767231461511,0.376977508363575,0,0,0,0.749614297121429,0,0,0
0,0.465685103516762,0,0,0,0,0.239422190360459,0,0.465685103516762,0,0,0
0,0,0.320767231461511,0,0,0,0.320767231461511,0,0.465685103516762,0,0,0
0.749614297121429,0,0,0.320767231461511,0,0,0.147302835084369,0,0.749614297121429,0,0,0
0.749614297121429,0,0,0.320767231461511,0,0,0.147302835084369,0,0.749614297121429,0,0,0
0.749614297121429,0,0,0,0.465685103516762,0,0.147302835084369,0,0.465685103516762,0,0,0
0,0,0,0,0.749614297121429,0,0.320767231461511,0,0.593130119618267,0,0,0
0,0,0,0,0.749614297121429,0,0.320767231461511,0,0.593130119618267,0,0,0
0,0,0.465685103516762,0,0.147302835084369,0,0,0,0.593130119618267,0,0,0
0.749614297121429,0,0,0.0558843473933373,0.376977508363575,0,0,0,0.593130119618267,0,0,0
0.593130119618267,0.376977508363575,0,0,0,0,0,0,0.465685103516762,0,0,0
0,0,0.593130119618267,0,0,0,0,0,0.593130119618267,0,0,0
0,0.147302835084369,0,0,0.465685103516762,0,0,0,0.593130119618267,0,0,0
0.749614297121429,0,0,0.320767231461511,0,0,0.147302835084369,0,0.749614297121429,0,0,0
0.749614297121429,0,0,0.320767231461511,0,0,0.147302835084369,0,0.749614297121429,0,0,0
0,0,0,0,0.749614297121429,0,0.320767231461511,0,0.593130119618267,0,0,0
0,0,0,0,0.749614297121429,0,0.320767231461511,0,0.593130119618267,0,0,0
0,0,0.320767231461511,0,0,0,0.320767231461511,0,0.465685103516762,0,0,0
0,0,0,0,0.749614297121429,0,0.320767231461511,0,0.593130119618267,0,0,0
0,0,0,0.147302835084369,0.593130119618267,0,0.320767231461511,0,0.749614297121429,0,0,0
0.749614297121429,0,0,0.0558843473933373,0.465685103516762,0,0.147302835084369,0,0.593130119618267,0,0,0
0.239422190360459,0,0,0,0,0,0,0,0,0.0558843473933373,0,0
