"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0.239420174837403,0,0.575567026421182,0,0,0,0,0,0,0,0,0
0,0,0.239420174837403,0.466138952258612,0,0,0,0,0,0,0,0
0,0,0,0.466138952258612,0.317965992907259,0,0,0,0,0,0,0
0.317965992907259,0,0.0558843473933373,0.379602125748234,0.239420174837403,0,0,0,0,0,0,0
0,0,0.575567026421182,0,0,0.317965992907259,0,0,0,0,0,0
0.379602125748234,0,0.466138952258612,0,0,0.148465121173194,0,0,0,0,0,0
0.379602125748234,0,0.466138952258612,0,0.0558843473933373,0.148465121173194,0,0,0,0,0,0
0,0,0.148465121173194,0.379602125748234,0.148465121173194,0.239420174837403,0,0,0,0,0,0
0,0,0.466138952258612,0,0,0,0.317965992907259,0,0,0,0,0
0,0,0.379602125748234,0,0,0.239420174837403,0.379602125748234,0,0,0,0,0
0.239420174837403,0,0.239420174837403,0.466138952258612,0,0,0,0.0558843473933373,0,0,0,0
0,0.239420174837403,0,0,0.466138952258612,0,0,0.148465121173194,0,0,0,0
0,0,0,0.379602125748234,0.379602125748234,0.0558843473933373,0,0.148465121173194,0,0,0,0
0,0,0.0558843473933373,0.317965992907259,0.239420174837403,0.0558843473933373,0,0.148465121173194,0,0,0,0
0,0,0,0.575567026421182,0,0,0.379602125748234,0,0,0,0,0
0.239420174837403,0,0,0.575567026421182,0,0,0.317965992907259,0,0,0,0,0
0.317965992907259,0,0,0.466138952258612,0,0.0558843473933373,0.317965992907259,0,0,0,0,0
0.317965992907259,0,0,0.239420174837403,0.466138952258612,0,0.239420174837403,0,0,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.379602125748234,0,0,0,0.575567026421182,0,0,0
0.379602125748234,0,0,0,0,0,0,0,0.239420174837403,0,0,0
0,0,0.466138952258612,0,0.148465121173194,0,0,0,0.722949806127622,0,0,0
0.575567026421182,0,0.239420174837403,0,0,0,0.148465121173194,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0,0.575567026421182,0,0.148465121173194,0,0.466138952258612,0,0,0
0,0,0,0,0.722949806127622,0,0.317965992907259,0,0.575567026421182,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.466138952258612,0,0.148465121173194,0,0.575567026421182,0,0,0
0,0,0,0,0.722949806127622,0,0.317965992907259,0,0.575567026421182,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.466138952258612,0,0.148465121173194,0,0.575567026421182,0,0,0
0,0,0,0,0,0.0558843473933373,0,0.148465121173194,0.148465121173194,0,0,0
0,0.575567026421182,0,0,0,0,0,0.0558843473933373,0.575567026421182,0,0,0
0,0,0,0,0.722949806127622,0,0,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.379602125748234,0,0,0,0.575567026421182,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.379602125748234,0,0,0,0.575567026421182,0,0,0
0,0.0558843473933373,0.379602125748234,0,0,0,0.317965992907259,0,0.466138952258612,0,0,0
0,0,0,0,0.722949806127622,0,0.317965992907259,0,0.575567026421182,0,0,0
0,0.466138952258612,0,0,0,0,0.239420174837403,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0.317965992907259,0,0,0.148465121173194,0,0.722949806127622,0,0,0
0.239420174837403,0.575567026421182,0,0,0,0,0,0,0,0.0558843473933373,0,0
0,0.317965992907259,0,0,0.466138952258612,0,0,0,0,0.148465121173194,0,0
0,0,0.575567026421182,0,0,0.317965992907259,0,0,0,0,0,0
0.379602125748234,0,0.466138952258612,0,0.0558843473933373,0.148465121173194,0,0,0,0,0,0
0.239420174837403,0,0.379602125748234,0,0,0,0.239420174837403,0,0,0,0,0
0,0,0,0,0.722949806127622,0,0.317965992907259,0,0,0.0558843473933373,0,0
0,0,0,0.239420174837403,0.466138952258612,0,0.379602125748234,0,0,0.0558843473933373,0,0
0.317965992907259,0,0,0.239420174837403,0.466138952258612,0,0.239420174837403,0,0,0,0,0
0,0,0.575567026421182,0,0,0,0,0.148465121173194,0,0,0,0
0.317965992907259,0,0.0558843473933373,0.379602125748234,0.239420174837403,0,0,0,0,0,0,0
0,0,0,0,0.722949806127622,0,0.317965992907259,0,0,0.0558843473933373,0,0
0.379602125748234,0,0,0,0.575567026421182,0,0.239420174837403,0,0,0,0,0
0,0,0,0,0.722949806127622,0,0,0,0.466138952258612,0.148465121173194,0,0
0,0,0.466138952258612,0,0.148465121173194,0,0,0,0.722949806127622,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.379602125748234,0,0,0,0.575567026421182,0,0,0
0,0,0,0,0.722949806127622,0,0,0,0.466138952258612,0.148465121173194,0,0
0.722949806127622,0,0.0558843473933373,0,0.575567026421182,0,0,0,0.466138952258612,0,0,0
0.575567026421182,0.379602125748234,0,0,0,0,0.0558843473933373,0,0.466138952258612,0,0,0
0,0.0558843473933373,0.317965992907259,0,0,0,0.317965992907259,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0.317965992907259,0,0,0.148465121173194,0,0.722949806127622,0,0,0
0,0,0,0,0.722949806127622,0,0.317965992907259,0,0.575567026421182,0.0558843473933373,0,0
0,0.0558843473933373,0.317965992907259,0,0,0,0.317965992907259,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0.379602125748234,0,0,0,0,0.722949806127622,0,0,0
0.722949806127622,0.0558843473933373,0.0558843473933373,0,0.575567026421182,0,0,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.379602125748234,0,0,0,0.575567026421182,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.379602125748234,0,0,0,0.575567026421182,0,0,0
0,0.466138952258612,0,0,0,0,0.239420174837403,0,0.466138952258612,0.0558843473933373,0,0
0,0,0,0.148465121173194,0.575567026421182,0,0.317965992907259,0,0.722949806127622,0.0558843473933373,0,0
0,0,0,0.148465121173194,0.575567026421182,0,0.317965992907259,0,0.722949806127622,0.0558843473933373,0,0
0,0,0,0.148465121173194,0.575567026421182,0,0.317965992907259,0,0.722949806127622,0.0558843473933373,0,0
0,0,0,0.466138952258612,0.317965992907259,0,0,0,0,0,0,0
0,0,0.239420174837403,0.379602125748234,0.0558843473933373,0,0,0,0,0,0,0
0,0,0,0,0,0,0.379602125748234,0,0,0,0.0558843473933373,0
0,0,0,0.239420174837403,0.466138952258612,0,0.379602125748234,0,0,0,0,0
0,0,0,0.317965992907259,0.466138952258612,0,0.379602125748234,0,0,0,0,0
0.317965992907259,0,0.379602125748234,0,0,0.0558843473933373,0.239420174837403,0,0,0,0,0
0.317965992907259,0,0,0.239420174837403,0.466138952258612,0,0.239420174837403,0,0,0,0,0
0,0,0.575567026421182,0,0,0,0,0.148465121173194,0,0,0,0
0.239420174837403,0,0.575567026421182,0,0,0,0,0.0558843473933373,0,0,0,0
0,0,0.575567026421182,0,0,0,0,0.148465121173194,0,0,0,0
0.239420174837403,0,0.575567026421182,0,0,0,0,0.0558843473933373,0,0,0,0
0,0,0.575567026421182,0,0.0558843473933373,0,0,0.148465121173194,0,0,0,0
0.379602125748234,0,0.148465121173194,0.379602125748234,0,0.148465121173194,0,0,0,0,0,0
0,0.239420174837403,0,0,0.466138952258612,0,0,0.148465121173194,0,0,0,0
0,0,0.575567026421182,0,0.0558843473933373,0.239420174837403,0,0.148465121173194,0,0,0,0
0.239420174837403,0,0,0.575567026421182,0,0,0.317965992907259,0,0,0,0,0
0.379602125748234,0,0,0,0.575567026421182,0,0.239420174837403,0,0,0,0,0
0,0,0,0.239420174837403,0.466138952258612,0,0.379602125748234,0,0,0,0,0
0,0,0,0.575567026421182,0,0.148465121173194,0.379602125748234,0,0,0,0,0
0.379602125748234,0,0,0,0.575567026421182,0,0.239420174837403,0,0,0,0,0
0.317965992907259,0,0,0.239420174837403,0.466138952258612,0,0.239420174837403,0,0,0,0,0
0,0,0,0.239420174837403,0.466138952258612,0,0.379602125748234,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0558843473933373,0,0.239420174837403,0
0,0,0,0,0.722949806127622,0,0,0,0.466138952258612,0,0,0
0.722949806127622,0.0558843473933373,0.0558843473933373,0,0.575567026421182,0,0,0,0.466138952258612,0,0,0
0,0,0.379602125748234,0,0,0,0.317965992907259,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0.317965992907259,0,0,0.148465121173194,0,0.722949806127622,0,0,0
0.722949806127622,0,0,0.0558843473933373,0.466138952258612,0,0.148465121173194,0,0.575567026421182,0,0,0
0,0,0,0.148465121173194,0.575567026421182,0,0.317965992907259,0,0.722949806127622,0,0,0
0,0,0,0,0.722949806127622,0,0.317965992907259,0,0.575567026421182,0,0,0
0.722949806127622,0,0,0,0.575567026421182,0,0,0,0.466138952258612,0,0,0
0,0,0,0.317965992907259,0.379602125748234,0,0,0,0.722949806127622,0,0,0
0.722949806127622,0,0,0.379602125748234,0,0,0,0,0.722949806127622,0,0,0
0,0.0558843473933373,0.317965992907259,0,0,0,0.317965992907259,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0.317965992907259,0,0,0.148465121173194,0,0.722949806127622,0,0,0
0,0.466138952258612,0,0,0,0,0.239420174837403,0,0.466138952258612,0,0,0
0.722949806127622,0,0,0,0.575567026421182,0,0.148465121173194,0,0.466138952258612,0,0,0
0.239420174837403,0,0.575567026421182,0,0,0,0,0,0,0,0,0
0.239420174837403,0,0.239420174837403,0.466138952258612,0,0,0,0,0,0,0,0
0,0,0.239420174837403,0.379602125748234,0.0558843473933373,0,0,0,0,0.0558843473933373,0,0
0,0,0.575567026421182,0,0,0.317965992907259,0,0,0,0,0,0
0.239420174837403,0,0,0.575567026421182,0,0,0.317965992907259,0,0,0,0,0
0,0,0,0.575567026421182,0,0.148465121173194,0.379602125748234,0,0,0,0,0
0,0,0,0.575567026421182,0,0.148465121173194,0.379602125748234,0,0,0,0,0
