"a","b","c","d","e","f","g","h","i","j","k","l","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","feasible.and.stable","state_idx"
1,0,0,0,0,1,1,0,1,1,1,0,3,0.418880527168264,0,0,0,0,0,0.245350582858336,0,0.197335737539027,0,0,0,"TRUE",1889
0,1,1,0,0,1,0,1,1,1,1,0,2,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,"TRUE",1958
1,0,0,1,0,0,0,0,0,0,0,1,3,0.269028295678878,0,0,0.537574563423303,0,0,0,0,0,0,0,0.15327592553345,"TRUE",2057
0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0.436699035561216,0,0,0,0.319583033654792,0,0,0,0,1.48524630193313e-06,"TRUE",2116
0,0,1,1,1,0,1,0,0,0,0,1,3,0,0,0,0.293678802008249,0.468757436571425,0,0.343689391033631,0,0,0,0,0,"TRUE",2140
1,0,1,0,0,0,0,1,0,0,0,1,3,0.269028295678878,0,0.527505813411478,0,0,0,0,0,0,0,0,0.153275925533447,"TRUE",2181
1,0,1,0,0,1,0,1,0,0,0,1,3,0.352095290900256,0,0.503380196051605,0,0,0.167345307651026,0,0,0,0,0,0,"TRUE",2213
0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0.576394059436311,0,0,0,0,0,0,0.382017050024126,"TRUE",2224
1,1,1,1,1,1,0,1,0,0,0,1,5,0.312232112418041,0,0.0400925639318864,0.314380661715873,0.288395052407058,0,0,0,0,0,0,0.116547812264756,"TRUE",2239
1,1,0,1,0,1,1,1,0,0,0,1,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,0,0,0,"TRUE",2283
0,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0.434768328252294,0,0.147087348618419,0,0,0,0.647655887152219,0,0,0,"TRUE",2324
0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0.064820746980298,0,0,0.269683331515885,"TRUE",2432
1,1,1,0,1,0,1,1,1,0,0,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",2519
0,1,0,1,1,0,1,1,1,0,0,1,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260957,0,0.671928021908426,0,0,0,"TRUE",2522
1,0,1,1,1,0,1,1,1,0,0,1,5,0.754208561399618,0,0,0.0556355403462443,0.467051221025421,0,0.152635602453368,0,0.546776674598632,0,0,0,"TRUE",2525
1,1,1,0,0,1,1,1,0,1,0,1,4,0.319080277746711,0,0.344938235859521,0,0,0.100833842795957,0.270343951045231,0,0,0,0,0,"TRUE",2791
0,0,0,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0.64999270349582,0,0,0,0.50446244361779,0.122628886265249,0,0,"TRUE",2832
1,0,0,0,1,0,0,0,1,1,0,1,3,0.719509517379293,0,0,0,0.515327634166497,0,0,0,0.491558381165937,0,0,0,"TRUE",2833
1,0,1,1,0,0,1,0,1,1,0,1,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,"TRUE",2893
1,0,0,0,0,1,1,0,1,1,0,1,3,0.418880527168263,0,0,0,0,0,0.245350582858336,0,0.197335737539027,0,0,0,"TRUE",2913
0,0,1,0,0,1,0,1,1,1,0,1,2,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,"TRUE",2980
0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0.347413330160906,0,0.16793037554136,0.00253237791126353,0,0,"TRUE",3040
1,1,1,1,1,1,1,1,1,1,0,1,5,0.754208561399604,0,0,0.0556355403462166,0.467051221025451,0,0.15263560245337,0,0.546776674598608,0,0,0,"TRUE",3071
1,1,0,1,0,0,0,0,0,0,1,1,3,0.269028295678878,0,0,0.537574563423307,0,0,0,0,0,0,0,0.153275925533447,"TRUE",3083
0,1,0,0,0,1,0,0,0,0,1,1,3,0,0.514741686339232,0,0,0,0.144918539812688,0,0,0,0,0,0.225629968800454,"TRUE",3106
0,1,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0.537462372536785,0,0.144918539725531,0,0,0,0,0,0.225629968909201,"TRUE",3114
0,1,1,0,0,0,0,1,0,0,1,1,2,0,0,0.531635853896197,0,0,0,0,0,0,0,0,0.382017050024126,"TRUE",3206
1,1,1,0,0,0,0,1,0,0,1,1,3,0.269028295678878,0,0.527505813411476,0,0,0,0,0,0,0,0,0.153275925533447,"TRUE",3207
0,1,1,0,0,0,1,1,0,0,1,1,2,0,0,0.436698788438324,0,0,0,0.31958314116879,0,0,0,0,1.98340376599022e-06,"TRUE",3270
0,0,1,1,1,0,1,1,0,0,1,1,3,0,0,0,0.29367880200825,0.468757436571425,0,0.343689391033631,0,0,0,0,0,"TRUE",3292
1,0,0,1,1,1,1,0,1,0,1,1,5,0.754208561399585,0,0,0.0556355403461784,0.467051221025492,0,0.152635602453371,0,0.546776674598575,0,0,0,"TRUE",3449
1,0,1,1,1,0,0,1,1,0,1,1,4,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,"TRUE",3485
0,1,1,0,1,1,0,1,1,0,1,1,3,0,0,0.434768324663066,0,0.147087353648704,0,0,0,0.647655886489128,0,0,0,"TRUE",3510
1,1,1,0,0,1,0,0,0,1,1,1,3,0.352095290900256,0,0.503380196051603,0,0,0.167345307651026,0,0,0,0,0,0,"TRUE",3623
0,1,1,1,0,1,0,0,0,1,1,1,4,0,0,0.247118400271604,0.325879171580843,0,0.144918539702257,0,0,0,0,0,0.225629968938241,"TRUE",3630
1,1,0,0,1,1,0,0,0,1,1,1,4,0.339973668030692,0.159519210714864,0,0,0.473557763619221,0,0,0,0,0,0,0.0929546711902478,"TRUE",3635
1,1,1,0,0,1,1,0,0,1,1,1,4,0.319080277746711,0,0.34493823585952,0,0,0.100833842795957,0.270343951045231,0,0,0,0,0,"TRUE",3687
0,1,1,1,0,1,0,1,0,1,1,1,4,0,0,0.196314634059578,0.366646449444958,0,0.306606495780451,0,0.185161547666533,0,0.00867181061174207,0,0,"TRUE",3758
1,0,0,0,1,1,0,1,0,1,1,1,3,0.358810006518179,0,0,0,0.599289633552526,0,0,0,0,0,0,0.0769390872679582,"TRUE",3761
1,1,1,1,1,1,1,1,0,1,1,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",3839
1,0,1,1,1,0,0,0,1,1,1,1,4,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,"TRUE",3869
1,0,1,1,1,0,1,0,1,1,1,1,5,0.754208561399582,0,0,0.0556355403461737,0.467051221025497,0,0.152635602453371,0,0.546776674598571,0,0,0,"TRUE",3933
0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,0,0,0.649992703495818,0,0,0,0.504462443617788,0.12262888626525,0,0,"TRUE",3984
0,1,0,0,1,0,0,1,1,1,1,1,4,0,0.175890588235401,0,0,0.50885302468653,0,0,0,0.555703684373512,0.12262888626525,0,0,"TRUE",3986
