"a","b","c","d","e","f","g","h","i","j","k","l","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","feasible.and.stable","state_idx"
1,1,0,1,1,1,1,1,1,1,0,0,5,0.754208561399596,0,0,0.0556355403462004,0.467051221025468,0,0.15263560245337,0,0.546776674598594,0,0,0,"TRUE",1019
0,0,1,1,1,1,1,1,1,1,0,0,4,0,0,0,0.158321336604727,0.531011464030202,0,0.339471605030296,0,0.670008355047498,0.00522480871986553,0,0,"TRUE",1020
1,1,0,1,1,1,0,0,0,0,1,0,3,0.318037733340555,0,0,0.364376436020598,0.327136202488417,0,0,0,0,0,0,0,"TRUE",1083
0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0.35689141855611,0,0,0,0.0368828163493632,0,"TRUE",1088
1,1,0,1,0,0,1,0,0,0,1,0,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,0,0,0,"TRUE",1099
0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0.712265629350721,0,0.322606043145421,0,0,0,0,0,"TRUE",1106
0,1,0,0,0,1,1,0,0,0,1,0,3,0,0.406871875366824,0,0,0,0.223954666324565,0.251726405374789,0,0,0,0,0,"TRUE",1122
0,0,1,0,0,1,1,0,0,0,1,0,3,0,0,0.346922611314121,0,0,0.190747265090754,0.365812338333052,0,0,0,0,0,"TRUE",1124
1,0,0,1,0,1,1,0,0,0,1,0,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,0,0,0,"TRUE",1129
1,0,1,1,0,1,1,0,0,0,1,0,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,0,0,0,"TRUE",1133
1,1,0,1,0,0,0,1,0,0,1,0,2,0.269028295678878,0,0,0.593930041489497,0,0,0,3.01536018947018e-07,0,0,0,0,"TRUE",1163
0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0.688194252964562,0,0,0.126855819972209,0,0,0,0,"TRUE",1168
0,1,0,1,1,0,0,1,0,0,1,0,3,0,0,0,0.395347314264763,0.357604326804912,0,0,0.154864316308989,0,0,0,0,"TRUE",1178
0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0,"TRUE",1184
0,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,0.535335167139231,0,0.306606495780453,0,0.185161547666534,0,0,0,0,"TRUE",1192
1,0,0,0,1,1,0,1,0,0,1,0,2,0.362233577550042,0,0,0,0.622141844876495,0,0,0,0,0,0,0,"TRUE",1201
1,0,0,0,0,1,1,1,0,0,1,0,3,0.316635212877441,0,0,0,0,0.0959080581123547,0.290365402929696,0,0,0,0,0,"TRUE",1249
1,0,0,0,0,1,0,0,1,0,1,0,3,0.484026785354386,0,0,0,0,0,0,0,0.175188401933832,0,0.0777438608001085,0,"TRUE",1313
0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,"TRUE",1316
0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0.654784114446456,0,0,0,0.513974030419344,0,0,0,"TRUE",1328
0,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0.342255473177365,0,0,0,0.325193651321926,0,0.486297951420366,0,0,0,"TRUE",1348
1,1,1,0,1,0,1,0,1,0,1,0,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",1367
1,1,1,1,1,0,1,0,1,0,1,0,5,0.754208561399591,0,0,0.0556355403461897,0.46705122102548,0,0.152635602453371,0,0.546776674598585,0,0,0,"TRUE",1375
0,1,1,0,1,1,1,0,1,0,1,0,3,0,0,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,0,0,"TRUE",1398
0,0,0,1,1,1,1,0,1,0,1,0,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,0,0,"TRUE",1400
1,1,0,0,0,0,0,1,1,0,1,0,3,0.640897248548447,0.387453969778067,0,0,0,0,0,0,0.489702644752272,0,0,0,"TRUE",1411
0,1,0,0,1,0,0,1,1,0,1,0,3,0,0.17197533205186,0,0,0.516786150073083,0,0,0,0.564074661056391,0,0,0,"TRUE",1426
1,0,1,0,1,0,0,1,1,0,1,0,3,0.719509537291782,0,5.28476792421946e-07,0,0.515326992624195,0,0,0,0.491558533504084,0,0,0,"TRUE",1429
1,0,1,0,0,1,0,1,1,0,1,0,3,0.681564758125195,0,0.353974870123193,0,0,0,0,0,0.543256421806113,0,0,0,"TRUE",1445
0,0,0,1,1,1,0,1,1,0,1,0,3,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0,"TRUE",1464
1,0,1,1,1,1,0,1,1,0,1,0,4,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,"TRUE",1469
1,0,1,0,0,0,1,1,1,0,1,0,4,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,0,0.455462397515364,0,0,0,"TRUE",1477
1,1,0,1,1,0,1,1,1,0,1,0,5,0.754208561399577,0,0,0.0556355403461641,0.467051221025508,0,0.152635602453372,0,0.546776674598563,0,0,0,"TRUE",1499
0,0,1,1,1,0,1,1,1,0,1,0,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260957,0,0.671928021908426,0,0,0,"TRUE",1500
1,1,0,0,0,1,1,1,1,0,1,0,4,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,0,0,"TRUE",1507
1,1,1,1,0,1,1,1,1,0,1,0,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,"TRUE",1519
0,0,1,1,1,1,1,1,1,0,1,0,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,0,0,"TRUE",1532
1,0,0,0,0,0,0,0,0,1,1,0,2,0.398310815226056,0,0,0,0,0,0,0,0,0,0.122625404476352,0,"TRUE",1537
1,0,0,0,1,0,0,0,0,1,1,0,2,0.362233577550044,0,0,0,0.622141844876495,0,0,0,0,0,0,0,"TRUE",1553
0,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0.569735395646641,0,0,0.297225572979494,0,0,0,0,0,0,"TRUE",1574
0,0,1,0,1,1,0,0,0,1,1,0,2,0,0,0.569735395639685,0,0,0.297225572966423,0,0,0,0,0,0,"TRUE",1588
1,0,0,1,1,0,1,0,0,1,1,0,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",1625
0,1,0,1,1,0,1,0,0,1,1,0,3,0,0,0,0.292382390013806,0.469829982787836,0,0.345863630745992,0,0,0.00304402557205447,0,0,"TRUE",1626
0,1,1,0,0,1,1,0,0,1,1,0,3,0,0,0.34692261131411,0,0,0.190747265090756,0.365812338333045,0,0,0,0,0,"TRUE",1638
1,0,1,1,0,1,1,0,0,1,1,0,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,0,0,0,"TRUE",1645
0,1,0,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0.712258253990264,0,0.329153916033914,0,0,0.00879164081118863,0,0,"TRUE",1650
0,0,1,1,1,1,1,0,0,1,1,0,3,0,0,0,0.292382743267059,0.469829685548348,0,0.345863073946804,0,0,0.00304325094295779,0,0,"TRUE",1660
0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,0,0,0.68267359829061,0,0,0.127323545162775,0,0.12262888626525,0,0,"TRUE",1680
1,0,1,0,1,0,0,1,0,1,1,0,2,0.269028307497548,0,0.578778047974152,0,7.41920205140935e-08,0,0,4.25717820737586e-09,0,0,0,0,"TRUE",1685
1,0,0,1,1,0,0,1,0,1,1,0,3,0.318037733562987,0,0,0.36437643592981,0.327136202516519,0,0,0,0,1.3891415404624e-10,0,0,"TRUE",1689
1,1,1,0,0,1,0,1,0,1,1,0,3,0.352095290900259,0,0.503380196051602,0,0,0.167345307651027,0,0,0,0,0,0,"TRUE",1703
1,1,0,1,0,1,0,1,0,1,1,0,3,0.352095290900258,0,0,0.522778575534089,0,0.167345307651026,0,0,0,0,0,0,"TRUE",1707
1,0,0,0,1,1,0,1,0,1,1,0,2,0.362233577550044,0,0,0,0.622141844876495,0,0,0,0,0,0,0,"TRUE",1713
0,0,0,1,1,1,0,1,0,1,1,0,5,0,0,0,0.379005184096893,0.360828832569447,0.0192673293399959,0,0.154591127228639,0,0.12262888626525,0,0,"TRUE",1720
0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,0,0.59950529207824,0,0,0.372570659406186,0,0,1.78608023024445e-06,0,0,"TRUE",1736
1,1,1,1,0,0,1,1,0,1,1,0,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,0,0,0,"TRUE",1743
1,1,0,0,0,1,1,1,0,1,1,0,4,0.33362050657427,0.408427959036165,0,0,0,0.130126332068977,0.15128106010943,0,0,0,0,0,"TRUE",1763
1,1,0,1,0,1,0,0,1,1,1,0,3,0.810092396239882,0,0,0.353681770766745,0,0,0,0,0.712510466336692,0,0,0,"TRUE",1835
1,0,0,0,1,1,0,0,1,1,1,0,3,0.719509517379293,0,0,0,0.515327634166497,0,0,0,0.491558381165937,0,0,0,"TRUE",1841
1,1,1,1,0,0,1,0,1,1,1,0,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,"TRUE",1871
1,0,1,0,1,0,1,0,1,1,1,0,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775062,0,0.497551351688232,0,0,0,"TRUE",1877
1,1,0,0,0,1,1,0,1,1,1,0,4,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,0,0,"TRUE",1891
1,1,1,0,0,1,1,0,1,1,1,0,4,0.614904997233009,5.17826947620159e-05,0.262840150254222,0,0,0,0.182836918879193,0,0.455474121319239,0,0,0,"TRUE",1895
1,0,0,0,1,1,1,0,1,1,1,0,4,0.725201214065993,0,0,0,0.522942247997361,0,0.155264608775061,0,0.497551351688233,0,0,0,"TRUE",1905
0,0,1,0,1,1,1,0,1,1,1,0,3,0,0,0,0,0.672991912382733,0,0.330158717074734,0,0.526439735274193,0.00844413576925636,0,0,"TRUE",1908
0,1,0,1,1,0,0,1,1,1,1,0,4,0,0,0,0.288420642632897,0.390159185572882,0,0,0,0.764878314899644,0.12262888626525,0,0,"TRUE",1946
0,0,1,1,1,0,0,1,1,1,1,0,4,0,0,3.94176660073665e-09,0.288420642182972,0.390159181201369,0,0,0,0.764878315765831,0.122628883701604,0,0,"TRUE",1948
0,0,0,0,0,1,0,1,1,1,1,0,5,0,0,0,0,0,0.126044540480077,0,0.169456687295782,0.135725188350127,0.12262888626525,0.0352262978687843,0,"TRUE",1952
1,0,1,0,1,1,0,1,1,1,1,0,3,0.719509537892363,0,5.44416285868356e-07,0,0.515326973274504,0,0,0,0.491558538098782,0,0,0,"TRUE",1973
0,1,1,0,1,1,0,1,1,1,1,0,3,0,0,0.434768324933844,0,0.147087353269211,0,0,0,0.647655886539153,0,0,0,"TRUE",1974
0,1,1,1,1,1,0,1,1,1,1,0,4,0,0,4.15658348608325e-09,0.288420642158452,0.390159180963132,0,0,0,0.764878315813036,0.122628883561892,0,0,"TRUE",1982
1,0,0,0,1,1,1,1,1,1,1,0,4,0.725201214065993,0,0,0,0.522942247997361,0,0.155264608775061,0,0.497551351688233,0,0,0,"TRUE",2033
0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0.52299077795001,0,0,0,0,0,0,0,0.382017050024129,"TRUE",2056
1,1,1,1,1,1,0,0,0,0,0,1,5,0.312229889590394,0,0.0401070333289024,0.314377774445664,0.288380418750158,0,0,0,0,0,0,0.116549810046826,"TRUE",2111
1,1,1,0,0,0,1,0,0,0,0,1,3,0.269028295678878,0,0.399346242924114,0,0,0,0.257463001701225,0,0,0,0,0,"TRUE",2119
1,1,0,0,1,0,1,0,0,0,0,1,3,0.364280835389008,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,"TRUE",2131
1,1,0,1,1,1,1,0,0,0,0,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",2171
1,0,1,0,0,0,0,1,0,0,0,1,3,0.269028295678878,0,0.527505813411478,0,0,0,0,0,0,0,0,0.153275925533447,"TRUE",2181
0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,0.531635853821343,0,1.01121058041794e-10,0,0,0,0,0,0,0.382017050024126,"TRUE",2198
1,1,0,1,0,0,1,1,0,0,0,1,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963596,0,0,0,0,0,"TRUE",2251
0,0,1,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0.712265573629752,0,0.322606079504868,0,0,0,0,1.84921458726574e-07,"TRUE",2260
1,1,0,1,1,1,1,1,0,0,0,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",2299
1,0,0,0,1,0,0,0,1,0,0,1,3,0.719509517379291,0,0,0,0.515327634166497,0,0,0,0.491558381165937,0,0,0,"TRUE",2321
1,0,0,0,0,1,0,0,1,0,0,1,2,0.416951067690222,0,0,0,0,0,0,0,0.19479489243204,0,0,0,"TRUE",2337
1,1,1,0,1,1,0,0,1,0,0,1,3,0.71950953746295,1.38107421065417e-10,5.32739441067063e-07,0,0.515326987330232,0,0,0,0.491558534769872,0,0,0,"TRUE",2359
0,0,0,1,1,1,0,0,1,0,0,1,3,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,0,0,"TRUE",2360
0,1,1,0,0,1,1,0,1,0,0,1,3,0,4.43276309482472e-06,0.342253164268856,0,0,0,0.325192215357849,0,0.486298986043226,0,0,0,"TRUE",2406
1,0,1,1,0,1,1,0,1,0,0,1,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,"TRUE",2413
0,0,0,1,1,1,1,0,1,0,0,1,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,0,0,"TRUE",2424
1,1,1,0,1,0,0,1,1,0,0,1,3,0.719509537211088,1.38328912237907e-10,5.26054545676733e-07,0,0.515326995445145,0,0,0,0.491558532842952,0,0,0,"TRUE",2455
1,1,1,0,0,1,0,1,1,0,0,1,3,0.681564758127981,1.32929528099894e-10,0.353974870023952,0,0,0,0,0,0.543256421809661,0,0,0,"TRUE",2471
1,0,1,0,0,0,1,1,1,0,0,1,4,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,0,0.455462397515364,0,0,0,"TRUE",2501
0,1,1,0,0,0,1,1,1,0,0,1,3,0,4.41765442028397e-06,0.342253172138578,0,0,0,0.325192220252211,0,0.486298982516819,0,0,0,"TRUE",2502
1,1,1,0,0,0,1,1,1,0,0,1,4,0.614904882833758,5.11249669623061e-05,0.26284050603483,0,0,0,0.182837160243112,0,0.455473972413276,0,0,0,"TRUE",2503
1,0,1,1,0,0,1,1,1,0,0,1,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,"TRUE",2509
1,1,1,0,1,0,1,1,1,0,0,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",2519
0,0,1,1,1,0,1,1,1,0,0,1,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260957,0,0.671928021908426,0,0,0,"TRUE",2524
0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0.345527057693886,0,0.168055572394452,0,0,0,"TRUE",2528
0,0,1,1,1,1,1,1,1,0,0,1,4,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,0,0,"TRUE",2556
1,1,0,1,0,0,0,0,0,1,0,1,3,0.269028295678878,0,0,0.537574563423307,0,0,0,0,0,0,0,0.153275925533447,"TRUE",2571
1,0,0,0,1,0,0,0,0,1,0,1,3,0.358810006518177,0,0,0,0.599289633552522,0,0,0,0,0,0,0.076939087267963,"TRUE",2577
1,0,0,0,0,1,0,0,0,1,0,1,2,0.352095290900258,0,0,0,0,0.167345307651026,0,0,0,0,0,0,"TRUE",2593
1,1,1,1,0,1,0,0,0,1,0,1,4,0.352095290900256,0,0.144333752559008,0.399199767401986,0,0.167345307651026,0,0,0,0,0,0,"TRUE",2607
1,0,1,1,1,1,0,0,0,1,0,1,5,0.312232509437337,0,0.0400899794829573,0.314381177455816,0.288397666140126,0,0,0,0,0,0,0.116547455449299,"TRUE",2621
1,1,0,1,0,0,1,0,0,1,0,1,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963596,0,0,0,0,0,"TRUE",2635
0,1,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0.712258253207198,0,0.329153854090415,0,0,0.00879155941811655,0,2.44061050126781e-09,"TRUE",2642
1,1,1,0,1,0,1,0,0,1,0,1,3,0.364280835389008,0,0,0,0.635807216015362,0,0.237947705248012,0,0,0,0,0,"TRUE",2647
1,1,0,1,1,0,1,0,0,1,0,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",2651
1,1,1,1,1,0,1,0,0,1,0,1,4,0.335851588538066,0,0,0.236058144339674,0.446043033887334,0,0.261501353083419,0,0,0,0,0,"TRUE",2655
0,1,0,1,0,1,1,0,0,1,0,1,3,0,0,0,0.540422489940696,0,0.178421678657108,0.408157597982725,0,0,0,0,0,"TRUE",2666
1,0,0,0,1,1,1,0,0,1,0,1,3,0.36428083538901,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,"TRUE",2673
1,1,1,0,0,0,0,1,0,1,0,1,3,0.269028295678878,0,0.527505813411476,0,0,0,0,0,0,0,0,0.153275925533447,"TRUE",2695
0,0,1,1,0,0,0,1,0,1,0,1,3,0,0,0.266397646767766,0.294900652855119,0,0,0,0,0,0,0,0.382017050024126,"TRUE",2700
0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0.576394059436309,0,0,0,0,0,0,0.382017050024126,"TRUE",2704
0,0,1,0,0,1,0,1,0,1,0,1,3,0,0,0.526082132321528,0,0,0.306606495780451,0,0.185161547666533,0,0,0,0,"TRUE",2724
0,0,0,1,0,1,0,1,0,1,0,1,4,0,0,0,0.526796831464472,0,0.306606495780451,0,0.185161547666533,0,0.122628886265249,0,0,"TRUE",2728
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.347403881373746,0,0,0.00251979389971244,0,0,"TRUE",2752
0,0,1,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0.712258253000798,0,0.32915380900785,0,0,0.00879150051063327,0,3.02058486064178e-09,"TRUE",2772
