"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0.243986419032107,0,0.587583492252614,0,0,0,0,0,0,0,0,0
0,0,0.243986419032107,0.469864821612157,0,0,0,0,0,0,0,0
0,0,0,0.469864821612157,0.321544323460131,0,0,0,0,0,0,0
0.381407070818513,0,0.469864821612157,0,0,0.156688075678003,0,0,0,0,0,0
0.381407070818513,0,0.156688075678003,0.381407070818513,0,0.156688075678003,0,0,0,0,0,0
0,0,0.587583492252614,0,0,0.243986419032107,0,0,0,0,0,0
0,0,0.156688075678003,0.381407070818513,0.156688075678003,0.156688075678003,0,0,0,0,0,0
0.243986419032107,0,0,0,0,0,0.243986419032107,0,0,0,0,0
0.243986419032107,0,0.381407070818513,0,0,0,0.243986419032107,0,0,0,0,0
0.243986419032107,0,0,0.587583492252614,0,0,0.321544323460131,0,0,0,0,0
0,0,0,0.243986419032107,0.469864821612157,0,0.321544323460131,0,0,0,0,0
0.321544323460131,0,0.321544323460131,0,0,0.0613144431990898,0.243986419032107,0,0,0,0,0
0.321544323460131,0,0,0.469864821612157,0,0.0613144431990898,0.321544323460131,0,0,0,0,0
0.321544323460131,0,0,0.243986419032107,0.469864821612157,0,0.243986419032107,0,0,0,0,0
0,0,0.587583492252614,0,0,0,0,0.156688075678003,0,0,0,0
0.243986419032107,0,0.587583492252614,0,0,0,0,0.0613144431990898,0,0,0,0
0,0,0,0.381407070818513,0.381407070818513,0,0,0.156688075678003,0,0,0,0
0.381407070818513,0,0,0,0,0.156688075678003,0,0,0,0,0,0
0,0.469864821612157,0,0,0,0.321544323460131,0,0.156688075678003,0,0,0,0
0,0,0.469864821612157,0,0,0,0.321544323460131,0,0,0,0,0
0,0,0,0.243986419032107,0.469864821612157,0,0.321544323460131,0,0,0,0,0
0.321544323460131,0,0,0.243986419032107,0.469864821612157,0,0.243986419032107,0,0,0,0,0
