"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0,0.265465770225697,0,0,0.40377884420781,0,0,0,0,0,0,0
0.265465770225697,0,0.0613144431827377,0.40377884420781,0.265465770225697,0,0,0,0,0,0,0
0,0,0.265465770225697,0.40377884420781,0,0.265465770225697,0,0,0,0,0,0
0,0,0.40377884420781,0,0,0,0.332958536407603,0,0,0,0,0
0.40377884420781,0,0,0,0.58529906740638,0,0.265465770225697,0,0,0,0,0
0.332958536407603,0,0,0.265465770225697,0.40377884420781,0,0.265465770225697,0,0,0,0,0
0,0,0,0.265465770225697,0.489202322756361,0,0.332958536407603,0,0,0,0,0
0,0,0.332958536407603,0,0,0.169869322400847,0.40377884420781,0,0,0,0,0
0,0,0,0,0.728874141527642,0,0.332958536407603,0,0,0,0,0
0.265465770225697,0,0,0,0,0,0,0.0613144431827377,0,0,0,0
0,0,0.169869322400847,0.40377884420781,0.265465770225697,0,0,0.169869322400847,0,0,0,0
0.40377884420781,0.489202322756361,0,0,0,0.169869322400847,0,0,0,0,0,0
0.40377884420781,0,0,0,0.58529906740638,0,0,0,0,0,0,0
0,0,0,0,0.728874141527642,0,0.332958536407603,0,0,0,0,0
0,0,0,0,0.728874141527642,0,0.332958536407603,0,0,0,0,0
0.40377884420781,0,0,0,0.58529906740638,0,0.265465770225697,0,0,0,0,0
0,0,0,0.265465770225697,0.489202322756361,0,0.332958536407603,0,0,0,0,0
0.728874141527642,0,0,0.40377884420781,0,0,0,0,0.728874141527642,0,0,0
0,0,0.40377884420781,0,0.169869322400847,0,0,0,0.728874141527642,0,0,0
0,0.58529906740638,0,0,0,0,0,0,0.58529906740638,0,0,0
0.728874141527642,0,0,0.0613144431827377,0.40377884420781,0,0,0,0.58529906740638,0,0,0
0.58529906740638,0,0.265465770225697,0,0,0,0.169869322400847,0,0.40377884420781,0,0,0
0,0,0,0,0.728874141527642,0,0.332958536407603,0,0.58529906740638,0,0,0
0.728874141527642,0,0,0.332958536407603,0,0,0.169869322400847,0,0.728874141527642,0,0,0
0,0,0,0,0.728874141527642,0,0.332958536407603,0,0.58529906740638,0,0,0
0,0.489202322756361,0,0,0,0,0.169869322400847,0,0.489202322756361,0,0,0
0.728874141527642,0,0,0,0.489202322756361,0,0.169869322400847,0,0.489202322756361,0,0,0
0,0,0.728874141527642,0,0,0,0,0,0,0,0,0
0.265465770225697,0.489202322756361,0,0,0,0,0.0613144431827377,0,0,0,0,0
