"a","b","c","d","e","f","g","h","i","j","k","l","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","feasible.and.stable","state_idx"
1,1,1,0,1,0,1,0,1,0,0,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,"TRUE",2391
0,0,1,0,1,1,1,0,1,0,0,1,3,0,0,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,0,0,"TRUE",2420
1,0,1,0,1,1,1,0,1,0,0,1,4,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775062,0,0.497551351688232,0,0,0,"TRUE",2421
1,1,1,1,1,1,1,0,1,0,0,1,5,0.754208561399618,0,0,0.055635540346244,0.467051221025421,0,0.152635602453368,0,0.546776674598631,0,0,0,"TRUE",2431
1,1,1,1,1,1,0,1,1,0,0,1,4,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.59065316553102,0,0,0,"TRUE",2495
1,1,0,1,1,0,1,1,1,0,0,1,5,0.754208561399611,0,0,0.0556355403462295,0.467051221025437,0,0.152635602453369,0,0.546776674598619,0,0,0,"TRUE",2523
1,1,0,1,1,1,1,1,1,0,0,1,5,0.754208561399608,0,0,0.0556355403462244,0.467051221025442,0,0.152635602453369,0,0.546776674598615,0,0,0,"TRUE",2555
1,1,1,0,1,0,0,0,0,1,0,1,3,0.269039011026893,0,0.527455966242593,0,6.95394827608623e-05,0,0,0,0,0,0,0.153266113676611,"TRUE",2583
1,0,0,0,1,1,0,0,0,1,0,1,3,0.358810006518179,0,0,0,0.599289633552526,0,0,0,0,0,0,0.0769390872679582,"TRUE",2609
0,1,1,1,0,0,1,0,0,1,0,1,2,0,0,0,0.599505487987835,0,0,0.37256993089152,0,0,8.10305806867672e-07,0,0,"TRUE",2638
1,1,0,1,1,0,1,0,0,1,0,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",2651
1,0,0,0,0,1,1,0,0,1,0,1,3,0.316635212877441,0,0,0,0,0.0959080581123547,0.290365402929696,0,0,0,0,0,"TRUE",2657
1,1,0,0,0,1,1,0,0,1,0,1,4,0.33362050657427,0.408427959036165,0,0,0,0.130126332068977,0.15128106010943,0,0,0,0,0,"TRUE",2659
0,1,1,1,0,0,0,1,0,1,0,1,3,0,0,0.266397646767766,0.294900652855119,0,0,0,0,0,0,0,0.382017050024126,"TRUE",2702
0,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0.599505380493473,0,0,0.372570330623312,0,0,1.34570829510974e-06,0,0,"TRUE",2762
0,1,1,1,0,0,1,1,0,1,0,1,2,0,0,0,0.599505477677701,0,0,0.372569969231136,0,0,8.61658127368494e-07,0,0,"TRUE",2766
0,0,1,0,1,0,0,1,1,1,0,1,3,0,0,0.434768327654077,0,0.147087349456817,0,0,0,0.647655887041702,0,0,0,"TRUE",2964
0,1,1,1,1,0,0,1,1,1,0,1,4,0,0,4.59837057988505e-09,0.288420642108024,0.39015918047318,0,0,0,0.764878315910117,0.122628883274563,0,0,"TRUE",2974
1,0,0,1,1,0,1,0,0,0,1,1,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,"TRUE",3161
0,1,0,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0.71226557314835,0,0.322606079818996,0,0,0,0,1.86519092684131e-07,"TRUE",3186
1,0,0,1,1,0,1,0,1,0,1,1,5,0.754208561399582,0,0,0.0556355403461731,0.467051221025498,0,0.152635602453372,0,0.546776674598571,0,0,0,"TRUE",3417
0,0,0,0,1,1,1,0,1,0,1,1,3,0,0,0,0,0.672968782474368,0,0.323870632593137,0,0.526844804721963,0,0,0,"TRUE",3440
1,0,0,0,1,1,1,0,1,0,1,1,4,0.725201214065993,0,0,0,0.522942247997361,0,0.155264608775061,0,0.497551351688233,0,0,0,"TRUE",3441
0,0,0,0,1,0,0,1,1,0,1,1,2,0,0,0,0,0.654784114446454,0,0,0,0.513974030419343,0,0,0,"TRUE",3472
1,0,1,0,0,1,0,1,1,0,1,1,3,0.681564758125195,0,0.353974870123193,0,0,0,0,0,0.543256421806113,0,0,0,"TRUE",3493
0,1,1,0,0,1,0,1,1,0,1,1,2,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,"TRUE",3494
0,1,1,0,0,0,1,1,1,0,1,1,3,0,4.41656172784492e-06,0.342253172707734,0,0,0,0.325192220606182,0,0.486298982261782,0,0,0,"TRUE",3526
1,0,0,0,0,0,0,0,0,1,1,1,2,0.398310815223071,0,0,0,0,0,0,0,0,0,0.122625404473696,0,"TRUE",3585
0,1,0,1,0,0,1,0,0,1,1,1,2,0,0,0,0.599505366478596,0,0,0.37257038273939,0,0,1.41551267011073e-06,0,0,"TRUE",3658
0,0,1,0,0,1,1,0,0,1,1,1,3,0,0,0.346922611314124,0,0,0.190747265090753,0.365812338333051,0,0,0,0,0,"TRUE",3684
1,0,1,0,1,0,0,1,0,1,1,1,3,0.269039459282707,0,0.527453881028306,0,7.24484358686044e-05,0,0,0,0,0,0,0.153265703173187,"TRUE",3733
0,0,0,0,0,1,0,1,0,1,1,1,3,0,0,0,0,0,0.306606495780451,0,0.185161547666533,0,0.122628886265249,0,0,"TRUE",3744
0,0,1,1,0,1,0,1,0,1,1,1,4,0,0,0.196314623960405,0.366646459739631,0,0.306606495780451,0,0.185161547666533,0,0.00867179372917183,0,0,"TRUE",3756
0,1,1,0,0,1,1,1,0,1,1,1,3,0,0,0.34692261131411,0,0,0.190747265090756,0.365812338333045,0,0,0,0,0,"TRUE",3814
0,0,0,1,1,1,0,0,1,1,1,1,4,0,0,0,0.288420642632897,0.390159185572882,0,0,0,0.764878314899644,0.12262888626525,0,0,"TRUE",3896
