"BH.action.outcome","CA.action.outcome","BU.action.outcome","PC.action.outcome","BO.action.outcome","BV.action.outcome","BT.action.outcome","EL.action.outcome","FP.action.outcome","CH.action.outcome","DP.action.outcome","ER.action.outcome"
0.642950714384402,0.800276223122498,0.131445129643172,0.100459759635482,0.81935129861114,0.289782325068381,0.0695458751322863,0.390788025790968,0.192570707115413,0.236787566649966,0.185442591705043,0.303322229719825
0.195738243667102,0.652436221906131,0.755832746216587,0.951632060879434,0.757031128229277,0.725765006738221,0.0775237049926597,0.31679721119994,0.12142912160117,0.248122973884535,0.244621424938274,0.286461982914364
0.7470448881366,0.738953450549698,0.24662309120085,0.78622333474221,0.92409937497115,0.352232485438391,0.902788229340438,0.397284090410703,0.122745469663083,0.324387911530427,0.223952014828045,0.276386706935028
0.166971525996177,0.242824906950722,0.184788745873987,1.01697360020019,0.126300495281085,0.613934933303289,0.978281020101639,0.203698278995124,0,0.276778321143191,0.191088494629842,0.339901592980829
0.132650169090752,0.766309270871355,0.747706217475229,0.148220499173538,0.880841911297798,0.558345573415719,0.956708317688823,0.414348832837414,0.164675935869788,0.275511260900294,0.188412516137213,0.319611163801277
0.176798867571574,0.79212537228765,0.644639544102648,0.916119460342269,0.98434353710618,0.531870846187447,0.951505660901678,0.298735636764635,0.109651463325207,0.22701116250654,0.209318660466039,0.331765704056923
0.892304149336502,0.718470508624224,0.118222235126578,1.0065146416351,0.237789576526331,0.32657923693092,0.0806647592982342,0.811674784434468,0.120422937975736,0.254395334454793,0.237062326742581,0.0559383696721391
0.894646794913089,0.214829323729965,0.110045549534262,0.0708579748778963,0.929105400855056,0.175436459797324,0.0608565287273903,0.759794153303712,0.194594956960404,0.190919955360364,0.169558449593664,0.299310375651357
0.765947458720096,0.31538108792302,0.127975302765024,0.986897447359374,0.202702508306012,0.753051826438433,0.0903005565994898,0.643844426596703,0.105181407156731,0.257659939833724,0.198513386534364,0.272082538480165
0.638968709255405,0.274449122770891,0.588986087685346,1.05825862537855,0.150361880246239,0.274343377875852,0.937849610752051,0.439526587388751,0.103130883352738,0.346627203619664,0.238648211596363,0.347302758832863
0.700599905180653,0.774028489753263,0.191786222053848,0.838274738279541,0.933694373969388,0.297806332508367,0.901469607245372,0.676614835791108,0.125558512514701,0.321852559927827,0.209406935758768,0.188659360641166
0.225569766455207,0.788088633052132,0.19573825642187,0.862490743207214,0.923225053212966,0.581705446556312,0.964711421209558,0.580022578512068,0.0881857368363987,0.286764467290494,0.19176701013022,0.187960057492875
0.883198531692498,0.856797497749981,0.141048727521561,0.0933167914548198,0.185484182977502,0.610786935406804,0.0916810171705006,0.306665478316538,0.748384769968321,0.204698513980321,0.181969336252931,0.367789114338567
0.879773264785638,0.636548252827414,0.827699942298222,0.104170540088945,0.245590961815584,0.553605951085048,0.106252152813984,0.340206089669282,0.821202209703006,0.242782033064632,0.219402840234365,0.33514159795385
0.961148660388276,0.300197692858427,0.668957124696742,0.786263121471598,0.925950377930046,0.603613166592288,0.0672879256734316,0.310052222924724,0.858227571818571,0.231525054846056,0.257469934660272,0.381151063007253
0.927809328921941,0.625072300106602,0.830610967376043,0.09345911205563,0.103762687686524,0.309687016988149,0.883538249294279,0.290018394609196,0.806852021674993,0.324653855412616,0.213827607607568,0.38455506295883
0.100928661893251,0.210389592813284,0.216876798397811,0.104689181151651,0.874209250079369,0.285513943706484,0.974146759620145,0.241632691058613,0.699560543690319,0.224527181166739,0.191017598256124,0.294055200071598
1.038088936047,0.259196636960987,0.218854017938023,0.858750727486323,0.131399221218329,0.585205214387611,0.817106909833554,0.211202499756999,0.895094108618161,0.325325253023529,0.19841733756141,0.432960261511686
0.0978325395488991,0.256592298946459,0.920794049196374,0.0683666731825681,0.223196498013273,0.23289253992508,0.0926889005043826,0.669845631656447,0.946696737256105,0.203235405328438,0.20642333934674,0.349320517096046
0.152091633033718,0.675758116249036,0.767493195935977,0.868261414559727,0.872870048277303,0.255449903861997,0.0643106482181387,0.795073419327166,1.02891979773028,0.190235191724933,0.226606918491891,0.237571271475679
0.165478943590328,0.211439346175238,0.126773589009385,0.104696141509815,0.980155930757197,0.434194493477793,0.0701571274503363,0.826026586497481,0.827161547157928,0.157807046827437,0.174915667130727,0.307683750702896
0.150340862082404,0.287918112673214,0.199840239076382,0.86381922090066,0.903034527182533,0.609794859740644,0.0678377479807551,0.756321456384117,0.9415402331534,0.192949188836622,0.193634902248819,0.23346371212916
0.192183203864487,0.699574865562414,0.179904796339874,0.914535346387193,0.86477238831729,0.605879729083978,0.0717107213528831,0.699712033332988,0.991760001785095,0.201998474357187,0.202020166703484,0.065301141491138
1.19381848313259,0.169331656257969,0.232226104090865,0.0815679700304403,0.133451285058173,0.271248294861221,0.817050039083445,0.772037253269719,0.590318231303259,0.290137865350644,0.140639302657557,0.347564413996617
0.132021615730527,0.26675529037213,0.527806733610248,0.080284818129699,0.912012606632962,0.321263807596893,0.991700587591225,0.495202910053951,0.697118815346395,0.199401175585034,0.177571125304557,0.289267695620365
0.204754620403361,0.773329115564604,0.208074119461479,0.77028188851814,0.973887853857156,0.355927005834501,0.941148823709155,0.588349471221519,0.796528073820568,0.246609295060889,0.206297958179383,0.152047165662386
0.114519018334562,0.222187090132739,0.799717428133361,0.0650522177144241,0.124564975757793,0.605901755784138,1.01806119749384,0.450283970277383,0.622651234506162,0.228495190297409,0.156895237259552,0.288309006391874
0.079606023239538,0.157788342217064,0.113013905833873,0.0416678665607469,0.202989479115299,0.15247658314603,0.0532630033200373,0.201041061359725,0.162047455446943,1.07171984299218,0.0895223432833262,0.263004558801633
0.109236859705683,0.689379920991016,1.07377752662757,0.0609763768984007,0.261522516383675,0.189324430744659,0.0706866400806128,0.18181486982317,0.114137104535298,0.85229202968283,0.162654319882671,0.303447082712449
0.150484972164175,0.154457304247004,0.106450870962008,0.0435522228912619,1.03429137936457,0.159028970712226,0.0417933251157779,0.252567192993051,0.144930751723488,0.942125646013579,0.0923225468339856,0.186590124171302
0.186998292215777,0.246260524276582,0.836441315993363,0.965335173073486,0.67104142990568,0.219143874979686,0.0472770546486857,0.301856109693641,0.11405183676537,0.831031219845072,0.202746464432957,0.194202973552388
