"BH.action.outcome","CA.action.outcome","BU.action.outcome","PC.action.outcome","BO.action.outcome","BV.action.outcome","BT.action.outcome","EL.action.outcome","FP.action.outcome","CH.action.outcome","DP.action.outcome","ER.action.outcome"
0.958037845691841,0.798333333329834,0.907666666663579,1.10435996621657,0.465783072702172,0.797999999991348,0.876377566762256,0.800666666693317,1.05551719616663,0.998642942821355,0.806333333431455,0.793333333328091
0.923202087837524,0.798333333329834,0.907666666663579,0.826465157879532,0.932834293727635,0.79800000001486,0.857143557280601,0.800666666660926,0.917500961614842,0.998642942821335,0.806333333334079,0.793333333328091
0.923202087837523,0.798333333329834,0.907666666663579,0.82646515787953,0.932834293727639,0.798000000006026,0.8571435572806,0.800666666660926,0.917500961614841,0.998642942821335,0.806333333289234,0.793333333328091
0.16899352643793,0.79833333334704,0.907666666663579,0.929150952097698,0.99679453862568,0.797999999992006,1.04397956342707,0.800666666684847,1.04073264002508,1.00386775567552,0.806333333289234,0.793333333328091
0.16899352643793,0.798333333329834,0.907666666695386,1.06321479071291,0.935610713713868,0.797999999999624,1.05036719819678,0.800666666660926,0.370724287016247,1.00168086453332,0.806333333289234,0.793333333382144
0.923202087837522,0.798333333329834,0.907666666663579,0.826465157879529,0.932834293727639,0.798000000006013,0.8571435572806,0.800666666660926,0.91750096161484,0.998642942821335,0.806333333333215,0.793333333328091
0.16899352643793,0.79833333334704,0.907666666663579,0.929150952105897,0.996794538612192,0.797999999992006,1.0439795634213,0.800666666660926,1.04073263997231,1.00386775723338,0.806333333367532,0.793333333328091
0.946970795704858,0.798333333329834,0.907666666663579,0.882598312213131,0.869087774780745,0.79799999998742,0.704507954827234,0.800666666660926,0.961377452547228,0.99864294282135,0.806333333370746,0.793333333328091
0.923202087837525,0.798333333329834,0.907666666663579,0.826465157879533,0.932834293727635,0.79799999998742,0.857143557280594,0.800666666660926,0.917500961614844,0.998642942821335,0.80633333333321,0.793333333328091
0.894194740503932,0.798333333329834,0.907666666663579,0.770829617533336,0.988725320699542,0.798000000023653,0.859772563602296,0.800666666660926,0.868275638704484,0.998642942821465,0.806333333289234,0.793333333328091
