"BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome"
0,0,0,0,0,0,0,0,0,0,0,0
0.251304301295658,0,0,0.611095114810253,0,0,0,0,0,0,0,0
0.364458370514876,0.117892814021187,0,0,0.449948172242885,0,0,0,0,0,0,0
0,0,0,0.611095114810253,0,0.251304301295658,0,0,0,0,0,0
0,0,0,0,0.681751571185473,0,0,0,0,0,0,0
0,0,0,0,0.681751571185473,0,0.313983608462999,0,0,0,0,0
0,0,0.681751571185473,0,0,0,0,0,0,0,0,0
0.449948172242885,0,0,0,0,0,0,0,0.117892814021187,0,0,0
0.313983608462999,0.535682501114438,0,0,0,0,0,0,0,0,0,0
0,0.535682501114438,0,0,0,0,0,0,0,0,0,0.364458370514876
