"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.271188281499759,0.243812688030071,0,0,0.243812688030071,0,0,0,0,0,0,0
0,0,0.00666073151129383,0,0.0423296422598806,0,0,0,0,0,0,0
0,0.133589979171406,0,0.0950525029727295,0.133589979171406,0.00122625456850815,0,0,0,0,0,0
0,0.0193243100138174,0,0,0.0193243100138174,0,0.158991871805754,0,0,0,0,0
0,0.239693855554784,0.271188281499759,0,0.239693855554784,0,0.243812688030071,0,0,0,0,0
0,0.00666073151129383,0,0.0423296422598806,0.00666073151129383,0.0355794349907956,0,0.00666073151129383,0,0,0,0
0.133589979171406,0,0.0950525029727295,0,0,0.0950525029727295,0,0,0.0950525029727295,0,0,0
0,0,0,0,0.0118713787678712,0.158991871805754,0,0,0.158991871805754,0,0,0
0.239693855554784,0.271188281499759,0,0,0,0,0,0,0,0.239693855554784,0,0
0,0.0355794349907956,0,0.00666073151129383,0,0,0.00666073151129383,0,0,0.00666073151129383,0,0
0,0,0,0.00122625456850815,0.0950525029727295,0.133589979171406,0,0.0950525029727295,0,0.00122625456850815,0,0
0.0118713787678712,0.158991871805754,0,0.0118713787678712,0.158991871805754,0.0193243100138174,0,0.158991871805754,0,0.0118713787678712,0,0
0.271188281499759,0,0,0,0,0,0.271188281499759,0.243812688030071,0,0.271188281499759,0,0
0,0,0,0.0355794349907956,0.0423296422598806,0,0.0355794349907956,0.0423296422598806,0,0.0355794349907956,0,0
0.0950525029727295,0.133589979171406,0,0,0.133589979171406,0.00122625456850815,0.0950525029727295,0.133589979171406,0,0.0950525029727295,0,0
0.158991871805754,0,0,0,0,0.0118713787678712,0,0,0.0118713787678712,0.158991871805754,0,0
0.243812688030071,0,0,0,0.239693855554784,0.271188281499759,0,0.239693855554784,0.271188281499759,0.243812688030071,0,0
0,0.00666073151129383,0.0355794349907956,0,0.00666073151129383,0.0355794349907956,0,0.00666073151129383,0.0355794349907956,0.0423296422598806,0,0
0.133589979171406,0,0,0.133589979171406,0.00122625456850815,0.0950525029727295,0,0.00122625456850815,0.0950525029727295,0.133589979171406,0,0
0.0193243100138174,0.0118713787678712,0.158991871805754,0.0193243100138174,0,0,0.0193243100138174,0.0118713787678712,0.158991871805754,0.0193243100138174,0,0
0,0,0,0.239693855554784,0.271188281499759,0,0,0,0,0,0.271188281499759,0
0,0.0355794349907956,0,0,0,0.0423296422598806,0,0,0,0,0.0355794349907956,0
0,0,0.133589979171406,0.00122625456850815,0,0.133589979171406,0,0,0,0,0.0950525029727295,0
0.0118713787678712,0.158991871805754,0.0193243100138174,0.0118713787678712,0.158991871805754,0,0.0118713787678712,0,0,0,0.158991871805754,0
0,0,0.239693855554784,0.271188281499759,0,0,0,0.243812688030071,0,0,0.243812688030071,0
0,0.0423296422598806,0,0,0.0423296422598806,0,0,0.0423296422598806,0,0,0.0423296422598806,0
0.0950525029727295,0.133589979171406,0.00122625456850815,0,0,0,0.0950525029727295,0.133589979171406,0,0,0.133589979171406,0
0,0.0193243100138174,0.0118713787678712,0,0,0.0118713787678712,0.158991871805754,0.0193243100138174,0,0,0.0193243100138174,0
0,0.239693855554784,0.271188281499759,0,0,0,0,0.239693855554784,0.271188281499759,0,0.239693855554784,0
0.0423296422598806,0,0.0355794349907956,0.0423296422598806,0.00666073151129383,0,0,0.00666073151129383,0.0355794349907956,0,0.00666073151129383,0
0.133589979171406,0,0.0950525029727295,0,0,0.0950525029727295,0,0.00122625456850815,0.0950525029727295,0,0.00122625456850815,0
0,0,0.158991871805754,0,0.0118713787678712,0,0.0193243100138174,0.0118713787678712,0.158991871805754,0,0.0118713787678712,0
0.239693855554784,0,0,0,0,0,0,0,0,0.239693855554784,0.271188281499759,0
0,0.0355794349907956,0,0.00666073151129383,0,0.0423296422598806,0,0,0,0.00666073151129383,0.0355794349907956,0
0,0,0.133589979171406,0,0,0.133589979171406,0.00122625456850815,0,0,0.00122625456850815,0.0950525029727295,0
0.0118713787678712,0.158991871805754,0.0193243100138174,0.0118713787678712,0,0.0193243100138174,0.0118713787678712,0,0,0.0118713787678712,0.158991871805754,0
