"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
1,1,1,0,0,0,0,0,0,0,0,0,0,0.269028295678878,0,0.578778106578229,0,0,0,0,0,0,0,0,0,7
1,0,0,0,0,0,0,1,0,0,0,0,0,0.269028295678878,0,0,0,0,0,0,3.12010774411973e-07,0,0,0,0,129
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.535335167139231,0,0.306606495780453,0,0.185161547666534,0,0,0,0,168
1,0,0,0,0,0,0,0,1,0,0,0,0,0.416951067690223,0,0,0,0,0,0,0,0.19479489243204,0,0,0,257
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.569735395646641,0,0,0.297225572979494,0,0,0,0,0,0,548
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.297225572979494,0,0,0,0,0,0,1056
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.357115117776772,0,0,0.000372620633104155,0.0367059520446726,0,1600
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.531635853896199,0,0,0,0,0,0,0,0,0.382017050024126,2180
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.562402955639252,0,0,0,0,0,0,0.569259166138057,0,0,0,2306
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.513173850066245,0,0,0,0,0,0,0,0,0,0.382017050024126,3074
