"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0,0,0,0,0,0,0,0,0,0,0,0
0,1.09765557847558e-05,0.289401524944345,0.415662156817388,0,0,0,0,0,0,0,0
0.304333441169111,0.0497424596993353,0,0.428564648440192,0.235661391221616,0,0,0,0,0,0,0
0,0.267383577097776,0,0,0.432265030019369,0.258302675529311,0,0,0,0,0,0
0,0,0,0.630773674434155,0,0,0.376192585996576,0,0,0,0,0
0,0,0,0.577244103699685,0,0.0672264101268612,0.385978422041767,0,0,0,0,0
0,0.244989578738563,0,0,0.488707391025554,0,0,0.301360757527522,0,0,0,0
0.439853312289677,0,0,0,0,0.391963043878792,0,0.227528336096842,0,0,0,0
0,7.68837030464017e-06,0.536765700957711,0,0,0.252981341200681,0,0.0454573661868745,0,0,0,0
0.413238863572556,0,0,0.25645385291912,0.357406788734715,0.189873559937713,0,0.0343432428025685,0,0,0,0
0.271530995476742,0,0.430125227156529,0,0,0,0.255035875487649,0,0,0,0,0
0.372687020640466,0,0,0,0,0.226013178718801,0.304854756311226,0.0817594488116453,0,0,0,0
0.416951111007188,0,0,0,0,0,0,0,0.194794906779835,0,0,0
0,2.20752091141527e-06,0,0,0.689124293835567,0,0.324193831323699,0,0.522252459647104,0,0,0
0.754166774424967,0,0,0.0553025398134109,0.467610839203291,0,0.15261253474762,0,0.546611261694057,0,0,0
0.765758019288745,0,0,0.101626388524794,0.644500778604432,0,0.157665548756634,0,0.526977797472168,0,0,0
0.76871472388184,1.2876031820739e-05,0,0.113425234269223,0.689485580182518,0,0.158946265895331,0,0.521996593115344,0,0,0
0,0.444382224858026,0,0,0,0.0627684665721762,0.204094206137529,0,0.474850828638109,0,0,0
0.694895547726667,0,0,0,0.549998725321821,0,0.135526681363164,0,0.531925252190418,0,0,0
0.728237722276762,4.41351861876443e-06,0.123261715449688,0,0.372370240067265,0,0,0,0.529912077762583,0,0,0
0.785130399476299,0,0.0172171044654757,0.118830422431783,0.376859181663937,0,0,0,0.600172168194073,0,0,0
0.715311646929799,0.0687291464948288,0,0,0.465591938713741,0,0,0.0329048663777785,0.522831891925668,0,0,0
0.716905321810819,5.90373372920159e-08,0.124025689528512,0,0.378606186565219,0,0,0.0248959751265716,0.542283092760414,0,0,0
0,0,0,0.219548955823816,0.431204588672367,0.0820311635056961,0,0.17740905238264,0.696171443494016,0,0,0
0.626495205267995,0.359158970698489,0,0,0,0,0.0705133556142784,0,0.467087095907348,0,0,0
0,0,0,0,0,0.229510184321425,0.3947336956198,0.13854261646083,0.136438856558182,0,0,0
0,0,0.399114363206588,0,0,0,0.316425834234544,0,0.542197541032367,0,0,0
0,0,0,0.654188503164769,0,0,0,0,0,0.132991546143065,0,0
0,0,0.198423028927936,0.487306743258715,0,0,0,0,0,0.0897845976635164,0,0
0.335637959245015,0.232338794303126,0,0,0.444615094586601,0,0,0,0,0.0534665213277333,0,0
0.349787810375464,0.458827231275329,0,0,0,0.16269594945393,0,0,0,0.0394584936402345,0,0
0.366551096512844,7.63416721166556e-06,0.467526932516375,0,0,0.196468378000157,0,0,0,0,0,0
0,0,0,0,0.659229267474318,0.141386060582672,0,0,0,0.127418542873153,0,0
0,6.58837573785627e-06,0.484661224702568,0,0.102645945808332,0.21825447909779,0,0,0,0.0270364998516174,0,0
0,1.31219372351249e-05,0.155960006594414,0.340948825124295,0.189111664858992,0.199909183433742,0,0,0,0.060769967530686,0,0
0.269029020116787,0.474777676554552,0,0,0,0,0.137020122604039,0,0,0.0286226856488008,0,0
0.269028382017341,0,0.452874248550794,0,0,0,0.230311593580079,0,0,0,0,0
0,0,0,0.60010458030668,0,0,0.37031971560975,0,0,0,0,0
0.269028286845939,0,0,0.543502142624308,0,0,0.298013080907803,0,0,0,0,0
0,0.477874134293078,0,0,0,0.127350841415856,0.220508464293763,0,0,0.0191225815405049,0,0
0.329230385603472,0.426895002900238,0,0,0,0.121281243403233,0.147577188213406,0,0,0.00480581399613128,0,0
0.319243060413802,0,0,0.502655937228988,0,0.101162211512338,0.292608200387771,0,0,0,0,0
0.369191713844828,0,0,0.16487140965611,0.526011927979743,0.0430313162187554,0.253308938201308,0,0,0,0,0
0.182758962233649,0,0.44205614786115,0,0,0,0,0.826911928663357,0,0,0,0
0.335081548303574,0,0,0,0.615584728682633,0,0,0.250842803552818,0,0.0163522274571637,0,0
0.381307781530465,1.35370777321029e-05,0.10640484243999,0.336476641313544,0.196001551477418,0.128489469679872,0,0,0,0.0857276813116534,0,0
0,0,0,0,0,0,0.565977488320544,0,0,0.296005056013373,0,0
0,0,0.454283968824504,0,0,0,0.16307215883703,0.750156139525879,0,0,0,0
0,0.0887721016174916,0,0,0.635118520467803,0,0.26988487775026,0.147426542758614,0,0,0,0
0,0,0.150856499579086,0,0.524887521043418,0,0.239062878109036,0.38515456157654,0,0,0,0
0.341882250528661,0,0,0.249508594009776,0.511777922013739,0,0.243361999554113,0.0365888917694974,0,0,0,0
0.316702553238022,0,0,0.558057277089205,0,0.0445109847518079,0.331570299063866,0,0,0.0363447726687072,0,0
0.314085525483505,2.16887057390207e-06,0,0.619300442084488,0,0.0292712541182942,0.3515250772584,0,0,0.0581797969791593,0,0
0.372205640248191,1.60121849840035e-05,0.100755477097898,0,0.508523435049021,0.060302069378489,0.219083695375091,0.0281708425560039,0,0,0,0
0.680204641307294,0,0.352115347117457,0,0,0,0,0,0.541465265048625,0,0,0
0.771633538310857,0,0,0.103312351493978,0.420067159690495,0,0,0,0.578992452248384,0.00898693581081733,0,0
0,0,0,0,0.648506039514665,0.00428915370370164,0,0,0.502222085333528,0.134286274954189,0,0
