"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.754208561399589,3.16860399826081e-16,0,0.0556355403461839,0.467051221025485,9.77659691332379e-17,0.152635602453371,0,0.54677667459858,0,0,0
0.783663419177701,8.10932258973397e-17,0,0.108034857246588,0.400386321234768,4.75309777169722e-17,0,1.34493545848599e-16,0.585729108875402,0,0,0
0.754208561399588,6.86084753072347e-16,0,0.0556355403461845,0.467051221025485,0,0.152635602453372,1.57707931881051e-16,0.546776674598579,0,0,5.15884772717518e-17
0.754208561399589,2.33994176315811e-16,0,0.0556355403461827,0.467051221025485,9.32212448520619e-17,0.152635602453373,0,0.546776674598579,0,0,5.15884772717488e-17
0.754208561399589,4.63514121708243e-16,0,0.0556355403461836,0.467051221025485,0,0.152635602453373,1.57707931881049e-16,0.546776674598579,0,0,5.15884772717507e-17
0.754208561399588,3.97687089155789e-16,0,0.0556355403461834,0.467051221025486,9.77659691332371e-17,0.152635602453373,1.52720726087862e-16,0.546776674598579,0,0,4.78423617935728e-17
0.36428083538901,1.09276724870377e-15,0,0,0.635807216015361,2.80992439198399e-16,0.237947705248011,1.23614520274694e-16,0,0,0,1.32539324541009e-16
0.754208561399589,0,0,0.0556355403461827,0.467051221025487,0,0.152635602453373,0,0.546776674598578,2.09253350676495e-17,0,1.49844619127111e-17
0.754208561399588,2.71721836430366e-16,0,0.0556355403461843,0.467051221025485,0,0.152635602453372,1.52720726087863e-16,0.54677667459858,0,0,4.78423617935733e-17
0.875796130356717,0,0,0.248598801332053,0,2.105379652155e-17,0.162272972275912,1.13030752116473e-16,0.595239464659721,0,5.53838289101647e-17,0
