"BH.action.outcome","CA.action.outcome","BU.action.outcome","PC.action.outcome","BO.action.outcome","BV.action.outcome","BT.action.outcome","EL.action.outcome","FP.action.outcome","CH.action.outcome","DP.action.outcome","ER.action.outcome"
0.650864283384377,0.128039235692128,0.033925658112097,0.0696581520056187,0.0714063140366079,0.177051647244705,0.0913433086565782,0.103641717375617,0.175901076688903,0.171154538799677,0.0565426123456062,0.183495800807765
0.189759581372151,1.04701562761002,0.0348343752332148,0.0463756315829115,0.0922695929642805,0.22607308002772,0.0981821306185211,0.127273421606192,0.0865912991195447,0.169202045476388,0.0836787239847171,0.26130737700109
0.70157247025304,0.990554634103921,0.0340247543728341,0.0583563157962245,0.0725469614939541,0.227850505577339,0.124269888867107,0.140841577887941,0.0872937400489332,0.186887745226813,0.096421454544401,0.260210711311909
0.172528860307756,0.266065118620482,1.05319458481519,0.0624938612832176,0.227954091554648,0.225802081026158,0.096377395651757,0.175966293833765,0.102942269105684,0.275267405740864,0.128049606679738,0.227679747077214
0.155118320912997,0.172728999295373,0.102180412680138,1.04482562979398,0.0757533584318368,0.276512287724954,0.0946222568026768,0.109373104728088,0.0531974897458665,0.200665170981453,0.0761779731278304,0.231290205356078
0.134554909319013,0.136298434440282,0.0454975525702857,0.0609222465954318,1.05586658948125,0.170383191218607,0.0629617490148345,0.131311847549157,0.136387275950603,0.19525239230787,0.110192372814862,0.129698497416734
0.148649796034875,0.770973308416428,1.09191042327357,0.0740214286316722,0.703187093848058,0.29107734770812,0.0487289151845251,0.220019941466514,0.0763437000028192,0.256644963149211,0.114934429904072,0.271292469655068
0.141052006799172,0.766983788553437,0.122338175505344,1.01166183311357,0.814183940934029,0.345478377634116,0.0526603529619274,0.238331510156666,0.0593718315972054,0.248706355667865,0.157216420179174,0.20735440672535
0.1639159801216,0.745619241508901,0.817774281014409,0.954523839659594,0.780260520267975,0.303988949579182,0.0500621608417655,0.239332959386375,0.0541105938973407,0.259846943055053,0.177048899387208,0.280916299360893
0.157821480273213,0.0873981435187038,0.0417868193269197,0.0822391332060511,0.081581235318655,1.01481720349383,0.0786044431151722,0.095003899624742,0.135353839063225,0.169205226616393,0.045120372051472,0.222128761957941
0.175612200982081,0.139110351768039,0.114615538986228,0.979655542890167,0.0758261315587861,0.829835612913622,0.0905394304186899,0.0939744274860582,0.0356806847852965,0.205703288610417,0.0744747177093099,0.251428319926913
0.793537281843559,0.159776746972369,0.0913750775967783,0.917317783261027,0.0775607490520588,0.826413353635242,0.107389947146343,0.115016186968094,0.0429832433111782,0.240029725352009,0.0730847698876441,0.292491257216692
0.148325217916365,0.184268601137201,0.896302972483134,0.883459354022552,0.161688300172875,0.829262346651305,0.0827732366196635,0.144600622915982,0.0302858909065131,0.292381589866998,0.127474054441524,0.303976942640391
0.142938808843909,0.155658617615129,0.0606286335002799,0.0997866619644153,1.01477548917818,0.719323194942466,0.056778739494627,0.144677636362754,0.122993326627615,0.191047042172316,0.11013747674947,0.14989568872647
0.135102011197907,0.912270884722404,0.050079606125468,0.093257413415009,0.913552593991697,0.760230966618705,0.0591952665770732,0.186239817769486,0.0768660714596694,0.23388084387657,0.128341171187134,0.219363721602696
0.77298691113005,0.187240148345205,0.152269352166384,0.884028958587901,0.882855291122682,0.775357218671323,0.060625777870748,0.242573146543857,0.064057491356761,0.222437345639983,0.137505886111834,0.224247396841046
0.13694212731747,0.7460039555079,0.10919356870246,0.949880670102617,0.816267944472671,0.805768111050283,0.0465231083867686,0.25015920095193,0.0471997986543886,0.234422900950021,0.151722804283392,0.196850326016966
