"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0,0,0.253367302532014,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.307543871132006,0,0,0,0
0,0,0,0,0,0,0,0,0.0382017050024129,0,0,0
0,0,0,0,0,0,0,0,0,0,0.253367302532014,0
0,0,0,0,0,0,0,0,0,0,0,0.0185161547666534
0.0477140816841762,0.203060102013378,0.0659424285871844,0.307543871132006,0.021113465613562,0.253367302532014,0.0477140816841762,0,0.0659424285871844,0.307543871132006,0.021113465613562,0.253367302532014
0.0185161547666534,0,0.0556570124055468,0,0.0382017050024129,0,0,0,0.0556570124055468,0,0.0382017050024129,0
0.253367302532014,0.0477140816841762,0.203060102013378,0.0659424285871844,0,0.021113465613562,0.253367302532014,0.0477140816841762,0.203060102013378,0.0659424285871844,0.307543871132006,0.021113465613562
0,0.0185161547666534,0,0.0556570124055468,0,0.0382017050024129,0,0.0185161547666534,0,0.0556570124055468,0,0.0382017050024129
