"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0,0.449543035541717,0
1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0,1.6184493516729e-06,0.000489826851190048,0
0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0,0,0.176100254461737,0.00946461854262852,0,0
0.137674155853765,0.00364183910516166,0,0.137674155853765,0,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0
0.385298774730436,0.589148776326631,0.449543035541717,0,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0
0,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0
0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0
0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0,0,0,0.00364183910516166
0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0,0.589148776326631,0.449543035541717,0,0.589148776326631
0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,0,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0,1.6184493516729e-06
0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0,0.00946461854262852
0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765
0,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0,0.385298774730436
1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0,0,0.000489826851190048,0.00282709290505021
0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0,0,0.176100254461737
0.137674155853765,0.00364183910516166,0,0.137674155853765,0,0,0.137674155853765,0.00364183910516166,0,0,0.00364183910516166,0
0.385298774730436,0.589148776326631,0.449543035541717,0,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0,0.589148776326631,0.449543035541717
0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0,1.6184493516729e-06,0,0.00282709290505021,1.6184493516729e-06,0.000489826851190048
0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0
0,0.137674155853765,0.00364183910516166,0,0,0.00364183910516166,0,0.137674155853765,0,0,0.137674155853765,0.00364183910516166
0.449543035541717,0.385298774730436,0.589148776326631,0,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0,0.449543035541717,0.385298774730436,0.589148776326631
0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0,0,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06
0,0.176100254461737,0.00946461854262852,0,0,0.00946461854262852,0,0,0.00946461854262852,0,0.176100254461737,0.00946461854262852
0.00364183910516166,0,0,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765
0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0,0,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436
1.6184493516729e-06,0.000489826851190048,0.00282709290505021,0,0.000489826851190048,0,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021
0,0,0.176100254461737,0.00946461854262852,0,0,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737
0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0
0.385298774730436,0.589148776326631,0.449543035541717,0,0,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717,0.385298774730436,0.589148776326631,0.449543035541717
0.00282709290505021,1.6184493516729e-06,0,0.00282709290505021,0,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048,0.00282709290505021,1.6184493516729e-06,0.000489826851190048
0.176100254461737,0,0,0,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0,0.176100254461737,0.00946461854262852,0
0,0.137674155853765,0,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166,0,0.137674155853765,0.00364183910516166
