"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.287733284791958,0,0.207997723066382,0.32822624549481,0.124861123233126,0,0,0,0,0,0,0
0.263673616485634,0,0.42081027263495,0,0,0,0.255155890542068,0,0,0,0,0
0,1.15163077292447e-06,0.00829953753157864,0.343241786271896,0.367987054880478,0.064615619252175,0,0.249400033189362,0,0,0,0
0,0,0,0.306195200805599,0.462548861655728,0,0.344453781994416,0,0,0,0,0
0.817393197807224,0.0244448227091586,0,0.352658957076077,0,0,0,0,0.72920813466365,0,0,0
0.768389859010144,0,0,0.126107506200321,0.401330075984531,0,0,0,0.606596896292836,0,0,0
0,0,0,0,0.676993212736053,0,0.325078299760471,0,0.526243666187362,0,0,0
0,3.62386704850102e-07,0.0110746533501483,0,0.66566590452369,0,0.316026144329576,0,0.533176580069127,0,0,0
0.742227097928727,0,0,0.141278148177226,0.580295242265175,0,0.137839521972525,0,0.589487149805355,0,0,0
0,0,0.20274406861215,0,0.45277020127825,0,0.318911681818182,0,0.597966543951959,0,0,0
0,0.45410875750928,0,0,0,0,0,0,0,0.44847136927806,0,0
0,0,0.406840604876786,0,0.193330387663481,0.17983115771622,0,0,0,0.0603716162211727,0,0
0,0,5.14675645822492,0,0,3.39062459952129,0,0,0,0,0,0
0.338876747390922,0,0.366311519381796,0,0.18826038205922,0.0838988282380627,0,0.0271261692371727,0,0.0168508658145985,0,0
0,0,0,0.440098890564908,0.499343707569663,0.047572896772471,0,0.0555361496885056,0,0.218177709383246,0,0
0,0.364125865883519,0,0,0,0,0.311748350063802,0.11918994343005,0,0.125058652755091,0,0
0.269025996170876,0,0,0.511860621833935,0,0,0.264161016967407,0.202165994094966,0,0,0,0
0.281376884922634,0.393594557849107,0,0,0,0.0248776186803611,0.204432963086517,0.0184806431290876,0,0.0779484635676757,0,0
0.378884926547132,0,0,0,0.62958666694347,0.0312980227326199,0.238209928120338,0,0,0,0,0
0.824508004565272,0.032430627432964,0,0.348858337076025,0,0,0,0,0.731494013540949,0,0,0
0.716022219757718,0,0,0,0.512879810757615,0,0,0,0.48744912014346,0.0449841358263936,0,0
0.742081300760846,5.63442952144827e-07,0.185581599416209,0,0.294675791837782,0.0207077306155579,0,0,0.551278051645127,0,0,0
0,0,0,0.279452768181734,0.400237888953471,0,0,0.0229002257825481,0.751717471247002,0.150306728917896,0,0
0,1.36397318465079e-06,0.36775643978918,0,0,0,0.327749083347382,0.0454742107984512,0.509740522371559,0.00546612790645828,0,0
0,0.00681680536386597,0,0,0.673267782365795,0,0.318818783688294,0,0.531543426363262,0.00555988475156344,0,0
0,2.87569764842263e-07,0.0131252202492733,0,0.663399223017321,0,0.319120706095522,0,0.533732496730409,0.00305050759505909,0,0
0,0,0,0.725998230439776,0,0,0.320665169447726,0,0,0,0.0885940010233721,0
0,0,0.340915158341683,0.394646815729599,0,0,0,0,0,0,0.0395134170867122,0
0.409526052135216,0,0,0,0,0.223490599798411,0,0.0723095615584517,0,0,0.0280398549676384,0
0.277986175392468,0.00523793016341612,0,0.550149115232381,0,0,0.304653923679119,0,0,0,0.00849609603003023,0
0.335450420125139,0,0,0.252386847993917,0.436631270584595,0,0.262931416469912,0,0,0,0.00095641748240069,0
0,0,0,0,0,0.176971998815023,0.389761481400765,0.0173788000550241,0,0,0.0204201026144557,0
0.573756699043026,0,0,0,0,0.276362389015548,0,0,0.201871435060743,0,0.0135169337720765,0
0.768493848095273,0,0,0.129553951606507,0.39817605231629,0,0,0,0.610329288847556,0,0.000884576578139895,0
0,0,0,0.654110988135905,0,0,0,0,0,0.245384828869795,0,0
0,0,0,0.969713330630987,0.047235596014036,0,0,0,0,0.79338610338328,0.0756304631918004,0
0,0,0,0.600939967888723,0,0,0.367671759703054,0,0,0,0.00450842731137469,0
0,0.0499213079210166,0,0,0,0,0.717303477005554,0,0,0.695424447755613,0,0
0,0,0,0,0.739786770182776,0,0.379255172107161,0,0,0.139774594841676,0.00553155002574238,0
0.284524548958394,0,0.172772292679238,0.41187057091587,0,0,0.243336382396127,0,0,0,0.0146983256622627,0
0.784097600235177,0.00889656951642415,0,0.118959253027932,0.390983379068087,0,0,0,0.603303982910708,0,0,0
0.762784038870127,0,0,0.123084499256519,0.409966093040679,0,0,0,0.601963893236565,0.0106379135062937,0,0
0,0.00786933510911092,0,0.301209095653707,0.372212774958414,0,0,0,0.77772649806746,0.144330442979348,0,0
0,0,0,0.357965675084673,0.346324792786409,0,0,0,0.822759728849156,0.228772636659147,0.0283888225352696,0
0.729822957410392,0.0403636060577739,0,0,0.490606223781684,0,0.0922904726684788,0,0.513138612796056,0,0,0
0.295588001324436,0.207755184577086,0,0,0.396349425933861,0,0,0,0,0,0,0.281674989632529
0.349240695079197,0,0.10604109706788,0,0.535418415438723,0,0.226603321695806,0,0,0,0,0
0.169124163165251,0,0,0.286295797800479,0.387333848390671,0,0.29686958228906,0,0,0,0,0.326831399150242
0,0,0,0,0.68876594395949,0,0.337724139626832,2.16954507253063e-06,0,0,0,0.0788168088719199
0.359666789003163,0,0,0.26252400970982,0.605006996099748,0,0.261769277181675,0,0,0,0,0.00147097317901025
0,0,0.0268335747914826,0,0.650825967525004,0,0.31760088771174,0,0.539937654398569,0,0,0
0.796524428102235,2.03737812853541e-07,0,0.119981259388381,0.604808086901968,0,0.129506114059864,0,0.575324004152452,0,0,0
0.881346903041091,0,0,0,0,0.881458282748361,0.186123103188915,0,0.230165421328014,0,0,0
0.620363849964753,0.351928101779917,0,0,0,0,0,4.02214752538981e-07,0.462662416847667,0,0,0.084690422832507
0.754332876330614,0,0.14119110128851,0,0.365825020452713,0.0324692907582224,0,2.23328359259173e-06,0.545687630546268,0,0,0
0,0.433694545473099,0,0,0,0,0.204650910377368,0,0.478671061167286,0,0,0.0564663699155457
0,1.27648570652791e-06,0.381296457719508,0,0,0,0.326406575332474,6.82828106173637e-06,0.522635266198331,0,0,0.0193878030627058
0.832665512098249,0,0.0675845554058308,0.327648737755244,0,0,0.125719697362202,0,0.742237373426813,0,0,0
0,0,0.198496498839542,0.419487690466493,0,0,0,0,0,0.0623366721831164,0,0.189481416516772
0,2.89708880914099e-07,0.149888803087753,0,0.512625047540911,0,0.304376794776669,0,0,0,0,0.0948483634225328
0,0.445011475566606,0,0,0,0.0916307197203722,0.212438438646901,0,0,0,0,0.200377024689348
0,4.44625092892527e-06,0,1.62437416334524,0,0,0.802137473146293,0,0,0.493498728800673,0,0.542973609245196
0,2.16117463801287e-06,0.307386443422048,0.227845398582496,0,0,0,0,0,0,0,0.491985182667437
0,1.2460893749884e-06,0.247227857041929,0.268075275032601,0.0798323045873858,0.0217729506473042,0,0,0,0,0,0.347736260238393
0.042959558852775,0,1.66363812833965,0,0,0,0,0,0,0,0,1.0775517582813
0.384007685402338,0,0,0,0.64282406892033,0.0376241091547187,0.239585678367364,2.66420726550069e-06,0,0.012582740025726,0,0
0,0,2.27868907780816,0,0,0.0067609327165907,0,0,0,0,0,1.36185546882419
0,0,2.28382174011812,0,0,0.00473923037773332,0,0,0,0,0,1.37160951287671
0.84082247296632,0,0,0.361271323872759,0,0.0451132958009417,0,0,0.723489413469484,0.0306961839793081,0,0
0,0,0,0.0928129889383072,0.702063418844332,0,0.367873888794038,0,0.594818733484331,0.043123250954239,0,0
0,8.96622532130899e-07,0.44722064005506,0,0,0,0,5.19948376545593e-06,0.58148299420856,0,0,0.252069153418006
0,0,0,0.301007011421878,0.397724743867788,0,0,1.85600422538906e-06,0.775455493035592,0.165810215796171,0,0
0,0,0.75525844096346,0,0,0,0,0,0.699322161302631,0,0,0.482832453467862
0.737180007367054,0.0376580539423663,0,0,0.503397649898264,0,0.0964434284882989,0,0.517181912298125,0,0,0
0,0,0.271917803682107,0.340176538067275,0,0,0,0,0,0,0.000998209595596496,0.24602069671661
0.270299309384052,9.41663101171856e-07,0.186237575652377,0.366082230656503,0,0,0,0,0,0,0.00120550499756476,0.185116413713319
0,0,0.247741161343546,0.332562696467618,0,0,0,0,0,0,0,0.388175235605757
0.408147278807253,0,0,0,0.566771655187792,0.10600917438394,0,0,0,0,0.00150602337230039,0.0980042535200609
0.317157344135648,0,0.0571010163701799,0,0.56737146895318,0,0.245727194068934,0,0,0,0,0.073757020809556
0.337755300999156,3.57895767865485e-07,0,0.267128639897924,0.638300963011822,0,0.271978415380894,0,0,0,0.00115280643250026,0.0843102605850435
0.615632789027268,0,0,0,0,0,0,0.000446224032165806,0,0,0.328762823752482,0
0,0,0,0.338095981333432,0.31670972917855,0,0,1.29879071672412e-05,0,0,0.011396038232761,0.313791998181332
0,0,0.0306889282885393,0,0,0.296605911952255,0.511791658392328,0,0,0,0,0.901541717046031
0,0,0,0,0.778607803092774,0.0839620326862928,0.400836922722668,0,0,0,0,0.121119310352897
0,0.476322795671785,0,0,0,0,0,0,0.506218035587912,0,0.00354872381229827,0.213621987554142
0,0,0.418473082914455,0,0.139089058002062,0,0,0,0.628061776968793,0,0.000527549987116266,0.0892175010091709
0,0,0.474830650251217,0,0,0,0,0,0.606804989385976,0,0,0.240333794043833
0,0,0.391067256203637,0,0.144408118186752,0,0,0,0.605721543702012,0,0,0.212752863869153
0,0,0,0,0,0,0.401288855155915,0,0.167399456045051,0,0.00382137566007592,0.299554849296279
0,0,0,0,0,0.197922206418017,0.395950772175024,0,0.166281043902695,0,0.00721115954369717,0.0316518750025231
0.271943175950186,0.0657292209349651,0,0.508115998141718,0,0,0,0,0,0.00115016687934588,0.00276422900866319,0.231130862104349
0.254276880317408,0,0,1.86146948233736,0,0,0,0,0,1.3081308641439,0,0
0.417018082898659,0,0,0,1.20634083171801,0,0,0,0,1.43886628880655,0,0
0,0,0,0.558957699505951,0,0,0,0,0,0.143044314542195,0,0.36686306356717
0,0.446517633356934,0,0,0,0,0,0,0,0,0.0137708826083153,1.2595635446421
0.343863795262906,0.117037659459472,0,0,0.500277463394744,0,0.175162453332589,0,0,0,0,0.16165815873187
0,0,0,0,0,0.234661682060239,0.455905932616439,0,0,0.0162928115485467,0,0.390989724237359
0.250810370464445,0,0.635245777350145,0,0,0.00136444065815224,0.103885346781103,3.47837756126685e-06,0,0,0.00649377190878735,0.362379396676223
0,0,0,0,0.684969630440896,0,0.328888519833958,0,0.531426173045981,0.0338789940505131,0,0.00369654730172442
0,2.70558977039996e-07,0,0,0.779199203925513,0,0.340734126334371,0,0.519434478945287,0.0470688963997611,0,0
