"BH.action.outcome","CA.action.outcome","BU.action.outcome","PC.action.outcome","BO.action.outcome","BV.action.outcome","BT.action.outcome","EL.action.outcome","FP.action.outcome","CH.action.outcome","DP.action.outcome","ER.action.outcome"
0.116621506277702,0.104666666666666,0.102305573327619,0.73490954868999,0.130987977833844,0.0672320868516283,0.0682685344517663,0,0.106492956319753,0.174889308671128,0.0989999999999997,0
0.116621506277702,0.104666666666666,0.102305573327619,0.734909548689989,0.130987977833844,0.0672320868516283,0.0682685344517663,0,0.106492956319753,0.174889308671128,0.0989999999999997,0
0.116621506277702,0.104666666666666,0.102305573327619,0.0714611161593217,0.82418185383809,0.0672320868516283,0.0682685344517663,0,0.106492956319753,0.174889308671128,0.0989999999999997,0
0.478855083827744,0.104666666666666,0.102305573327619,0.0714611161593217,0.753129822710341,0.0672320868516283,0.0682685344517663,0,0.106492956319753,0.174889308671128,0.0989999999999997,0
0.116621506277702,0.104666666666666,0.539005345676517,0.0714611161593217,0.130987977833844,0.0672320868516283,0.387851247557088,0,0.106492956319753,0.174889308671128,0.0989999999999997,0
0.533572573967923,0.104666666666666,0.102305573327619,0.0714611161593217,0.130987977833844,0.0672320868516283,0.0682685344517663,0,0.301287848751796,0.174889308671128,0.0989999999999997,0
0.116621506277702,0.104666666666666,0.638240196773993,0.0714611161593217,0.130987977833844,0.0672320868516283,0.0682685344517663,0,0.769810947558929,0.174889308671128,0.0989999999999997,0
0.116621506277702,0.104666666666666,0.102305573327619,0.0714611161593217,0.818679633080999,0.0672320868516283,0.0682685344517663,0,0.106492956319753,0.297518194936378,0.0989999999999997,0
0.116621506277702,0.104666666666666,0.102305573327619,0.0714611161593217,0.130987977833844,0.364457659831121,0.0682685344517663,0,0.106492956319753,0.29751819493638,0.0989999999999997,0
0.116621506277702,0.104666666666666,0.102305573327619,0.0714611161593217,0.82418185383809,0.0672320868516283,0.0682685344517663,0,0.106492956319753,0.174889308671128,0.0989999999999997,0
