"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.258216992066733,0.235543752603701,0,0,0,0,0,0,0,0,0,0
0,0.0301817609533027,0.00863207481002876,0,0,0,0,0,0,0,0,0
0,0,0.00215067855318184,0.0899971120642511,0,0,0,0,0,0,0,0
0,0,0,0,0.00854006376221801,0,0,0,0,0,0,0
0.235543752603701,0,0,0,0.260646711464071,0,0,0,0,0,0,0
0,0.00863207481002876,0.0450219668025252,0,0.00863207481002876,0,0,0,0,0,0,0
0,0,0,0.127457452126901,0.00215067855318184,0,0,0,0,0,0,0
0,0,0.152173317054636,0.00854006376221801,0.0278552478864572,0,0,0,0,0,0,0
0.260646711464071,0,0,0,0,0.235543752603701,0,0,0,0,0,0
0,0.0450219668025252,0.0301817609533027,0,0,0.0301817609533027,0,0,0,0,0,0
0.00215067855318184,0.0899971120642511,0.127457452126901,0,0,0.127457452126901,0,0,0,0,0,0
0,0.152173317054636,0,0.0278552478864572,0,0.00854006376221801,0,0,0,0,0,0
0,0.235543752603701,0.260646711464071,0.258216992066733,0,0.260646711464071,0,0,0,0,0,0
0,0,0,0,0.0301817609533027,0.00863207481002876,0,0,0,0,0,0
0,0.127457452126901,0,0,0.127457452126901,0.00215067855318184,0,0,0,0,0,0
0.152173317054636,0,0,0.152173317054636,0.00854006376221801,0.0278552478864572,0,0,0,0,0,0
0.235543752603701,0.260646711464071,0,0.235543752603701,0.260646711464071,0.258216992066733,0,0,0,0,0,0
0,0.00863207481002876,0,0,0,0,0.0301817609533027,0,0,0,0,0
0,0.00215067855318184,0,0.127457452126901,0,0,0.127457452126901,0,0,0,0,0
0,0.0278552478864572,0.152173317054636,0.00854006376221801,0,0,0.00854006376221801,0,0,0,0,0
0,0.258216992066733,0,0,0.258216992066733,0,0.260646711464071,0,0,0,0,0
0,0.0450219668025252,0.0301817609533027,0,0.0450219668025252,0,0.00863207481002876,0,0,0,0,0
0,0.0899971120642511,0,0,0,0.127457452126901,0.00215067855318184,0,0,0,0,0
0,0.152173317054636,0.00854006376221801,0,0,0.00854006376221801,0.0278552478864572,0,0,0,0,0
0,0.235543752603701,0,0.258216992066733,0,0.260646711464071,0.258216992066733,0,0,0,0,0
0.0450219668025252,0,0.00863207481002876,0.0450219668025252,0,0.00863207481002876,0.0450219668025252,0,0,0,0,0
0,0.127457452126901,0.00215067855318184,0.0899971120642511,0,0.00215067855318184,0.0899971120642511,0,0,0,0,0
0,0,0,0,0.00854006376221801,0.0278552478864572,0.152173317054636,0,0,0,0,0
0,0.260646711464071,0,0,0.260646711464071,0.258216992066733,0.235543752603701,0,0,0,0,0
0.0301817609533027,0.00863207481002876,0,0,0.00863207481002876,0.0450219668025252,0.0301817609533027,0,0,0,0,0
0,0.00215067855318184,0.0899971120642511,0,0.00215067855318184,0.0899971120642511,0.127457452126901,0,0,0,0,0
0.00854006376221801,0,0.152173317054636,0.00854006376221801,0.0278552478864572,0.152173317054636,0.00854006376221801,0,0,0,0,0
