"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982166,0,0,0,0,0,108
1,0,1,0,0,1,0,0,1,0,0,0,0,0.681564758125196,0,0.353974870123195,0,0,0,0,0,0.543256421806115,0,0,0,293
1,0,0,1,1,0,1,1,0,1,1,0,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,1753
1,1,1,0,0,0,1,1,0,0,0,1,0,0.269028295678878,0,0.399346242924114,0,0,0,0.257463001701225,0,0,0,0,0,2247
0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.712265579646272,0,0.322606075578925,0,0,0,0,1.64954410103051e-07,2292
1,1,0,1,1,0,0,0,1,0,0,1,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,2331
1,0,1,1,1,1,1,1,1,1,0,1,0,0.754208561399605,0,0,0.0556355403462184,0.467051221025449,0,0.15263560245337,0,0.54677667459861,0,0,0,3069
1,1,1,1,0,0,0,0,0,0,1,1,0,0.269028295678878,0,0.191384585463802,0.373710750926012,0,0,0,0,0,0,0,0.153275925533447,3087
0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.672968782474368,0,0.323870632593137,0,0.526844804721963,0,0,0,3440
0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0.540219156663779,0,1.96368059882564e-10,0.144918461604183,0,0,0,0,0,0.225630066276852,3638
