"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
1,0,1,1,1,0,0,0,0,0,0,0,0,0.311627547956013,0,0.0440743573665133,0.35665672546912,0.284358121532659,0,0,0,0,0,0,0,29
1,0,1,0,0,1,1,0,0,0,0,0,0,0.319080277746698,0,0.344938235859653,0,0,0.100833842795931,0.270343951045312,0,0,0,0,0,101
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.103744688745145,0.340657798742027,0.258431930708943,0.10080919730807,0,0.16326647884584,0,0,0,0,190
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.293678802008277,0.468757436571411,0,0.343689391033626,0,0,0,0,0,216
1,1,0,1,0,1,0,0,1,0,0,0,0,0.810092396239882,0,0,0.353681770766745,0,0,0,0,0.712510466336692,0,0,0,299
1,1,0,1,1,1,0,0,1,0,0,0,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,315
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,0,0,338
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,0,0,374
1,0,1,1,1,1,1,0,1,0,0,0,0,0.75420856139962,0,0,0.0556355403462478,0.467051221025417,0,0.152635602453368,0,0.546776674598635,0,0,0,381
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,0,0,468
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.535087633941554,0,0,0,0.297225572979494,0,0,0,0.12262888626525,0,0,546
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.569735395640298,0,0,0.297225572967575,0,0,0,0,0,0,564
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.540422489940708,0,0.178421678657131,0.408157597982659,0,0,0,0,0,620
1,1,1,0,1,1,0,1,0,1,0,0,0,0.348154721727694,0,0.495160739907901,0,0.0191279874726892,0.153636574166058,0,0,0,0,0,0,695
0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.123709105850193,0.327210720172656,0.24089043037138,0.114777990930495,0,0.164752641645018,0,0.0508182087892038,0,0,700
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.520984191115857,0,0,0,0,0.202982602815151,0,0,0.0524277405139891,0,0,706
1,0,0,1,0,0,1,1,0,1,0,0,0,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,0,0,0,713
1,1,0,0,0,1,1,1,0,1,0,0,0,0.33362050657427,0.408427959036165,0,0,0,0.130126332068977,0.15128106010943,0,0,0,0,0,739
1,0,0,0,1,1,1,1,0,1,0,0,0,0.36428083538901,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,753
1,1,0,1,0,0,0,0,1,1,0,0,0,0.810092396239882,0,0,0.353681770766745,0,0,0,0,0.712510466336692,0,0,0,779
