"BH.action.outcome","CA.action.outcome","BU.action.outcome","PC.action.outcome","BO.action.outcome","BV.action.outcome","BT.action.outcome","EL.action.outcome","FP.action.outcome","CH.action.outcome","DP.action.outcome","ER.action.outcome"
0.791859928320474,0.0240834269443927,0.0602193405466548,0.0544916599890252,0.0590160986968262,0.0335067554162627,0.0151068603106454,0.118804463664938,0.121055116093744,0.129928733520142,0.0268019125048793,0.0282660443331264
0.0938642496687526,0.0463739941349884,0.900914847630005,0.0803529516421894,0.0368633866887438,0.0705228685391737,0.0394703817228174,0.124249509713025,0.0711046803397681,0.0370211829107797,0.0456719495328781,0.12096163348831
0.719968543402658,0.00780488371796438,0.75991110609723,0.0589847243006569,0.0365639427980484,0.01442618611001,0.00597212158761003,0.157930929486351,0.0784078730533261,0.0961908614731515,0.0127836951280764,0.0558458530246047
0.0816602228787855,0.151254718273307,0.0904384733849525,0.935461874576806,0.0258870363637556,0.0485777493684829,0.0713727328866575,0.0177628182754888,0.0404610627502658,0.110212232258408,0.0297748116474984,0.100704098209977
0.706508759190518,0.0684224062700166,0.0657246540975436,0.78453756472052,0.0324215655880848,0.00754329424610629,0.0267052456848726,0.0821199794881668,0.0659904455004301,0.142513280306437,0.00654875838086022,0.041435248716397
0.0624298104239508,0.249816966714353,0.0737592127378875,0.914559554282445,0.0552893597689712,0.064070275081552,0.0572245690227454,0.0108292925468651,0.0481233999769015,0.0916355504396499,0.0194487316677328,0.0803322779833071
0.0784429583618326,0.0977051229151353,0.510315943696524,0.677180511507787,0.0101934320049744,0.0204248149447301,0.0429885783479998,0.0855859212716603,0.016434517090139,0.0777372061461245,0.0125812499649332,0.111518592262383
0.0821762836444315,0.117221739775157,0.039465388865849,0.0418355107183672,0.862986401817285,0.182265487099911,0.0515527856779211,0.025539792281198,0.128849911341302,0.0420527192408301,0.0585242487989221,0.065699351113562
0.837784446507193,0.0456507813679679,0.0437218066664248,0.0408083558479761,0.747292832364435,0.064275364410032,0.0100687664141275,0.0978988480841936,0.112282466166935,0.109425794399918,0.0164816225077533,0.0163031728159603
0.0595604705440541,0.535984115381246,0.0267780998600676,0.0367677772223337,0.649261657487613,0.181027822570281,0.0343893358833347,0.0173002556972655,0.130690875852625,0.0280283922974407,0.0439755878125302,0.0462401551301984
0.0429832321154498,0.104501634033472,0.0372314816599319,0.0385496674445595,0.0704591589031154,0.715512565505518,0.081785163680789,0.0231162661609333,0.149901354839628,0.0330320707260502,0.0513709107600403,0.0589233207207068
0.0274204596763862,0.743685939766983,0.0262381948535674,0.0337451109795724,0.0994874373593163,0.698376446702068,0.0644240649187443,0.0155447375586593,0.147598149880939,0.0222863009499903,0.0389201689422416,0.0416590676869106
0.0441659798863916,0.118545371743859,0.0189883369087154,0.019995723443218,0.848961682917128,0.425619431835793,0.0574304813685999,0.0125339873564941,0.142190468423836,0.0195170520661893,0.0332992730542471,0.0349448689078333
0.0315790387824183,0.0844864331294655,0.0425820028162263,0.800030668382909,0.00651952910753986,0.0645357821187267,0.741891514867142,0.00341291751240846,0.0700758812178439,0.154861853290184,0.0870238062886101,0.147836609424747
0.00604650165404349,0.0444126061969031,0.00963630325079827,0.0387681988587834,0.0273586146775948,0.514113443570542,0.792007399125303,0.00451638362641944,0.142839620007475,0.109640779081249,0.10572445872419,0.124848624866278
0.796088043980143,0.0194228276453617,0.0712371152496585,0.0496820757272039,0.0512703682813844,0.0262259362500603,0.0127258180174955,0.203398297544494,0.104248159118502,0.119475481718937,0.021981814121657,0.0251253389962493
0.105618360034886,0.0400398928494387,0.87130133433596,0.0742985710363693,0.0314878254288174,0.0617604798410683,0.0331955143144292,0.391931031439904,0.0601491633061526,0.031543471038816,0.039593170572304,0.11132306834052
0.891727595434392,0.030404613622929,0.0439273106279917,0.0375039290604409,0.0602975335178265,0.0487102600259416,0.0283379599638369,0.0979351716786061,0.444628088953569,0.108037907412352,0.0504230940839596,0.0119779798606483
0.0554194886146627,0.763026799116094,0.0316502059726985,0.0389436897243227,0.104493480170976,0.161118933654578,0.0613027996416833,0.0191207937849416,0.846325036406623,0.0284360216790159,0.0877655448071995,0.0515419142596719
0.0688513846700695,0.114662011820567,0.0240746491915642,0.0232391493551203,0.818817406161067,0.18535844824293,0.0575710472288436,0.015212499057944,0.787265601171418,0.0250977869667177,0.0829791787597489,0.0434367627421993
0.0384102169345521,0.101661913128124,0.0222903472413445,0.021265497374072,0.0720380870499176,0.514047863318423,0.0809546005076685,0.0138921471966515,0.430383295319782,0.0191873511434799,0.074150388679621,0.0374949586515212
0.0232421040012652,0.0357996645717986,0.0125569480453793,0.04171979396209,0.0329958382020225,0.128097784551741,0.755400378845233,0.00634182340320846,0.433628856870039,0.116955214659273,0.151531834150198,0.128658703733491
0.798952370444942,0.0175163237045921,0.0547032469392126,0.0551947330378861,0.0506718488034479,0.0258562710031861,0.0354882053074189,0.112675113300973,0.105364148752449,0.229644273525689,0.0207001055977901,0.0206862707476427
0.0941364263024354,0.136204890344162,0.0827855852099183,0.921167672623294,0.0212025635859113,0.0399250965185096,0.0840911158630701,0.0151959066391973,0.0322413666220819,0.324300875704056,0.0243587533669407,0.0891175127849646
0.034376130643449,0.0236438680551669,0.0200069316327882,0.0635483828168438,0.0188581263776117,0.100837488577878,0.800111987236333,0.0106813765706055,0.120391802338009,0.239571944271072,0.124015251531602,0.15614821214744
0.0643352980898884,0.0596858875250192,0.0513900402980161,0.0471803916835811,0.0460911254092146,0.0888940542300175,0.0976400178078743,0.0319028532628857,0.218422319240662,0.042915931326934,0.531810061398474,0.0759934044133978
0.0175407949712808,0.0147631432004428,0.0143419619079403,0.043764209723045,0.0133142042116373,0.0831717156430778,0.786276385044946,0.00847807209203802,0.185535068043234,0.124549782217752,0.350239069257267,0.136194138192514
0.0525573560966002,0.0621259773267544,0.028697116287312,0.0254788288131157,0.0502138907390198,0.104385912518907,0.100603191081996,0.0173138716714366,0.473376751791026,0.0260568279149741,0.533609189041246,0.047623128722831
0.0604552176367306,0.068899389434027,0.0854551670857116,0.0871312561133278,0.0512883946437432,0.100585058032754,0.0837058691488044,0.035369442033904,0.0943785477377393,0.0471196368348707,0.0653999565915271,0.627939257948636
0.0658593136202473,0.028711410046504,0.779921390297019,0.0904834580150855,0.0229950587435043,0.0452420547256798,0.0455068700012378,0.110768190355238,0.0443944460777908,0.0231149453414774,0.03404357241954,0.625601277475229
0.0611160997070467,0.119823944124029,0.0970458435467297,0.7891661250906,0.017336468909477,0.0327149972580866,0.074030856555087,0.0131723665672243,0.0252324997025085,0.0927748338519641,0.0218217349295939,0.596654556630438
0.0172610697863243,0.0200175560221066,0.0367842970868596,0.0665496767190973,0.0174215263172565,0.0962603419096238,0.767403130407832,0.00979897797319653,0.107409619172081,0.130056952309666,0.122654238424559,0.26059161847571
