"BH.action.outcome","CA.action.outcome","BU.action.outcome","PC.action.outcome","BO.action.outcome","BV.action.outcome","BT.action.outcome","EL.action.outcome","FP.action.outcome","CH.action.outcome","DP.action.outcome","ER.action.outcome"
0.977089781052072,0.869452768971963,0.977817417887344,0.850626540087305,0.940629255369982,0,0.851030941109397,0.809006524575677,0.958894258761015,0.611480322389241,0.936224304759693,0.400260454215334
0.986920875069245,0.869975198947364,0.981380914576658,0.863992664649563,0.886973938838099,0.0204188672670743,0.49760479336903,0.877112690562548,0.98759466702191,0.83880503080347,0.938382343101553,0.38436366403975
0.954894863515768,0.925434130253991,0.992412718613977,0.316721852426287,0.990200931186819,0.629413397273585,0.80056252820609,0.863170587939389,0.958555681542852,0.912552537654489,0.894628842493511,0.630741706796021
0.984456173745677,0.561349846365806,0.978361079231139,0.879037025201185,0.938909195013359,0,0.856663050067728,0.873057121013869,0.970389369135518,0.859230675657602,0.941138100717012,0.376815307743635
0.11787438785551,0.911752928045063,0.943139609899529,0.888455821469351,1.01858704981601,0,0.952465583666326,0,1.02867750844563,0.900155510664221,0.889237554729483,0.562325658579718
0.983858121597988,0.935254629263065,0.900888045248764,0.850591767345415,0.94392033129327,0,0.898676844719238,0.579666906365797,0.98049544669776,0.869236190500961,0.541906921597997,0
0.986422625911615,0.869987040549459,0.899352335398009,0.882662070241818,0.962226662312716,0,0.892198173520532,0.822900406433293,0.988266412068324,0.918135680640055,0.509180607612973,0
0.95196899865096,0.965509531840952,0.937003273304924,0.376379567379004,1.00311254811842,0.821412364769545,0.86225977745705,0.826295653215477,0.956961043839765,0.958801015688261,0.573411149993248,0
1.04473876960091,0.98021203486608,0.270435695159319,0.950244665889798,0.931615951822274,0,0.881117576707364,0,0.955129631483352,0.966269858825222,0.61452854365106,64.9718871801075
0.118525928266451,0.961992602837904,0.900383401859243,0.892036449015109,1.03239202866677,0,1.03042522283064,0,1.03362462179898,0.969497701643453,0.554131981127947,0
0.987793117865712,0.918252642892582,0.958270596475342,0.853143224247312,0.923524661322886,0,0.916448889465997,0.532488865064551,0.960590847374063,0.628043018382755,0.892039282865471,0.669994805123746
1.00726377246792,0.853129938168716,0.992099243351539,1.06323769248575,0.247898718509969,0.360585192011838,0.841022952810612,0.773330310543717,1.04762395467638,0.598726264789264,0.966082419020818,0.784167630508355
0.981715673037965,0.883054319368585,0.973440429798754,0.843554604604105,0.924862004602714,0,0.858905798170491,0.762286363288965,0.951879256431985,0.618382302351438,0.918839827094147,0.552257633397045
0.71120244975862,0.985019379713382,0.212734099502501,1.07788167731518,0.976752848389922,0,1.03364138706166,0,0.24650476800766,0.975281014721088,0.88125397148727,0
0.737347495262618,0.918728077734937,0.82873422920741,0.989237833878237,0.948493088650783,0,0.946944057358829,0.717227800687446,0.235806327917948,0.88682249685059,0.934701993144377,0.736287070221416
1.00681989948087,0.862135842280649,0.975813449584852,1.04072714945656,0.255117791512711,0,0.872415695172932,0.544317193051871,1.04699194935594,0.789992283458965,0.924059090750601,0.772891293266065
0.964039719132796,0.968208130931124,0.978710377000737,0.323751509674976,0.974945265885337,0,0.854427115166695,0.629738745574532,0.961114828900795,0.909513031860506,0.856906128439487,0.816358620702775
0.987394041530857,0.974051101633263,0.210171420521565,0.928016348639877,0.985304065683672,70.0993579052645,0.927128706028113,0,0.919100638637646,0.942847298630354,0.83772850306741,0
0.992065169374733,0.894168320106473,0.948171381750042,0.832980178867279,0.920269047171347,0,0.855947250122004,0.504875190162104,0.966564324439,0.801769922664933,0.86592734642533,0.538527742642071
1.01352553488733,0.847806171659547,0.991710292095575,1.04614474848781,0.253507172645593,0.48764997152909,0.507990057914334,0.818127550711059,1.05646164894477,0.84569798809959,0.961757280024912,0.757162798680858
0.94443304084404,0.960971950296623,0.995357307410369,0.299083498022412,0.971408998299536,0.767749416697808,0.548092871954967,0.872573574393892,0.941007624826773,0.946567362693426,0.899212931311557,0.814849323740892
0.104853972110104,0.951187542207836,0.946544375801832,1.01673903248542,0.852362852318828,0,0.456642432997787,0,1.12366338008124,1.01049200991036,0.893024007470097,0.753883858378646
0.991309048837298,0.886606520898311,0.976253913284176,0.856117333362017,0.870182683964229,0,0.497292687086939,0.838353201955161,0.980751609629733,0.85229068373154,0.919950484323868,0.540360968898404
1.00636024448157,0.952536885101161,0.206257929861015,0.943179978140735,0.97539856611512,0,0.919656902261536,0,0.92110161687925,0.952692817830549,0.849375490429103,0
0.993908385696832,0.542839463649545,0.958734104025443,0.914689800494494,0.946335670771726,0,0.913801273371717,0.86599748123537,0.97454323111716,0.909789682986577,0.889215521076317,0.598047276487771
0.991128116076488,0.813101536613983,0.948257896546177,0.871052365911975,0.950953527700644,0,0.856812161022368,0.79179788218867,0.969513363031732,0.864085976951707,0.847199789964402,0.473872048587543
1.00751466913501,0.576191533833112,0.991690465653143,1.07579827182242,0.254083872778093,0.258798162298734,0.86743919649251,0.827061017060287,1.04717445152585,0.83994450964587,0.970355525037793,0.779712456521052
0.14317436186299,0.984592315079349,0.963789194661123,0.340772555283879,1.12312707469023,0,0.980770060834131,0,0.953496476046831,1.00425029912114,0.863506455893726,0.831452658408293
0.958997426851831,0.942205812054403,0.990904801084278,0.279874991181028,0.97847908324643,0.535459290897879,0.797798467135308,0.8355360536921,0.957909544072583,0.927367307004693,0.877431588115602,0.748738986758426
0.188914905632563,0.98998556292218,0.239917435652364,0.964230239346025,1.07891380365216,220.208176343267,1.10238739278452,21.1031519026673,0.986558801251582,1.0231050022033,0.841509615503209,0
0.990257255037218,0.566756300645708,0.972484091738085,0.874800840215175,0.920330547700869,0,0.859435367107334,0.828659213497744,0.96515303986112,0.872199430009475,0.923559403610383,0.53281278831835
0.106771870555428,0.935298065556987,0.93591737857557,0.876442829547734,1.00702057057629,0,0.944780177327379,0,1.01807386238176,0.917870599249207,0.868128138887438,0.702439842352675
