"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.269028288197797,0,0,0,0,0,0,0,0,0,0,0
0,0.627073074330466,0,0,0,0,0,0,0,0,0,0
0,0,0.621729339707506,0,0,0,0,0,0,0,0,0
0.269028317817574,0,0.555701734550446,0,0,0,0,0,0,0,0,0
0,0,0,0.663448431402206,0,0,0,0,0,0,0,0
0,0,0,0,0.692811601753455,0,0,0,0,0,0,0
0.276556755036792,0,0.525236454944971,0,0.0502520559258381,0,0,0,0,0,0,0
0,0,0,0,0,0.353349687204472,0,0,0,0,0,0
0,0,0,0,0,0,0.34552712620443,0,0,0,0,0
0,0,0.191043949373728,0,0.498134817610581,0,0.318146947014561,0,0,0,0,0
0,0,0,0,0,0,0,0.278582567854433,0,0,0,0
0,0.0147963882716382,0.476237481772843,0,0,0,0.312076465331909,0,0,0,0,0
0,0,0.398015380467741,0,0,0.13845177279905,0.351564819766148,0.00829441495548267,0,0,0,0
0.314900582422483,0,0,0.526635708931148,0,0.0935652108368656,0.315966273967929,0.00644531043866486,0,0,0,0
0,0,0,0,0,0,0,0,0.164673601758703,0,0,0
0.640851354884962,0.386591986491783,0,0,0,0,0.0575179990485631,0,0.489642207597886,0,0,0
0.793600452850981,0,0,0.325640034212899,0,0.0253153821967704,0.175851669237834,0,0.674244875825689,0,0,0
0,0.0168928897294852,0,0,0.658295735515357,0.0056690088041671,0.319670189842196,0,0.531128753835161,0,0,0
0.729573296193836,0.116668324565739,0,0,0.41933036745928,0,0,0.0107417366018597,0.525004523487318,0,0,0
0,0,0,0,0,0,0,0,0,0.188005009663195,0,0
0.331735652351499,0.266968353701135,0,0,0.418568307693298,0,0,0,0,0.0384683562747144,0,0
0.318595774931949,0,0,0.358400047965713,0.330859906208422,0,0,0,0,0.0483056612534254,0,0
0.313355906284128,0,0.265713885768713,0.328940225477011,0,0.0893016875504537,0,0,0,0,0,0
0.341998869245427,0.409868821200858,0,0,0,0.147005204095066,0.154463995726847,0,0,0.00277951157009065,0,0
0.314049263455057,0,0,0.505446070603549,0,0.0906986215422256,0.298556194511564,0,0,0,0,0
0.334842015200471,0,0,0.237969583634041,0.445129017287929,0,0.250256481124379,0.00983768941633865,0,0,0,0
0,0,0,0,0,0.352927212798132,0.441319203175539,0.0950544061917553,0,0.0270222426820786,0,0
0,0.534360979250709,0,0,0,0,0,0,0.542392719896706,0.118006879484425,0,0
0.711199712668173,0,0.357928352430018,0,0,0.0500412607152044,0,0,0.549571463342825,0,0,0
