"BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome"
0.233174859910034,0,0,0,0,0,0,0,0,0,0,0
0,0.727952861123206,0,0,0,0,0,0,0,0,0,0
0,0,0.727952861123206,0,0,0,0,0,0,0,0,0
0,0,0,0.727952861123206,0,0,0,0,0,0,0,0
0,0,0,0,0.727952861123206,0,0,0,0,0,0,0
0,0,0,0,0,0.313357614922986,0,0,0,0,0,0
0.313357614922986,0,0.0558843473975242,0.3769775083643,0.313357614922986,0,0,0,0,0,0,0
0,0,0,0,0,0,0.313357614922986,0,0,0,0,0
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0,0,0,0
0,0,0,0,0,0,0,0.233174859910034,0,0,0,0
0,0,0,0.727952861123206,0,0,0,0.233174859910034,0,0,0,0
0,0,0,0,0.727952861123206,0,0,0.148465121173194,0,0,0,0
0,0,0,0,0,0,0,0,0.148465121173194,0,0,0
0.727952861123206,0,0,0.0558843473975242,0.3769775083643,0,0,0,0.568443633695283,0,0,0
0.727952861123206,0,0,0.0558843473975242,0.3769775083643,0,0,0,0.568443633695283,0,0,0
0,0,0.568443633695283,0,0,0,0,0,0.727952861123206,0,0,0
0.462660054714789,0,0,0,0,0,0,0,0.233174859910034,0,0,0
0.727952861123206,0,0,0.313357614922986,0,0,0.148465121173194,0,0.727952861123206,0,0,0
0,0,0,0,0,0,0.3769775083643,0,0.148465121173194,0,0,0
0,0,0,0,0,0,0,0,0,0.148465121173194,0,0
0.313357614922986,0,0,0.3769775083643,0.313357614922986,0,0,0,0,0.0558843473975242,0,0
0,0,0,0.462660054714789,0.313357614922986,0.0558843473975242,0,0,0,0.148465121173194,0,0
0,0,0,0.313357614922986,0.462660054714789,0,0.3769775083643,0,0,0.0558843473975242,0,0
0,0,0,0.568443633695283,0,0,0,0.233174859910034,0,0.148465121173194,0,0
0.233174859910034,0.462660054714789,0,0,0,0,0.0558843473975242,0,0,0,0,0
0.3769775083643,0,0,0,0.727952861123206,0,0.233174859910034,0,0,0,0,0
0.313357614922986,0,0,0.233174859910034,0.462660054714789,0,0.233174859910034,0,0,0,0,0
0.462660054714789,0,0,0,0,0,0,0,0.233174859910034,0,0,0
0.727952861123206,0,0,0.3769775083643,0,0,0,0,0.727952861123206,0,0,0
0.727952861123206,0,0,0.0558843473975242,0.3769775083643,0,0,0,0.568443633695283,0,0,0
0,0,0,0,0,0,0,0,0,0,0.233174859910034,0
0,0.727952861123206,0,0,0,0,0,0,0,0,0.0558843473975242,0
0,0,0,0.313357614922986,0.462660054714789,0,0.313357614922986,0,0,0,0,0
0,0.462660054714789,0,0,0,0.313357614922986,0,0.233174859910034,0,0,0,0
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0,0,0,0
0,0,0,0.313357614922986,0.462660054714789,0,0.313357614922986,0,0,0,0,0
0,0.3769775083643,0,0,0,0.233174859910034,0.233174859910034,0,0,0,0,0
0.3769775083643,0,0,0,0.727952861123206,0,0.233174859910034,0,0,0,0,0
0,0,0,0.313357614922986,0.462660054714789,0,0.313357614922986,0,0,0,0,0
0.462660054714789,0,0,0,0,0,0.233174859910034,0,0.233174859910034,0,0,0
0,0,0,0,0,0.148465121173194,0,0.233174859910034,0.148465121173194,0,0.0558843473975242,0
0.727952861123206,0,0.0558843473975242,0,0.462660054714789,0,0,0,0.462660054714789,0,0,0
0,0,0,0.313357614922986,0.3769775083643,0,0,0,0.727952861123206,0,0,0
0,0,0.233174859910034,0.3769775083643,0.0558843473975242,0,0,0,0,0.0558843473975242,0,0
0,0,0.233174859910034,0.3769775083643,0,0.313357614922986,0,0,0,0.0558843473975242,0,0
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0,0.0558843473975242,0,0
0,0,0,0,0,0,0,0.313357614922986,0,0.148465121173194,0.233174859910034,0
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0,0.0558843473975242,0,0
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0,0.0558843473975242,0,0
0.727952861123206,0,0,0.3769775083643,0,0,0,0,0.727952861123206,0,0,0
0.568443633695283,0.0558843473975242,0.233174859910034,0,0,0,0.148465121173194,0,0.462660054714789,0,0,0
0.727952861123206,0,0,0.0558843473975242,0.462660054714789,0,0.148465121173194,0,0.568443633695283,0,0,0
0.727952861123206,0,0,0.313357614922986,0,0,0.148465121173194,0,0.727952861123206,0,0,0
0,0,0.568443633695283,0,0,0,0,0,0.727952861123206,0,0,0
0.727952861123206,0,0,0.0558843473975242,0.462660054714789,0,0.148465121173194,0,0.568443633695283,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.3769775083643
0.313357614922986,0,0.0558843473975242,0.313357614922986,0.313357614922986,0,0,0,0,0,0,0.148465121173194
0,0,0,0,0.568443633695283,0,0,0,0,0,0,0.3769775083643
0.313357614922986,0,0,0.462660054714789,0,0.0558843473975242,0.313357614922986,0,0,0,0,0
0.3769775083643,0,0,0,0.727952861123206,0,0.233174859910034,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0558843473975242,0,0,0.233174859910034
0,0,0.568443633695283,0,0,0,0,0,0.727952861123206,0,0,0
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0.568443633695283,0,0,0
0.727952861123206,0,0,0.313357614922986,0,0,0.148465121173194,0,0.727952861123206,0,0,0
0.233174859910034,0.568443633695283,0,0,0,0,0,0,0,0,0,0.148465121173194
0,0,0,0.313357614922986,0.462660054714789,0,0.3769775083643,0,0,0.0558843473975242,0,0
0,0,0,0,0,0,0.3769775083643,0,0.148465121173194,0.0558843473975242,0,0
0,0,0,0,0,0,0.3769775083643,0,0.148465121173194,0.0558843473975242,0,0
0.727952861123206,0,0,0.0558843473975242,0.462660054714789,0,0.148465121173194,0,0.568443633695283,0,0,0
0.233174859910034,0,0.568443633695283,0,0,0,0,0,0,0,0,0.148465121173194
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0,0,0,0.0558843473975242
0,0.3769775083643,0,0,0,0.233174859910034,0.233174859910034,0,0,0,0,0
0.3769775083643,0,0,0.568443633695283,0,0.148465121173194,0,0,0,0,0,0
0,0,0.568443633695283,0,0.0558843473975242,0.148465121173194,0,0,0,0,0,0.233174859910034
0,0,0,0.568443633695283,0,0,0.3769775083643,0,0,0,0,0
0.727952861123206,0.0558843473975242,0,0,0.462660054714789,0,0,0,0.462660054714789,0,0,0
0.727952861123206,0.3769775083643,0,0,0,0,0,0,0.462660054714789,0,0,0
0,0,0.568443633695283,0,0,0,0,0,0.727952861123206,0,0,0
0.727952861123206,0,0,0.313357614922986,0,0,0.148465121173194,0,0.727952861123206,0,0,0
0.462660054714789,0,0,0,0,0,0.233174859910034,0,0.233174859910034,0,0,0
0,0,0,0,0.727952861123206,0,0.313357614922986,0,0.568443633695283,0,0,0
