"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0,0,0,0,0.693193876004248,0,0,0,0,0,0,0
0,0,0,0,0,0,0.345527057690987,0,0,0,0,0
0,0,0,0,0,0,0,0,0.16467360144156,0,0,0
0,0,0,0,0,0,0,0,0,0.12262888626525,0,0
0,0,0,0,0,0,0,0,0,0,0,0.382017050024128
0.754208561399587,0,0,0.0556355403461597,0.467051221025513,1.15118551926156e-16,0.15263560245337,0,0.54677667459856,3.77091823423061e-16,4.14360597281773e-16,5.55111512312578e-17
0.789044319253974,3.9790708459229e-16,0,0.33353034868329,0,0,0.171869611935016,0,0.684792909150439,2.10513597808639e-17,0,1.16573417585641e-15
0.754208561399586,0,0,0.0556355403461575,0.467051221025514,0,0.15263560245337,2.8717962557265e-16,0.546776674598558,7.07356192060353e-16,2.47847827124871e-16,9.99200722162641e-16
0.754208561399582,0,0,0.0556355403461601,0.467051221025513,0,0.152635602453371,0,0.54677667459856,4.58301511708121e-16,0,0
0,0,1.18379697213055e-16,0.158321332094588,0.531011468208673,0,0.339471612938821,2.48439529763059e-16,0.670008350473087,0.00522481961384289,1.97425165545479e-17,0
