"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.248580221234127,0,0,0.248580221234127,0.29769413999139,0,0,0,0,0,0,0
0.0320089191219155,0.0156551641932725,0,0,0.0156551641932725,0,0,0,0.0311918896374041,0,0,0
0.105927250029098,0,0.112291944142246,0,0,0,0,0,0.112291944142246,0,0,0
0.138698702357722,0,0.010948898299369,0,0,0,0,0,0,0.138698702357722,0,0
0.287234281742556,0,0,0.287234281742556,0,0.29769413999139,0,0,0,0.287234281742556,0,0
0,0.0320089191219155,0,0,0.0320089191219155,0.0156551641932725,0,0,0,0.0311918896374041,0,0
0,0.105927250029098,0,0.112291944142246,0,0,0.112291944142246,0,0,0.112291944142246,0,0
0.010948898299369,0.138698702357722,0.0321529389137928,0,0.138698702357722,0,0,0,0.0321529389137928,0.010948898299369,0,0
0,0.287234281742556,0.248580221234127,0,0,0,0.29769413999139,0,0.248580221234127,0.29769413999139,0,0
0,0.0311918896374041,0,0.0156551641932725,0.0311918896374041,0.0320089191219155,0.0156551641932725,0.0311918896374041,0.0320089191219155,0.0156551641932725,0,0
0,0,0.105927250029098,0,0.112291944142246,0,0,0.112291944142246,0,0,0.112291944142246,0
0,0.010948898299369,0,0,0.010948898299369,0,0.0321529389137928,0.010948898299369,0,0,0.010948898299369,0
0,0,0.287234281742556,0,0,0.287234281742556,0,0.29769413999139,0.287234281742556,0,0.29769413999139,0
0.0320089191219155,0.0156551641932725,0.0311918896374041,0.0320089191219155,0.0156551641932725,0,0.0320089191219155,0.0156551641932725,0.0311918896374041,0,0.0156551641932725,0
0.105927250029098,0,0,0.105927250029098,0,0,0.105927250029098,0,0.112291944142246,0.105927250029098,0,0
0,0.0321529389137928,0,0.138698702357722,0.0321529389137928,0.010948898299369,0.138698702357722,0.0321529389137928,0.010948898299369,0.138698702357722,0.0321529389137928,0
0,0,0,0.287234281742556,0.248580221234127,0,0,0,0,0,0,0.29769413999139
0.0311918896374041,0,0.0156551641932725,0.0311918896374041,0,0,0,0,0.0156551641932725,0,0,0.0156551641932725
0.112291944142246,0.105927250029098,0,0,0,0,0.112291944142246,0,0,0,0,0
0,0,0.0321529389137928,0,0.138698702357722,0.0321529389137928,0.010948898299369,0,0.0321529389137928,0,0,0.0321529389137928
0,0,0.248580221234127,0,0,0.248580221234127,0,0.287234281742556,0,0.29769413999139,0,0.248580221234127
0,0.0311918896374041,0,0,0.0311918896374041,0.0320089191219155,0,0,0.0320089191219155,0.0156551641932725,0,0.0320089191219155
0,0.112291944142246,0.105927250029098,0,0,0,0,0.112291944142246,0.105927250029098,0,0,0.105927250029098
0,0.010948898299369,0.138698702357722,0.0321529389137928,0,0.138698702357722,0.0321529389137928,0,0,0,0.010948898299369,0.138698702357722
0.248580221234127,0.29769413999139,0.287234281742556,0,0,0,0,0.29769413999139,0,0,0.29769413999139,0.287234281742556
0.0320089191219155,0,0,0.0320089191219155,0.0156551641932725,0,0,0.0156551641932725,0,0,0.0156551641932725,0.0311918896374041
0,0,0,0,0,0,0,0,0,0.105927250029098,0,0.112291944142246
0.138698702357722,0.0321529389137928,0.010948898299369,0.138698702357722,0,0.010948898299369,0,0.0321529389137928,0,0.138698702357722,0.0321529389137928,0.010948898299369
0.287234281742556,0,0,0,0.248580221234127,0.29769413999139,0.287234281742556,0.248580221234127,0,0.287234281742556,0.248580221234127,0.29769413999139
0,0,0,0,0.0320089191219155,0.0156551641932725,0,0,0.0156551641932725,0.0311918896374041,0.0320089191219155,0.0156551641932725
0,0,0,0.112291944142246,0.105927250029098,0,0,0.105927250029098,0,0.112291944142246,0.105927250029098,0
0.010948898299369,0.138698702357722,0,0,0,0.0321529389137928,0.010948898299369,0.138698702357722,0.0321529389137928,0.010948898299369,0.138698702357722,0.0321529389137928
