"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
1,0,0,0,0,0,0,0,0,0,0,0,0,0.269028295678878,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.650906117999729,0,0,0,0,0,0,0,0,0,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.659424285871844,0,0,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.663448432530669,0,0,0,0,0,0,0,0,8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693193876004246,0,0,0,0,0,0,0,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.297225572979494,0,0,0,0,0,0,32
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.345527057690986,0,0,0,0,0,64
1,1,1,0,0,0,1,0,0,0,0,0,0,0.269028295678878,0,0.399346242924122,0,0,0,0.257463001701231,0,0,0,0,0,71
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982166,0,0,0,0,0,110
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.185161547666534,0,0,0,0,128
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.406871875366824,0,0,0,0.223954666324565,0.251726405374789,0,0,0,0,0,226
1,1,0,1,1,1,1,1,0,0,0,0,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,251
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16467360144156,0,0,0,256
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.29600740523179,0.388115804121174,0,0,0,0.781240012617692,0,0,0,318
1,0,1,1,0,0,1,0,1,0,0,0,0,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,333
1,1,0,1,0,1,1,1,1,0,0,0,0,0.789044319253965,0,0,0.333530348683293,0,0,0.171869611935016,0,0.684792909150441,0,0,0,491
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12262888626525,0,0,512
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.444681000140462,0.317090451855879,0,0,0,0,0.12262888626525,0,0,536
1,0,1,1,0,1,0,0,0,1,0,0,0,0.352095290900257,0,0.144333752557184,0.399199767403657,0,0.167345307651026,0,0,0,0,0,0,557
1,1,0,0,1,0,1,0,0,1,0,0,0,0.364280835389008,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,595
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.68267359829061,0,0,0.127323545162775,0,0.12262888626525,0,0,656
1,0,0,1,1,0,0,1,0,1,0,0,0,0.318037733581664,0,0,0.364376435922187,0.32713620251888,0,0,0,0,1.50577906770545e-10,0,0,665
1,0,0,0,0,1,0,1,0,1,0,0,0,0.352095290900258,0,0,0,0,0.167345307651026,0,0,0,0,0,0,673
1,1,1,1,0,1,0,1,0,1,0,0,0,0.352095290900259,0,0.144333752557638,0.399199767403241,0,0.167345307651027,0,0,0,0,0,0,687
1,1,0,0,1,1,0,1,0,1,0,0,0,0.340810413884512,0.188560170317187,0,0,0.479143011565853,0,0,0,0,0,0,0,691
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.516852161459067,0,0.0205735704603481,0.290216487996427,0,0.183417762436556,0,0,0,0,692
0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0.292382487780627,0.469829900523176,0,0.34586347664753,0,0,0.00304381118771907,0,0,760
1,1,1,0,0,1,1,0,1,1,0,0,0,0.61490498729528,5.17255586996736e-05,0.262840181160484,0,0,0,0.18283693984621,0,0.455474108383954,0,0,0,871
0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0.158321322289126,0.531011477293051,0,0.33947163013268,0,0.670008340527891,0.0052248432983475,0,0,888
1,0,1,0,1,1,0,1,1,1,0,0,0,0.719509541531043,0,6.40987372919106e-07,0,0.515326856042373,0,0,0,0.491558565936236,0,0,0,949
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21113465613562,0,1024
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.569735395639566,0,0,0.297225572966199,0,0,0,0,0,0,1076
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0.346922611314111,0,0,0.190747265090756,0.365812338333045,0,0,0,0,0,1126
1,1,1,1,0,1,0,1,0,0,1,0,0,0.352095290900259,0,0.144333752555846,0.399199767404883,0,0.167345307651027,0,0,0,0,0,0,1199
0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.599505650674255,0,0,0.372569325919157,0,0,0,0,0,1226
1,0,1,1,0,0,1,1,0,0,1,0,0,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,0,0,0,1229
1,1,1,0,1,0,0,1,1,0,1,0,0,0.719509532821168,1.33692097622104e-10,4.09555148095688e-07,0,0.515327136873166,0,0,0,0.491558499259736,0,0,0,1431
1,1,1,1,1,1,0,1,1,0,1,0,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,1471
0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0.292382436263209,0.469829943871832,0,0.345863557848631,0,0,0.00304392415605905,0,0,1624
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.68267359829061,0,0,0.127323545162775,0,0.12262888626525,0,0,1680
0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0,1702
0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.599505319307153,0,0,0.372570558152201,0,0,1.65046071734232e-06,0,0,1742
0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0.292382427906447,0.469829950903525,0,0.345863571020413,0,0,0.00304394248085875,0,0,1752
0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.185100432534937,0.385212354896214,0,0,1.16073272558213e-08,0,0,1760
0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0.540422489940706,0,0.178421678657127,0.408157597982671,0,0,0,0,0,1772
0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0.540422489940703,0,0.178421678657122,0.408157597982687,0,0,0,0,0,1774
1,1,1,1,0,0,0,1,1,1,1,0,0,0.810092396239882,0,0,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0,1935
1,0,1,1,1,1,0,1,1,1,1,0,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,1981
1,1,1,0,1,0,1,1,1,1,1,0,0,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,2007
1,0,1,0,0,1,1,1,1,1,1,0,0,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,0,0.455462397515364,0,0,0,2021
1,1,1,1,1,1,1,1,1,1,1,0,0,0.754208561399578,0,0,0.0556355403461659,0.467051221025506,0,0.152635602453372,0,0.546776674598565,0,0,0,2047
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.382017050024129,2048
1,1,0,1,1,1,0,0,0,0,0,1,0,0.318063214108185,0,0,0.323230568690746,0.327306285679665,0,0,0,0,0,0,0.111584019659666,2107
0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.314769136781806,0.31406258846066,0,0,0,0,0,0,0.382017050024126,2202
0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.314769136781806,0.31406258846066,0,0,0,0,0,0,0.382017050024126,2234
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,2308
