"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0,4.52883272004505e-05,0,0.19008199302609,0.291809823104596,0.0503380196051603,0.328281131784537,4.52883272004505e-05,0,0,0,0
0,0,0,0,0.0167345307651026,0.116868795606611,0,0,0.00523727987287316,0,0.0167345307651026,0
0.0503380196051603,0,4.52883272004505e-05,0,0.19008199302609,0,0.0503380196051603,0.328281131784537,4.52883272004505e-05,0,0.19008199302609,0
0,0.0520825787756024,0,0,0,0,0.116868795606611,0,0,0.00523727987287316,0,0
0.291809823104596,0,0.328281131784537,0,0.189365402879704,0.19008199302609,0.291809823104596,0.0503380196051603,0,4.52883272004505e-05,0.189365402879704,0
0.0167345307651026,0,0,0,0,0,0.0167345307651026,0,0.0520825787756024,0,0.00523727987287316,0
0.19008199302609,0,0.0503380196051603,0.328281131784537,0,0,0.19008199302609,0.291809823104596,0,0.328281131784537,0,0.189365402879704
0,0.0167345307651026,0.116868795606611,0,0,0.00523727987287316,0,0.0167345307651026,0,0,0,0.00523727987287316
0.189365402879704,0,0.291809823104596,0,0.328281131784537,0,0.189365402879704,0,0,0.0503380196051603,0.328281131784537,4.52883272004505e-05
0.00523727987287316,0,0,0.116868795606611,0,0,0.00523727987287316,0,0.0167345307651026,0.116868795606611,0.0520825787756024,0
