"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.599505650674255,0,0,0.372569325919157,0,0,0,0,0,74
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.599505650674255,0,0,0.372569325919157,0,0,0,0,0,76
1,1,0,0,0,0,0,0,0,1,0,0,0,0.275453507685873,0.570277538732251,0,0,0,0,0,0,0,0.00436126487914098,0,0,515
1,0,0,1,0,0,0,0,0,1,0,0,0,0.275453507685873,0,0,0.591966127229578,0,0,0,0,0,0.00436126487914097,0,0,521
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.297225572979494,0,0,0,0.12262888626525,0,0,544
1,0,0,0,0,0,0,1,0,1,0,0,0,0.275453507685875,0,0,0,0,0,0,3.43608184793391e-10,0,0.00436126487914219,0,0,641
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.102281918366196,0.12262888626525,0.17625509242928,0,1792
1,0,0,0,0,0,0,0,0,1,0,1,0,0.269028295678878,0,0,0,0,0,0,0,0,0,0,0.153275925533447,2561
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.382017050024126,2688
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.522990777950013,0,0,0,0,0,0,0,0.382017050024126,3080
