"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0,0,0.285176621688947,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.114553448431161,0,0,0,0,0,0,0
0,0,0,0,0,0,0.104480953999745,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.285176621688947,0
0,0.104480953999745,0,0,0.00052248196138428,0,0,0.104480953999745,0,0,0.00052248196138428,0
0.114553448431161,0.308455473633979,0.0659424285871844,0.30115956061321,0.021113465613562,0.285176621688947,0.114553448431161,0,0.0659424285871844,0.30115956061321,0.021113465613562,0.285176621688947
0,0,0.104480953999745,0,0,0.00052248196138428,0,0,0.104480953999745,0,0,0.00052248196138428
0.285176621688947,0.114553448431161,0.308455473633979,0,0.30115956061321,0.021113465613562,0.285176621688947,0.114553448431161,0.308455473633979,0.0659424285871844,0.30115956061321,0.021113465613562
0,0,0,0.104480953999745,0,0,0.00052248196138428,0,0,0.104480953999745,0,0
