"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.614895990392233,0,0.262868160149033,0,0,0,0.182855920721107,0,0.455462397515365,0,0,0
0.340810413884513,0.188560170317186,0,0,0.479143011565853,0,0,6.65802871297839e-17,0,8.63620332772135e-16,0,0
0.269028295678881,0,0.193930045363785,0.427886863400536,0,0,0,0,0,0,0,0
0.810092396239883,0,0,0.353681770766744,0,1.50990331349021e-14,0,0,0.712510466336692,0,5.53940758701161e-16,0
0.754208561399618,0,0,0.0556355403462447,0.467051221025419,1.77635683940025e-15,0.152635602453366,0,0.546776674598632,0,0,7.7715611723761e-16
0,0,0,0.16016385786695,0.529344894883796,3.21964677141295e-15,0.335717120260958,1.08594692425066e-16,0.67192802190843,0,0,3.33066907387547e-16
0,0,0.214352888334359,0.268190686816066,0.107498356342576,0,0,0,0,0,8.01635182535186e-17,0.382017050024126
0.339973668030691,0.159519210714864,0,0,0.47355776361922,0,0,5.83501208373938e-17,0,0,1.62384772639447e-16,0.0929546711902532
0,0,0,0.540422489940698,0,0.178421678657108,0.408157597982725,1.79832699707268e-17,0,6.46082433343432e-18,2.69945666801678e-17,0
0.725201214065993,0,0,0,0.522942247997359,0,0.155264608775061,1.43002590860182e-16,0.497551351688233,0,4.163936635662e-16,0
