"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.269028317445014,0,0,0,0,0,0,0,0,0,0,0
0,0.603233585042825,0,0,0,0,0,0,0,0,0,0
0,0,0.621294140812723,0,0,0,0,0,0,0,0,0
0.269028130058588,2.80635485991462e-06,0.548951970331673,0,0,0,0,0,0,0,0,0
0,0,0,0.663448362376094,0,0,0,0,0,0,0,0
0.269028161452589,1.42232154607096e-05,0.231988320834078,0.395301279884487,0,0,0,0,0,0,0,0
0,0,0,0,0.693464824092711,0,0,0,0,0,0,0
0,4.23845922527628e-06,0.591691531120559,0,0.0412024973903407,0,0,0,0,0,0,0
0,0,0,0,0,0.63545017502431,0,0,0,0,0,0
0,0,0.563335974834492,0,0,0.218167987240924,0,0,0,0,0,0
0.360160538602414,1.12449645342496e-06,0.47875430951055,0,0,0.18359390214955,0,0,0,0,0,0
0,0.324274847154804,0,0,0.41036411977519,0.109144555037964,0,0,0,0,0,0
0.371175998826235,0.236490478313149,0,0,0.414297331502573,0.0807453711845377,0,0,0,0,0,0
0,0,0.543533104142683,0,0.0365801658621653,0.210359899944496,0,0,0,0,0,0
0,0.0631745413927264,0,0.49175319763091,0.18845039890627,0.157467323135685,0,0,0,0,0,0
0,0,0,0,0,0,0.345527195030295,0,0,0,0,0
0.346510623339164,0,0.112200067472702,0,0.517191852501243,0,0.239348759785158,0,0,0,0,0
0.35779193270672,0,0.11280571498111,0,0.507481581486111,0.0256578251355795,0.242430069446582,0,0,0,0,0
0.333330521028493,0,0,0.237943602468898,0.446658658372192,0,0.2610407679814,0,0,0,0,0
0.354037086840732,0,0,0.174145392980555,0.524524311600953,0.0129496415247695,0.269285633635532,0,0,0,0,0
0,0,0,0,0,0,0,0.505094643292147,0,0,0,0
0.282506657305218,0.522994051976258,0,0,0,0,0,0.0403274787184668,0,0,0,0
0.299481271900323,3.63399759690809e-06,0.518373167579061,0,0,0,0,0.0911161706056958,0,0,0,0
0.327315522898527,0,0,0.543945512710022,0,0,0,0.17439640328278,0,0,0,0
0.309817173146699,1.53399557883074e-05,0.19080352027705,0.39558497956512,0,0,0,0.122041218788528,0,0,0,0
0,0,0.26173254582935,0.333737234190566,0.118167299415739,0,0,0.136185297442854,0,0,0,0
0.328223344297093,0,0.200184576861246,0.270150125754542,0.177272425784623,0,0,0.0976514205749393,0,0,0,0
0,2.01589433726346e-05,0.165335963031339,0.354071630019759,0.206438003525206,0,0,0.154550217923017,0,0,0,0
0.3702462439506,1.99147069369625e-06,0.465588834251511,0,0,0.157420016150998,0,0.0690493827521621,0,0,0,0
0,0,0,0,0.645559839140116,0.13527189292712,0,0.215269100684352,0,0,0,0
0,1.8022557400973e-05,0.165634686615016,0.328290680683061,0.195971814809789,0.118168645320097,0,0.141460163047806,0,0,0,0
0,0,0.505252414527868,0,0,0,0.315518116809268,0,0,0,0,0
0.32789263075042,0,0,0.244983251073789,0.441647002932199,0,0.263948813687342,0,0,0,0,0
0.353869441134571,0,0,0.267622392430797,0.565034141631658,0,0.262797641500987,0.000572558167501236,0,0,0,0
0,0,0,0.336325407291918,0.626966827767744,0,0.350984559320254,0.00994443445533111,0,0,0,0
0,0,0,0,0,0.348629882970801,0.420272919973997,0.171684212991908,0,0,0,0
0,0,0,0.626321790719876,0,0.0980597073230231,0.399111154397507,0.0080086228691888,0,0,0,0
0,0.123152737711282,0,0,0.610313310004463,0.0190137380819329,0.287038233728239,0,0,0,0,0
0,0,0.114555773075019,0,0.577604302739218,0.0373835982942066,0.328148715237596,0,0,0,0,0
0,0,0,0,0,0,0,0,0.164673613654909,0,0,0
0,1.07833468802298e-06,0.532414244325447,0,0,0,0,0,0.660043338096479,0,0,0
0.810092380231046,0,0,0.353681771195068,0,0,0,0,0.712510465324001,0,0,0
0,0,0,0.301528953942062,0.379177221860943,0,0,0,0.784110633352476,0,0,0
0.730903824262611,0,0,0,0.502825382653453,0.0370012495701041,0,0,0.484843219370063,0,0,0
0,0,0.214051151867116,0.224349854763602,0.188771878318244,0.0730295097202684,0,0,0.77320349966065,0,0,0
0.627285856026535,0.362965776933475,0,0,0,0,0.0689971913733358,0,0.47177817402532,0,0,0
0,0,0,0,0.675116966855155,0,0.323936928304329,0,0.525870601843888,0,0,0
0.754300414194173,0,0,0.056368180254357,0.465819891718081,0,0.152686281940246,0,0.54714054220328,0,0,0
0,0,0,0.188663163725379,0.525470861901194,0,0.316742918705976,0,0.711336719647083,0,0,0
0,0.221723429155869,0,0,0.47140730106075,0,0,0.0826143598572281,0.572757680680376,0,0,0
0.780789386782686,0,0,0.105005620263282,0.406226948858839,0,0,0.026468628900653,0.582130303243005,0,0,0
0.72012117334212,0,0,0.038056620426995,0.535704527559935,0,0.162983383919196,0,0.528756013961593,0,0,0
0,0,0,0,0,0,0,0,0,0.289677906850545,0,0
0,0,0.602964007729183,0,0,0,0,0,0,0.0355440957706734,0,0
0.287845324308255,0,0.463869920379224,0,0.125604020361281,0,0,0,0,0.0163229932198146,0,0
0,0,0,0.443227466196492,0.318796366855526,0,0,0,0,0.1272605620673,0,0
0.50962097611522,0,0,0,0,0.484694274357635,0,0,0,0.0496368473153016,0,0
0,0.543297139669368,0,0,0,0.155861965503684,0,0,0,0.0762825667949978,0,0
0.371518264350286,0,0,0.50273032272327,0,0.206474869321063,0,0,0,0.048993485544345,0,0
0,4.56273620163268e-06,0.230851076898814,0.403520538324571,0,0.199665079086343,0,0,0,0.0429448833130182,0,0
0,0,0.215082596184782,0.347284186587802,0.116138385676214,0.174514695831348,0,0,0,0.0458990982697405,0,0
0,5.26479400399707e-06,0.180365319809214,0.356437363410692,0.146737547056644,0.173937534077061,0,0,0,0.0524499459920892,0,0
0,0.512605419309652,0,0,0,0,0.209957655832765,0,0,0.0578714658869316,0,0
0.364523237524275,0,0,0,0.637425256154749,0,0.242668857233676,0,0,0.00648688202603101,0,0
0.314084904999955,0,0,0.504452089725392,0,0.0907703158946516,0.302176973248343,0,0,0,0,0
0.313224300649158,0,0.0158830539746704,0.492302317619233,0,0.0890365638287557,0.298906898832233,0,0,0,0,0
0.334861517542953,0,0,0.239102483481151,0.444233939188988,0,0.257172522597178,0,0,0,0,0
0.354095953485659,0,0,0.180955274237202,0.515010793079051,0.0159395317869323,0.263981311718461,0,0,0,0,0
0.354410840510379,0,0,0.279655132945374,0.631085472693136,0,0.279231604676695,0,0,0.0245640586567915,0,0
0,0,0.582707299403927,0,0,0,0,0.111349893521288,0,0.0231808551971112,0,0
0,7.7644675851299e-07,0.176870598029419,0.482654226510351,0,0,0,0.116248572779591,0,0.0873007304645863,0,0
0,0.0276949739391195,0,0.415037642431027,0.288651082811296,0.101756772662082,0,0.106049678192155,0,0.0802521021654839,0,0
0.346974162374739,0,0,0.184185471585098,0.51895296792506,0,0.265823855730138,0.000597465533099778,0,0,0,0
0.807637916585953,0,0,0.352695899450368,0,0,0,0,0.709278258434264,0.0298120307937605,0,0
0.820107501822042,0.0298470887546693,0,0.347936314845214,0,0,0,0,0.725699067519946,0.0186486209041158,0,0
0,0,0,0,0.651014313170395,0,0,0,0.50451777345523,0.131261746472439,0,0
0.717688191396825,0,0,0,0.514531857710062,0,0,0,0.489316977230792,0.0297126690168854,0,0
0.738718988770872,0,0.181774446722271,0,0.302189313479898,0.0153557751589747,0,0,0.548866197747562,0,0,0
0,0,0,0,0,0,0.438197126041674,0,0.161904977099838,0.124428802837974,0,0
0.790052095880808,7.20728335303804e-07,0.0236785250977072,0.317714722529963,0,0,0.152533890639861,0,0.686119978968688,0,0,0
0.638751016180126,0.345364349624007,0,0,0,0.0427194036291167,0.0832355558563613,0,0.458951986352563,0.00226419455018073,0,0
0,0,0,0.292362000714741,0.960699962610829,0,0.392219215527878,0,0.659098075366866,0.0905201823021922,0,0
0.730120424249412,0,0,0,0.510279543264146,0,0,0.0445245586558504,0.486931007676075,0.0200889231792691,0,0
0.779495915521296,0,0,0.106198438604933,0.405488636854849,0,0,0.020977587125679,0.5829893904231,0.00875235317662898,0,0
0.612878434208004,0.365868326417962,0,0,0,0,0.0867253999291876,0,0.473481692985536,0.0205358327031421,0,0
