"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.278562656374954,0,0,0,0,0,0,0,0,0,0,0
0,0.0258692437758685,0,0,0,0,0,0,0,0,0,0
0,0,0.00200022143978156,0,0,0,0,0,0,0,0,0
0,0.00833533815290442,0.0234370020316481,0,0,0,0,0,0,0,0,0
0.237297901388295,0.258695101363705,0.278562656374954,0,0,0,0,0,0,0,0,0
0,0,0,0.0258692437758685,0,0,0,0,0,0,0,0
0.131164273104773,0.00200022143978156,0,0.131164273104773,0,0,0,0,0,0,0,0
0,0.0234370020316481,0.148484270263757,0.00833533815290442,0,0,0,0,0,0,0,0
0,0,0,0,0.278562656374954,0,0,0,0,0,0,0
0.00765107245033928,0,0,0,0.0400617338917251,0,0,0,0,0,0,0
0,0.0922172542491547,0,0,0.0922172542491547,0,0,0,0,0,0,0
0.0234370020316481,0.148484270263757,0,0,0.148484270263757,0,0,0,0,0,0,0
0.278562656374954,0,0.258695101363705,0.278562656374954,0.237297901388295,0,0,0,0,0,0,0
0.0400617338917251,0.0258692437758685,0.00765107245033928,0.0400617338917251,0.0258692437758685,0,0,0,0,0,0,0
0,0,0,0,0,0.00200022143978156,0,0,0,0,0,0
0.148484270263757,0,0.0234370020316481,0,0,0.0234370020316481,0,0,0,0,0,0
0,0.258695101363705,0,0.237297901388295,0,0.278562656374954,0,0,0,0,0,0
0,0,0,0,0.00765107245033928,0.0400617338917251,0,0,0,0,0,0
0.131164273104773,0.00200022143978156,0,0,0.00200022143978156,0.0922172542491547,0,0,0,0,0,0
0.00833533815290442,0.0234370020316481,0.148484270263757,0.00833533815290442,0.0234370020316481,0.148484270263757,0,0,0,0,0,0
0,0,0,0,0,0,0.258695101363705,0,0,0,0,0
0.00765107245033928,0,0,0,0,0,0.00765107245033928,0,0,0,0,0
0,0,0.131164273104773,0,0,0,0.00200022143978156,0,0,0,0,0
0,0,0.00833533815290442,0,0.148484270263757,0,0.0234370020316481,0,0,0,0,0
