"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
1,0,1,0,0,0,0,0,0,0,0,0,0,0.269028295678878,0,0.578778106578229,0,0,0,0,0,0,0,0,0,5
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.272741820378685,0.429926415036968,0,0,0,0,0,0,0,0,14
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.176754468863514,0.363873961248757,0.140213787359966,0.186170842085018,0,0,0,0,0,0,62
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.345527057690986,0,0,0,0,0,64
1,0,0,0,1,1,1,0,0,0,0,0,0,0.36428083538901,0,0,0,0.635807216015361,0,0.237947705248011,0,0,0,0,0,113
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.712265629350721,0,0.322606043145421,0,0,0,0,0,214
1,1,0,1,1,0,1,0,1,0,0,0,0,0.754208561399615,0,0,0.0556355403462387,0.467051221025427,0,0.152635602453369,0,0.546776674598627,0,0,0,347
1,0,1,1,0,0,0,0,1,1,0,0,0,0.810092396239882,0,0,0.353681770766742,0,0,0,0,0.712510466336691,0,0,0,781
0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.482579400030535,0,0,0.367304880672595,0,0.83591059257727,1.30466153563956e-05,0,0,842
0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.158321317638124,0.531011481602026,0,0.339471638288192,0,0.67000833581061,0.00522485453254785,0,0,986
1,0,1,1,1,1,0,0,0,0,1,0,0,0.311644411200887,0,0.0439654503379391,0.356672306382271,0.284469006267051,0,0,0,0,0,0,0,1085
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982166,0,0,0,0,0,1128
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.712265629350721,0,0.322606043145421,0,0,0,0,0,1140
0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,0,0,1522
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.599505324718572,0,0,0.372570538029182,0,0,1.62350794726469e-06,0,0,1612
0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.68267359829061,0,0,0.127323545162775,0,0.12262888626525,0,0,1712
1,1,1,1,1,1,1,1,0,1,1,0,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,1791
1,1,1,1,1,1,1,0,1,1,1,0,0,0.754208561399582,0,0,0.0556355403461729,0.467051221025498,0,0.152635602453372,0,0.546776674598571,0,0,0,1919
1,1,1,1,1,0,1,1,1,0,0,1,0,0.754208561399618,0,0,0.0556355403462447,0.46705122102542,0,0.152635602453368,0,0.546776674598632,0,0,0,2527
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.531635853896196,0,0,0,0,0,0,0,0,0.382017050024129,2564
1,1,1,1,1,0,0,0,0,1,0,1,0,0.312225400953102,0,0.04013624989614,0.314371945365643,0.288350868913327,0,0,0,0,0,0,0.116553844485897,2591
1,0,0,1,1,0,0,1,0,1,0,1,0,0.318063214108183,0,0,0.323230568690748,0.327306285679662,0,0,0,0,0,0,0.111584019659667,2713
1,0,0,1,1,1,0,0,1,1,0,1,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,2873
1,0,0,0,1,1,0,0,0,0,1,1,0,0.358810006518179,0,0,0,0.599289633552526,0,0,0,0,0,0,0.0769390872679582,3121
1,1,0,0,1,1,0,0,0,0,1,1,0,0.339973668030692,0.159519210714864,0,0,0.47355776361922,0,0,0,0,0,0,0.0929546711902478,3123
1,0,0,1,1,0,1,0,0,0,1,1,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,3161
1,0,0,1,1,1,0,0,1,0,1,1,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,3385
1,1,1,1,0,0,1,1,1,0,1,1,0,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,3535
1,0,1,1,0,0,1,0,0,1,1,1,0,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,0,0,0,0,0,3661
1,0,1,1,1,0,1,0,1,1,1,1,0,0.754208561399582,0,0,0.0556355403461736,0.467051221025497,0,0.152635602453371,0,0.546776674598571,0,0,0,3933
0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.158321324237497,0.531011475487961,0,0.339471626716219,0,0.670008342504027,0.00522483859218002,0,0,3960
1,0,1,0,1,0,0,1,1,1,1,1,0,0.719509537583189,0,5.36210775669591e-07,0,0.515326983235554,0,0,0,0.491558535733472,0,0,0,3989
