"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.577842325762009,0,0.585826482270259,0.159372260989002,0.270462082250704,4.19545821001328e-10,0.577842325762009,0,0.585826482270259,0.159372260989002,0,0
0,0,0.0127853691057367,0,0,0.223996129370031,0,0,0.0127853691057367,0,0,0
4.19545821001328e-10,0.577842325762009,0,0.585826482270259,0.159372260989002,0,4.19545821001328e-10,0.577842325762009,0,0.585826482270259,0,0.270462082250704
0.223996129370031,0,0,0.0127853691057367,0,0,0.223996129370031,0,0,0.0127853691057367,0,0
0.270462082250704,4.19545821001328e-10,0.577842325762009,0,0.585826482270259,0.159372260989002,0.270462082250704,0,0,0,0.585826482270259,0.159372260989002
0,0.223996129370031,0,0,0.0127853691057367,0,0,0,0,0,0.0127853691057367,0
0,0.270462082250704,4.19545821001328e-10,0.577842325762009,0,0.585826482270259,0,0.270462082250704,4.19545821001328e-10,0.577842325762009,0,0.585826482270259
0,0,0.223996129370031,0,0,0,0,0,0.223996129370031,0,0,0.0127853691057367
0.585826482270259,0.159372260989002,0,4.19545821001328e-10,0,0,0.585826482270259,0.159372260989002,0.270462082250704,4.19545821001328e-10,0.577842325762009,0
0,0,0,0.223996129370031,0,0,0.0127853691057367,0,0,0.223996129370031,0,0
