"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0,0,0,0.285974408057268,0,0.165851495989648,0,0,0,0,0,0
0.0373770159528865,0.00947425265924043,0,0.0373770159528865,0,0.0677364875539405,0,0,0,0,0,0
0.063662617053869,0.00242949565000339,0,0,0,0.126992401518353,0.063662617053869,0,0,0,0,0
0.217071791707583,0,0,0.217071791707583,0.0358141448537087,0,0,0,0.0173588950937375,0,0,0
0,0,0.250072338227038,0.165851495989648,0.285974408057268,0.250072338227038,0.165851495989648,0,0,0.165851495989648,0,0
0,0.0373770159528865,0,0.0677364875539405,0,0,0,0.0373770159528865,0,0.0677364875539405,0,0
0.126992401518353,0,0.00242949565000339,0.126992401518353,0,0.00242949565000339,0,0,0,0.126992401518353,0.063662617053869,0
0,0.217071791707583,0.0358141448537087,0.0173588950937375,0,0,0.0173588950937375,0,0,0.0173588950937375,0.217071791707583,0
0,0.165851495989648,0,0,0,0.285974408057268,0.250072338227038,0.165851495989648,0,0.250072338227038,0.165851495989648,0
0.00947425265924043,0,0.0373770159528865,0,0.0677364875539405,0.0373770159528865,0.00947425265924043,0,0.0373770159528865,0.00947425265924043,0.0677364875539405,0
0.00242949565000339,0,0,0.00242949565000339,0,0.063662617053869,0,0.126992401518353,0.063662617053869,0.00242949565000339,0.126992401518353,0
0,0,0.217071791707583,0,0,0,0.0358141448537087,0.0173588950937375,0.217071791707583,0.0358141448537087,0.0173588950937375,0
0.285974408057268,0.250072338227038,0,0,0.250072338227038,0,0.285974408057268,0.250072338227038,0.165851495989648,0.285974408057268,0.250072338227038,0
0,0,0.0677364875539405,0,0,0,0.0373770159528865,0,0,0,0,0.0677364875539405
0,0,0.126992401518353,0,0,0.126992401518353,0.063662617053869,0.00242949565000339,0,0,0,0.126992401518353
0.217071791707583,0,0,0.217071791707583,0,0,0.217071791707583,0,0.0173588950937375,0,0,0.0173588950937375
0.165851495989648,0,0,0,0.285974408057268,0,0.165851495989648,0,0.250072338227038,0,0,0.250072338227038
0,0,0,0.0677364875539405,0.0373770159528865,0.00947425265924043,0.0677364875539405,0,0.00947425265924043,0,0,0.00947425265924043
0,0,0.00242949565000339,0.126992401518353,0.063662617053869,0,0,0.063662617053869,0,0.126992401518353,0,0.00242949565000339
0,0.217071791707583,0,0.0173588950937375,0,0.0358141448537087,0,0.217071791707583,0,0.0173588950937375,0,0.0358141448537087
0.250072338227038,0.165851495989648,0.285974408057268,0.250072338227038,0,0.285974408057268,0,0.165851495989648,0,0.250072338227038,0,0.285974408057268
0,0.0677364875539405,0.0373770159528865,0.00947425265924043,0.0677364875539405,0.0373770159528865,0,0.0677364875539405,0,0.00947425265924043,0,0.0373770159528865
0.00242949565000339,0,0,0,0,0,0,0,0.063662617053869,0.00242949565000339,0,0.063662617053869
0.0358141448537087,0.0173588950937375,0,0.0358141448537087,0,0,0,0,0.217071791707583,0.0358141448537087,0,0.217071791707583
0.285974408057268,0.250072338227038,0.165851495989648,0.285974408057268,0.250072338227038,0.165851495989648,0,0,0.165851495989648,0.285974408057268,0,0.165851495989648
0,0.00947425265924043,0,0.0373770159528865,0,0,0,0.00947425265924043,0,0,0.00947425265924043,0.0677364875539405
0,0.00242949565000339,0.126992401518353,0.063662617053869,0,0.126992401518353,0,0.00242949565000339,0,0,0.00242949565000339,0.126992401518353
0,0.0358141448537087,0.0173588950937375,0.217071791707583,0.0358141448537087,0,0.217071791707583,0,0.0173588950937375,0,0.0358141448537087,0.0173588950937375
0,0.285974408057268,0.250072338227038,0,0.285974408057268,0,0.165851495989648,0.285974408057268,0.250072338227038,0,0.285974408057268,0.250072338227038
0,0.0373770159528865,0,0,0,0.00947425265924043,0.0677364875539405,0,0,0.0677364875539405,0.0373770159528865,0.00947425265924043
0.126992401518353,0.063662617053869,0.00242949565000339,0,0.063662617053869,0,0,0.063662617053869,0.00242949565000339,0.126992401518353,0.063662617053869,0.00242949565000339
0.0173588950937375,0,0,0,0,0.0358141448537087,0,0.217071791707583,0.0358141448537087,0.0173588950937375,0.217071791707583,0.0358141448537087
