"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
1,1,0,0,0,1,0,0,0,0,0,0,0,0.352095290900259,0.484698872731937,0,0,0,0.167345307651027,0,0,0,0,0,0,35
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693193876004243,0,0,0,0,0,0,0,48
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.599505650674255,0,0,0.372569325919157,0,0,0,0,0,74
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.712265629350721,0,0.322606043145421,0,0,0,0,0,82
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.185100435175948,0.385212346618897,0,0,0,0,0,96
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.61860171843521,0,4.4537109291631e-08,0,0,0.185161543638414,0,0,0,0,148
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,0,0,0,164
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.436699772348906,0,0,0,0.319582713105312,0,0,0,0,0,196
1,1,0,0,0,0,0,0,1,0,0,0,0,0.640897248548448,0.387453969778068,0,0,0,0,0,0,0.489702644752273,0,0,0,259
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.434768328285716,0,0.147087348571578,0,0,0,0.647655887158394,0,0,0,276
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.45591559524274,0,0,0,0,0.186616506065774,0,0.494480083994745,0,0,0,322
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.654784114446454,0,0,0,0.513974030419343,0,0,0,400
1,0,1,0,0,0,0,0,0,1,0,0,0,0.269028295678878,0,0.578778106578229,0,0,0,0,0,0,0,0,0,517
1,0,0,0,1,0,0,0,0,1,0,0,0,0.362233577550044,0,0,0,0.622141844876495,0,0,0,0,0,0,0,529
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.310258322231274,0,0,0.44548605277769,0,0,0,0,0.12262888626525,0,0,530
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.18510043252359,0.385212354931779,0,0,1.16572000386074e-08,0,0,608
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.306606495780453,0,0.185161547666534,0,0.12262888626525,0,0,672
1,1,0,0,0,0,0,0,0,0,1,0,0,0.3024614200752,0.558213745013713,0,0,0,0,0,0,0,0,0.0317115602044795,0,1027
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.663448432530669,0,0,0,0,0,0,0,0,1032
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.308367146866044,0,0,0.452464634476259,0,0,0,0,0,0,0,1042
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.455610365981246,0.313484039386861,0,0,0,0,0,0,0,1048
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.436699772348906,0,0,0,0.319582713105312,0,0,0,0,0,1092
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.561221638224912,0,0,0,0,0,0,0.563628329179102,0,0.0152008794968951,0,1282
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.654784114446456,0,0,0,0.513974030419344,0,0,0,1296
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.687691655247155,0,0,0,0,0.12262888626525,0,0,1552
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.52299077795001,0,0,0,0,0,0,0,0.382017050024129,2058
1,0,0,0,0,1,0,0,0,0,0,1,0,0.352095290900256,0,0,0,0,0.167345307651026,0,0,0,0,0,0,2081
1,0,0,0,0,0,1,0,0,0,0,1,0,0.269028295678878,0,0,0,0,0,0.281188172153536,0,0,0,0,0,2113
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.522990777950013,0,0,0,0,0,0,0,0.382017050024126,2184
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0648207469802951,0,0,0.26968333151589,2304
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.513173850066241,0,0,0,0,0,0,0,0,0,0.382017050024129,2562
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.513173850066245,0,0,0,0,0,0,0,0,0,0.382017050024126,3074
