"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
1,1,1,1,1,0,1,1,1,1,1,0,0,0.754208561399576,0,0,0.0556355403461614,0.467051221025511,0,0.152635602453372,0,0.546776674598561,0,0,0,2015
1,1,1,1,1,1,0,1,1,0,1,1,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0,3519
1,1,1,0,1,1,1,1,0,1,1,1,0,0.364280835389008,0,0,0,0.635807216015362,0,0.237947705248012,0,0,0,0,0,3831
1,0,1,1,1,1,1,1,0,1,1,1,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,3837
1,1,1,1,1,1,1,1,0,1,1,1,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,3839
1,1,1,0,0,1,1,1,1,1,1,1,0,0.61490499856958,5.17903792535329e-05,0.262840146097496,0,0,0,0.182836916059243,0,0.455474123058965,0,0,0,4071
1,1,1,1,0,1,1,1,1,1,1,1,0,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0,4079
0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0.672991912384137,0,0.330158717336527,0,0.526439735257956,0.00844413611089576,0,0,4086
1,1,1,0,1,1,1,1,1,1,1,1,0,0.725201214065991,0,0,0,0.522942247997358,0,0.155264608775061,0,0.497551351688232,0,0,0,4087
1,1,1,1,1,1,1,1,1,1,1,1,0,0.754208561399578,0,0,0.0556355403461659,0.467051221025506,0,0.152635602453372,0,0.546776674598565,0,0,0,4095
