"BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome"
0,0,0,0,0,0,0,0,0,0,0,0
0.238563443179644,0.581152238544172,0,0,0,0,0,0,0,0,0,0
0,0,0.659781864823108,0,0,0,0,0,0,0,0,0
0,0,0.659781864823108,0,0,0,0,0,0,0,0,0
0,0,0.238563443179644,0.458975836735252,0,0,0,0,0,0,0,0
0,0,0.581152238544172,0,0,0.31335761492226,0,0,0,0,0,0
0,0,0,0,0,0,0.31335761492226,0,0,0,0,0
0.238563443179644,0,0,0,0,0,0.238563443179644,0,0,0,0,0
0,0,0,0.581152238544172,0,0,0.363772053857558,0,0,0,0,0
0,0,0,0,0,0,0,0.176828374887352,0,0,0,0
0,0,0,0.581152238544172,0,0,0,0.176828374887352,0,0,0,0
0,0,0,0,0,0.31335761492226,0,0.176828374887352,0,0,0,0
0,0,0,0,0,0,0.31335761492226,0,0,0,0,0
0,0,0,0,0,0,0,0,0.176828374887352,0,0,0
0,0.581152238544172,0,0,0,0,0,0,0.581152238544172,0,0,0
0,0,0.458975836735252,0,0,0,0,0,0.659781864823108,0,0,0
0,0,0,0,0.659781864823108,0,0,0,0.458975836735252,0,0,0
0,0,0,0,0,0,0.31335761492226,0,0.176828374887352,0,0,0
0,0,0,0,0,0,0,0,0,0.0801264390897817,0,0
0,0,0,0,0,0,0.363772053857558,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0801264390897817,0.0801264390897817,0,0
0,0,0.659781864823108,0,0,0,0,0,0,0,0,0
0,0,0,0,0.659781864823108,0,0,0,0,0,0,0
0,0,0,0,0,0.31335761492226,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0801264390897817,0,0.176828374887352,0
0,0,0,0,0,0,0,0,0,0,0,0.363772053857558
0.238563443179644,0,0,0,0,0,0,0,0,0,0,0.0801264390897817
0,0.458975836735252,0,0,0,0,0,0,0,0,0,0.363772053857558
0,0,0,0.458975836735252,0,0,0,0,0,0,0,0.363772053857558
0,0,0,0,0,0.0801264390897817,0,0,0,0,0,0.238563443179644
0,0,0,0,0,0,0.363772053857558,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.363772053857558
