"BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome"
0,0,0,0.575199040462471,0,0.297225572979494,0,0,0,0,0,0
0.719509517402095,2.98311046779221e-10,0,0,0.515327633908732,0,0,0,0.491558381245948,0,0,0
0,0,0,0.296007405231815,0.388115804121464,0,0,0,0.781240012617653,0,0,0
0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0
0,0,0,0,0.712265629350721,0,0.322606043145421,0,0,0,0,0
0,0,0.434768325416575,0,0.147087352592666,0,0,0,0.647655886628335,0,0,0
0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,0,0
0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,0,0
0,0.557131562794896,0,0,0,0,0,0.0154726366617022,0.561438507263097,0,0.0163460290773674,0
0,0,0,0,0.672968782474368,0,0.323870632593137,0,0.526844804721963,0,0,0
0.754208561399577,0,0,0.0556355403461642,0.467051221025508,0,0.152635602453372,0,0.546776674598563,0,0,0
0.789044319253965,0,0,0.333530348683293,0,0,0.171869611935016,0,0.684792909150441,0,0,0
0.269028295678878,0.517014062788839,0,0,0,0,0,0,0,0,0,0.15327592553345
0.364280835389008,0,0,0,0.635807216015362,0,0.237947705248012,0,0,0,0,0
0.352095290900256,0,0,0.522778575534091,0,0.167345307651026,0,0,0,0,0,0
0,0,0.214352932813854,0.26819069616714,0.107498285521032,0,0,0,0,0,0,0.382017050024126
0,0,0,0.296007405231798,0.388115804121267,0,0,0,0.78124001261768,0,0,0
0.269028295678878,0.517014062788843,0,0,0,0,0,0,0,0,0,0.153275925533447
0,0,0,0.314769136781806,0.31406258846066,0,0,0,0,0,0,0.382017050024126
0.312240403271396,0,0.0400385891607961,0.31439143458462,0.288449635294028,0,0,0,0,0,0,0.11654036150928
0,0,0,0,0.712265574576802,0,0.322606078886892,0,0,0,0,1.81778481907906e-07
0,0,0,0,0.71226557933662,0,0.322606075780982,0,0,0,0,1.65982056519722e-07
0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0
0.484026785354388,0,0,0,0,0,0,0,0.175188401933831,0,0.0777438608001099,0
0.754208561399592,0,0,0.0556355403461918,0.467051221025478,0,0.152635602453371,0,0.546776674598587,0,0,0
0.681564758125195,0,0.353974870123193,0,0,0,0,0,0.543256421806113,0,0,0
0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,0,0
0.318063214108185,0,0,0.323230568690746,0.327306285679665,0,0,0,0,0,0,0.111584019659665
0.312241866470138,0,0.0400290625499731,0.314393336429029,0.288459268482174,0,0,0,0,0,0,0.116539046689804
0.719509517379292,0,0,0,0.515327634166497,0,0,0,0.491558381165937,0,0,0
0.484026785354386,0,0,0,0,0,0,0,0.175188401933832,0,0.0777438608001085,0
0.719509533047328,1.3477944469837e-10,4.15555223633395e-07,0,0.515327129588457,0,0,0,0.491558500989602,0,0,0
