"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.63991171981229,0,0.517688914983566,0.169128519899917,0.423855755729933,0,0.63991171981229,0,0.517688914983566,0.169128519899917,0.423855755729933,0
0,0,0.00052248196138428,0,0,0.11178562215283,0,0,0.00052248196138428,0,0,0.11178562215283
0,0.63991171981229,0,0.517688914983566,0.169128519899917,0.423855755729933,0,0.63991171981229,0,0,0.169128519899917,0.423855755729933
0.11178562215283,0,0,0.00052248196138428,0,0,0.11178562215283,0,0,0.00052248196138428,0,0
0.423855755729933,0,0.63991171981229,0,0.517688914983566,0.169128519899917,0,0,0.63991171981229,0,0.517688914983566,0.169128519899917
0,0.11178562215283,0,0,0.00052248196138428,0,0,0.11178562215283,0,0,0.00052248196138428,0
0.169128519899917,0.423855755729933,0,0.63991171981229,0,0.517688914983566,0.169128519899917,0.423855755729933,0,0.63991171981229,0,0.517688914983566
0,0,0.11178562215283,0,0,0.00052248196138428,0,0,0.11178562215283,0,0,0.00052248196138428
0,0.169128519899917,0.423855755729933,0,0.63991171981229,0,0.517688914983566,0.169128519899917,0.423855755729933,0,0.63991171981229,0
0.00052248196138428,0,0,0.11178562215283,0,0,0.00052248196138428,0,0,0.11178562215283,0,0
