"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.712265629350723,0,0.322606043145421,0,0,0,0,0,208
1,1,0,0,0,0,0,1,1,0,0,0,0,0.640897248548447,0.387453969778067,0,0,0,0,0,0,0.489702644752273,0,0,0,387
1,1,0,0,0,0,1,1,1,0,0,0,0,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,0,0,451
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.712258253990318,0,0.329153916114553,0,0,0.00879164091626986,0,0,626
1,1,1,1,1,1,1,1,0,1,0,0,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,0,0,0,0,0,767
0,1,0,0,0,0,1,1,1,1,1,0,0,0,0.431714894030148,0,0,0,0,0.227724743951159,0,0.474984400753256,0.0438707182273592,0,0,1986
0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.214352978701578,0.268190705814329,0.107498212457183,0,0,0,0,0,0,0.382017050024126,2204
0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.712265577990006,0,0.322606076659684,0,0,0,0,1.70451067786497e-07,2288
1,1,1,0,1,1,1,0,1,0,1,1,0,0.725201214065991,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,0,0,3447
0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0.342255473177365,0,0,0,0.325193651321926,0,0.486297951420365,0,0,0,3908
