"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0,0,0,0.465488115017771,0.302112777336898,0,0,0,0,0,0,0
0,0,0.193952736705072,0.369272499096549,0,0.306606495815565,0,0.185161547635072,0,0,0,0
0,0,0.137891388413288,0.274918272443029,0.326857862592383,0.0421930003237629,0.339216959328264,0,0,0,0,0
0,2.63775638166621e-05,0.20084221318804,0.487829653472399,0,0,0,0,0,0.0525272565588755,0,0
0.188147752824575,0,1.06857779609584,0,0,0,0,0,0,0,0,0
0,8.04689864506867e-06,0.118602886878977,0,0.574888299999597,0.0421211480306352,0.32490602839849,0,0,0.00661696437778142,0,0
0.352093818143908,5.42547289218416e-06,0.50337498252345,0,0,0.167342472252626,0,0,0,4.7232624906542e-07,0,0
0.806108840541124,0,0,0.352091696458972,0,0,0,0,0.707289444269402,0.0481906937072325,0,0
0.602936079919616,0,0.264840206815357,0,0,0,0.211964244843465,0,0.454710152416865,0.0354018247964802,0,0
0.617432661966635,0.345348141737171,0,0,0,0,0.0804486640628779,0,0.459597887851432,0.00436753617313979,0,0
0,0.172353443311661,0,0,0.516086481165258,0,0,0,0.564070135217306,0,0,0
0.7410430397501,0,0.0579585911386866,0.061766347347704,0.383502701366391,0.0489393891305547,0,0,0.561697088091649,0,55.7409422046585,0
0.72963696612687,3.17425822063852e-06,0.0396006803330504,0,0.475096803964401,0,0.127658122151379,0,0.510895830337584,0,0,0
0.763965656955236,0,0,0.064815121542603,0.463200058778294,0,0.12467384297604,0,0.551756317216343,0,0,0
0.995306162471172,0,0,0,0.437478870349363,0,0,0,0.481763164186913,0.031739414815932,0,0
0.339747443190601,0,0,0,0.792022859806886,0,0.281125901214528,0,0.544789862927102,3.9002576825785e-05,188.494284111889,0
0.799510082245136,0,0,0.376787673583649,0,0,0,0,0.743713273404826,0,0,0
0.781833870929518,0,0,0.327033861435951,0,0,0.173301281376977,0.0472036462218455,0.675296934410568,0,0,0
0.39402321982959,5.23177559298281e-05,0.603668624968245,0,0,0.251693512865453,0,0,0,0,0,0
0,0,0,0,0.653757151538206,0.0417906184517056,0,0,0,0.19469625180044,0,0.113166778591996
0.594868461783034,0,0.239229682133991,0,0,0,0.233510293258671,0,0.429119422433858,0.0596902306366767,0,4.3096061273349e-08
0,9.19072894071016e-05,0,0.719215328861153,0,0,0.222650408795011,0,1.17380386257595,0,0,0.00123369650531618
0,0,0,0.313323172115645,0.316192051373478,0,0,0,0,0,0.121037551155695,0.38203542545777
0,0,0,0,0.738092133107639,0,0.32269352544912,0,0,0,0,1.67662357494749e-07
0,0,0,0.227864375155484,0.651845311119919,0,0.344107796671278,0,0.68580941374641,0,0.00637144406048523,8.44354228419477e-09
0,0,0.471190743234602,0,0.100184016729394,0.048974116701888,0,0.00399517642620079,0.656587415680329,0,0.000200366666987332,0
0,0,0,0.142476901409328,0.536206230078726,0.0401132449477515,0.334698452370099,0.0175968666861454,0.651122125839994,0,1.98042011030319e-05,7.95164889040339e-09
0.780845499099667,0,0,0.111829065091353,0.391980791775445,0,0,0,0.585594543442102,0,0,0.0300737314480839
0,6.0706864380602e-06,0.00609331695897358,0.286250829032101,0.384477870644998,0.00235903790752949,0,0,0.76488051830579,0.116484641674833,0.00414164294073385,0
0.73199438938817,0,0,0,0.525663477379397,0,0.142307492533825,0,0.50024319930958,0,0,0
0,0,0,0,0.703773862693756,0.00137706919535854,0.342131157760526,0,0.52555796418584,0.0248141177450849,0.00538929785102083,0
0.83244725459939,0,0,0.436256883390733,0,0,0.16962529114604,0,0.741867552203233,0,0.000233975686502887,4.82508202047349e-07
