"BH.action.outcome","CA.action.outcome","BU.action.outcome","PC.action.outcome","BO.action.outcome","BV.action.outcome","BT.action.outcome","EL.action.outcome","FP.action.outcome","CH.action.outcome","DP.action.outcome","ER.action.outcome"
0.424575196130965,0.120845526723414,0.166614787910286,0.105292454646323,0.0758055054267304,0.125263786258093,0.128673697637024,0.220830850369489,0.0934942988681324,0.273874058203286,0.140014198667217,0.169183267859932
0.0887757870242926,0.809338432901306,0.116617217398131,0.103338280693646,0.0461161955164761,0.0756639381770915,0.0891554516487778,0.185062677759969,0.0659219135048377,0.241920881172813,0.116963304794207,0.107143842697635
0.0893471062716919,0.175796608148911,0.87874076058255,0.144882645380211,0.0778151151955833,0.0927426522489288,0.11639151052273,0.193175704523563,0.0744683320014103,0.296832003048335,0.178558665359882,0.138810421803294
0.0814663055011851,0.2129731914992,0.177388446372851,0.832688878948402,0.0642319299459056,0.0839819982340227,0.095394825194902,0.22351956176438,0.0637519163155042,0.312361736543042,0.167237096441334,0.138983719135398
0.0995932940730211,0.133340573518793,0.187137576994449,0.132686416085593,0.820013199888173,0.118218255097137,0.135242697323098,0.188852070371327,0.0930962424677308,0.276655888252651,0.17522387607331,0.180073068178849
0.10746056060342,0.166630428236002,0.189565887139252,0.143649468486418,0.0902045974164226,0.493867770623941,0.143522417599195,0.248026763846375,0.0995230638399936,0.251354648880184,0.187660690764385,0.184122079903124
0.0989506214559461,0.155760674206859,0.180361373387085,0.107635272029891,0.0760105726861042,0.120353430300106,0.518437454903201,0.193935769103578,0.0913105196976919,0.255161164446413,0.152009739509994,0.152806076290942
0.108634930028575,0.148616795002299,0.115075793887127,0.104561063970144,0.0438160178795577,0.0864004921645847,0.0788257656729464,0.434956623049152,0.0659691036313011,0.257533562308378,0.105992504675996,0.114413348472189
0.108580795038896,0.160207545865204,0.222218967327295,0.135056587599181,0.100833053324972,0.171219618992988,0.17277508629092,0.243946268046646,0.322859935491694,0.268629321076748,0.172460586424479,0.222370901112285
0.100898992200753,0.181099999181392,0.154378426140618,0.129906114883195,0.0642151054118665,0.0610945585871694,0.09299576618541,0.209816535127255,0.0598667009845715,0.470024010208678,0.138663063408379,0.125635947248056
0.438489910582324,0.246293164519921,0.24915295078915,0.186399427270994,0.101110748487862,0.139499543135665,0.153126405352681,0.673597119314513,0.0902892073504291,0.468867178318795,0.182372481370019,0.223417157167823
0.0935963459093829,0.486213926575615,0.677284035820003,0.776883415436113,0.133585840258377,0.129920904634518,0.182429139574235,0.62314234037613,0.0704991286960405,0.652474176679094,0.311549677324976,0.255640325714429
0.0937487563502089,0.167527534680621,0.199391372549425,0.157809368353205,0.0910701700565271,0.124364355105719,0.128568458225425,0.198863554910884,0.0812305081026366,0.27868961356843,0.468249882989722,0.16248176464129
0.0908129127198777,0.560477907827047,0.628523861430528,0.973742056593052,0.205703003585713,0.208636145576758,0.697596993897619,0.39106247809174,0.103811706798848,0.703530871635453,0.539634107764415,0.330020338509342
1.05336427739358,0.745947373551112,0.834027938387438,0.833115565198547,0.823270576436231,1.10913163263977,0.782638552792352,0.790278156974793,1.00712218169285,0.799372147425972,0.780844585841281,0.723606187086804
0.0904536229420652,0.14591229388897,0.160680854310043,0.135974777333654,0.0968244411853807,0.10304610066493,0.0992399360041851,0.213806730709155,0.0821124309071306,0.2745448262317,0.156811208718033,0.597982057857551
0.946647266813509,0.492478205676658,0.839392725098538,0.445972833271718,0.936688712994014,0.703956066638231,0.79573748935767,0.742389765303067,0.852812865465767,0.625594259468908,0.538558911386032,0.815353331939959
