"BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome"
0,0,0.569735395646641,0,0,0.297225572979494,0,0,0,0,0,0
0,0,0.227873733543474,0.380093156381291,0,0.297225572979494,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.16467360144156,0,0,0
0,0,0,0.654910096855906,0,0,0,0,0,0.12262888626525,0,0
0,0,0.436699772348906,0,0,0,0.319582713105312,0,0,0,0,0
0,0.545114510127897,0,0,0,0,0.162387712504838,0,0,0,0.0222695725945408,0
0,0,0,0,0,0,0,0,0,0,0,0.382017050024129
0.269028295678878,0,0,0,0,0,0,0,0,0,0,0.15327592553345
0.269028295678878,0,0.527505813411475,0,0,0,0,0,0,0,0,0.15327592553345
0,0,0,0,0.576394059436308,0,0,0,0,0,0,0.382017050024129
