"BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome"
0.332422322794159,0,0,0,0,0.15578773874155,0,0,0,0,0,0
0.425478176561297,0,0,0,0.564948818232907,0,0.260316487830066,0,0,0,0,0
0,0,0.260316487830066,0.425478176561297,0,0,0,0.2006051137684,0,0,0,0
0.724669932869382,0,0,0.332422322794159,0,0,0,0,0.724669932869382,0,0,0
0,0.564948818232907,0,0,0,0,0.2006051137684,0,0,0.0632298889154873,0,0
0,0,0,0,0,0.15578773874155,0.425478176561297,0,0,0,0,0
0,0.724669932869382,0,0,0,0,0,0,0,0,0.0632298889154873,0
0,0,0,0,0.724669932869382,0,0,0,0.564948818232907,0,0,0
0,0,0,0,0,0,0,0.332422322794159,0,0.0632298889154873,0.2006051137684,0
0.260316487830066,0,0,0,0,0,0,0,0,0,0,0.15578773874155
