"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5.45027068693407e-10,0,0,4320.85566467219,0,0,0.000689178696272516,0,0,29174.4245396167,0,0,0,0,0,0,0,23999
1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29229
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4309.42018558723,0,0,0.000146173743541861,0,0,29287.2115877881,0,0,0,0,0,0,0,32757
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4311.2020179559,0,0,0,0,0,29269.6416414294,0,0,0,0,0,0,0,35856
1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,5.94842977552694e-10,0,0,4320.96767296382,0,0,0,0,0,29173.3276349546,0,0,0,0,0,0,0,36447
1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,3293.49137216159,0,0,0,0,0,0,0.000257631590284066,0,0,0,0,0,0,0,0,0,0,37305
0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,5.33967785478611e-10,0,0,4320.83102841297,0,0,0,0,0,29174.6754067234,0,0,0,0,0,0,0,38742
1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,4056.573,0,0,1218.644,0,0,0.01510868,0,0,0,0,0,0,0,0,0,0,49659
1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,5.983063e-10,0,0,4320.974,0,0,0.0007013634,0,0,29173.26,0,0,0,0,0,0,0,56543
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,57618
0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,6320.995,0,0,0.0785268,0,0,0,0,0,409.7432,0,0,0,0,62388
1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,63807
1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4309.41,0,0,0.0001501316,0,0,29287.31,0,0,0,0,0,0,0,64985
1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,69709
1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,69721
0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000116864,0,0,0,0,0,0,0,0,21699.97,0,70538
0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0001048698,0,0,99.89509,0,0,0,0,0,21699.69,0,75228
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,77880
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0001188573,0,0,0,0,0,0,0,0,21699.97,0,78016
0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0001008816,0,0,96.22596,0,0,0,0,0,21699.7,0,79582
0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0001117355,0,0,0,0,0,0,0,0,21699.97,0,89028
0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0001112794,0,0,0,0,0,0,0,0,21699.97,0,89060
0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0001022073,0,0,100.0925,0,0,0,0,0,21699.69,0,89490
0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0001047168,0,0,116.901,0,0,0,0,0,21699.64,0,93578
1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,94271
1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,95077
1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.2041,0,0,0,0,0,21699.67,0,97867
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.79531,0,0,0,0,0,21699.71,0,98079
1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93.59601,0,0,0,0,0,21699.71,0,108093
0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,110928
0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99.38129,0,0,0,0,0,21699.69,0,121882
0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0001021582,0,0,98.86294,0,0,0,0,0,21699.69,0,124636
1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8.476522e-05,0,0,0,0,0,0,0,0,21699.97,0,129749
1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,91.69334,0,0,0,0,0,21699.71,0,130685
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5490.895,0,0,0.000313351,0,0,0,0,0,0,0,0,0,4574.097,131321
1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,7.136504e-10,0,0,4321.201,0,0,0.0006655495,0,0,29171.02,0,0,0,0,0,0,0,132499
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136003
0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,4146.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137570
1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,4311.593,0,0,0.0001486726,0,0,29265.78,0,0,0,0,0,0,2.148619e-08,147421
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,7.474492e-10,0,0,4321.262,0,0,0.0006386114,0,0,29170.42,0,0,0,0,0,0,0,153011
1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4311.573,0,0,0.0001477666,0,0,29265.98,0,0,0,0,0,0,1.964914e-08,153533
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5490.895,0,0,0.0003145546,0,0,0,0,0,0,0,0,0,4574.097,163985
0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0001361791,0,0,34893.18,0,0,0,0,0,0,1211.738,169708
0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0006451823,0,0,34911.5,0,0,0,0,0,0,1207.482,171466
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,172159
1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,4311.593,0,0,0.0001526131,0,0,29265.79,0,0,0,0,0,0,2.141855e-08,175773
0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0002063666,0,0,0,0,0,0,0,0,0,8341.718,176876
0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,4146.172,0,0,0,0,0,0.0367905,0,0,0,0,0,0,0,0,0,0,180942
1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,184371
1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,5490.895,0,0,0.0002985562,0,0,0,0,0,0,0,0,0,4574.097,187097
0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,5490.895,0,0,0,0,0,0,0,0,0,0,0,0,4574.096,193136
1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248.7069,0,0,0,0,0,21699.26,0,197743
0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0001002986,0,0,165.802,0,0,0,0,0,21699.5,0,202464
1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,8.047974e-05,0,0,99.44559,0,0,0,0,0,21699.69,0,206801
1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,8.025737e-05,0,0,0,0,0,0,0,0,21699.97,0,209077
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9.458561e-05,0,0,133.8202,0,0,0,0,0,21699.59,0,210052
1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,117.2777,0,0,0,0,0,21699.64,0,210751
1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,8.081701e-05,0,0,0,0,0,0,0,0,21699.97,0,211845
1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,147.3077,0,0,0,0,0,21699.55,0,212751
1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8.077964e-05,0,0,104.7536,0,0,0,0,0,21699.67,0,216249
1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,129.6571,0,0,0,0,0,21699.6,0,220787
0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,137.9178,0,0,0,0,0,21699.58,0,222816
1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,129.9909,0,0,0,0,0,21699.6,0,230945
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,130.3173,0,0,0,0,0,21699.6,0,231227
1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8.417451e-05,0,0,0,0,0,0,0,0,21699.97,0,232435
1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,164.4949,0,0,0,0,0,21699.5,0,239115
1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,124.1745,0,0,0,0,0,21699.62,0,239163
1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8.053434e-05,0,0,121.3,0,0,0,0,0,21699.63,0,239579
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,9.670795e-05,0,0,0,0,0,0,0,0,21699.97,0,239804
0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,134.2039,0,0,0,0,0,21699.59,0,240708
1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,8.044878e-05,0,0,0,0,0,0,0,0,21699.97,0,246775
1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,8.433193e-05,0,0,187.0292,0,0,0,0,0,21699.44,0,246915
0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5551.574,0,0,0,0,0,21683.92,0,247054
0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,4146.174,0,0,0,0,0,0.0306063,0,0,0,0,0,0,0,0,0,0,252614
0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.222107e-05,0,0,0,0,0,0,0,0,21699.97,0,254396
1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,254555
1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,117.0267,0,0,0,0,0,21699.64,0,255767
0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.600859e-05,0,0,210.8732,0,0,0,0,0,21699.37,0,257986
0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9.943729e-05,0,0,0,0,0,0,0,0,21699.97,0,258730
