"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
2736.94425,0,0,0,0,0,0,50.2324155641988,0,0,0,0,0,0,0,0,0,0
0,2736.94425,0,0,2736.94425,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,50.2324155641988,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,130.3619025,0,0,0,0,0,12977.44125,0
0,0,0,0,0,0,0,50.2324155641988,0,0,130.3619025,0,0,0,0,0,12977.44125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.056463423465e-05,0,0,130.3619025,0,0,0,0,0,21699.805,0
0,2736.94425,0,0,689.4525375,0,0,50.2324155641988,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12977.44125,0,0,0,0,0,28296.555,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.555,0,0,0,0,0,0,689.4525375
0,0,0,0,0,0,0,0,0,0,28296.555,0,0,0,0,0,0,689.4525375
0,2736.94425,0,0,689.4525375,0,0,50.2324155641988,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,130.3619025,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,50.2324155641988,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,130.3619025,0,0,0,0,0,12977.44125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.056463423465e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.056463423465e-05,0,0,689.4525375,0,0,0,0,0,12977.44125,0
0,0,0,0,0,0,0,5.056463423465e-05,0,0,130.3619025,0,0,0,0,0,12977.44125,0
0,0,0,0,0,0,0,5.056463423465e-05,0,0,689.4525375,0,0,0,0,0,12977.44125,0
