"AGHE.action","AGRE.action","AMME.action","ANAR.action","CEME.action","CLPU.action","ERBO.action","ERCI.action","EUPE.action","GECA.action","HECO.action","LACA.action","LOPU.action","LOWR.action","MEPO.action","NAAT.action","PLER.action","SACA.action","environment.initial","AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome","state_idx"
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,278
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4.44382033915768e-10,0,0,4320.60115309636,0,0,0.000943776549167716,0,0,29176.9319587497,0,0,0,0,0,0,0,4058
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4146.17005940195,0,0,0,0,0,0.0495118429691372,0,0,0,0,0,0,0,0,0,0,4494
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2577.31330380508,0,0,0,0,86.1793295781405,0,0,0,0,0,0,0,0,0,0,4588
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7205.93540719506,0,0,0.0588444884990598,0,0,0,0,0,0,0,0,0,0,5112
0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5.07633977618677e-10,0,0,4320.76610188637,0,0,0.000909071696923242,0,0,29175.3054150272,0,0,0,0,0,0,0,5270
0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4.67791428815968e-10,0,0,4320.66604503991,0,0,0,0,0,29176.3026897377,0,0,0,0,0,0,0,5914
1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4146.17277453427,0,0,0,0,0,0.0352770294081957,0,0,0,0,0,0,0,0,0,0,8943
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10314
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0,11080
1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,6.40194269235254e-10,0,0,4321.06048823395,0,0,0.000728553863811955,0,0,29172.4038432557,0,0,0,0,0,0,0,11675
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6320.62843507219,0,0,0.0871889658693604,0,0,0,0,0,409.907382749552,0,0,0,0,13208
1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5.08871793682117e-10,0,0,4320.77068834716,0,0,0,0,0,29175.2705603476,0,0,0,0,0,0,0,17531
1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.32699346679044e-10,0,0,4320.82803883169,0,0,0,0,0,29174.7048939469,0,0,0,0,0,0,0,17719
0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4.58983647023763e-10,0,0,4320.64256574599,0,0,0,0,0,29176.5342730399,0,0,0,0,0,0,0,17746
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,18518
1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,19231
1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21027
1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25437
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4311.20028372958,0,0,0,0,0,29269.6587438389,0,0,0,0,0,0,0,34072
1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,5.1316910833979e-10,0,0,4320.78120296676,0,0,0,0,0,29175.1668512913,0,0,0,0,0,0,0,34131
1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,35419
1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,3293.4913532921,0,0,0,0,0,0,0.000268970117513513,0,0,0,0,0,0,0,0,0,0,35565
1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4309.43099991509,0,0,0,0,0,29287.1066128936,0,0,0,0,0,0,0,36657
0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0,37438
0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13863.5669935467,0,0,0,0,0,0,39744
1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4309.44810487531,0,0,0.000158852747620242,0,0,29286.9361199038,0,0,0,0,0,0,0,40881
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41845
0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,4056.57227571356,0,0,1218.63957651587,0,0,0.019441856404713,0,0,0,0,0,0,0,0,0,0,41914
0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4311.06924187763,0,0,0.000432564556720969,0,0,29270.9460967139,0,0,0,0,0,0,0,42388
1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43811
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,4146.173,0,0,0,0,0,0.03575864,0,0,0,0,0,0,0,0,0,0,45763
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.128,0,0,0,0,45896
0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4311.2,0,0,0,0,0,29269.66,0,0,0,0,0,0,0,50772
0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,4056.572,0,0,1218.64,0,0,0.01950752,0,0,0,0,0,0,0,0,0,0,51610
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,7206.003,0,0,0,0,0,0,0,0,0,0,0,0,0,51992
1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3293.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53773
0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7206.003,0,0,0,0,0,0,0,0,0,0,0,0,0,55856
0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,4.688556e-10,0,0,4320.667,0,0,0.0008789323,0,0,29176.28,0,0,0,0,0,0,0,57298
1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4309.435,0,0,0.0001544771,0,0,29287.07,0,0,0,0,0,0,0,61169
1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,4056.575,0,0,1218.659,0,0,0,0,0,0,0,0,0,0,0,0,0,64083
0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,4056.572,0,0,1218.641,0,0,0.01805115,0,0,0,0,0,0,0,0,0,0,64402
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6.112447e-10,0,0,4321.001,0,0,0.0008494291,0,0,29172.99,0,0,0,0,0,0,0,65530
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.675232e-05,0,0,0,0,0,0,0,0,21699.97,0,65729
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0001116273,0,0,108.3354,0,0,0,0,0,21699.66,0,66708
1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.3591,0,0,0,0,0,21699.68,0,67409
1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.97,0,68443
